Shot_player_code,Shot_Player_name,date,opponent_team,own_team,avg_distance_m,avg_angle,big_chance_sum,Shot_conversion_sum,number_of_shots,xG_non_penalty,most_common_shotType,understat_player_id,time,position,Shot_conversion_sum_clip,big_chance_sum_clip,xG_non_penalty_clip,Shot_conversion_sum_ewm,Shot_conversion_sum_rm20,avg_distance_m_rm20,avg_angle_rm20,time_rm20,big_chance_sum_rm20,big_chance_rate_rm20,xG_np_sum_rm20,xG_np_rate_rm20,time_ewm,big_chance_sum_ewm,big_chance_rate_ewm,xG_np_sum_ewm,xG_np_rate_ewm,shotType_mode_last20
17761,James Tarkowski,2018-08-26,Fulham,Burnley,7.978348151842873,1.215450950760974,1,0.297494076192379,2,0.702505923807621,Head,1665,90,DC,0.297494076192379,1.0,0.702505923807621,0.022071427945463937,-0.016756219389464862,10.758964971758287,0.8686804421705907,1390.0,2.0,0.12949640287769784,2.314547794871031,0.1498628068621531,74.40042978282916,0.12116535875693871,0.1465701518116931,0.13181555160576847,0.15945337519081254,
17761,James Tarkowski,2018-10-28,Chelsea,Burnley,7.888125563007279,1.212925858873656,0,-0.0527304001152515,1,0.0527304001152515,Head,1665,90,DC,-0.0527304001152515,0.0,0.0527304001152515,0.016317441171562752,-0.0187547849853419,10.599473893494341,0.8878051875429832,1480.0,2.0,0.12162162162162163,2.3672781949862824,0.14395610645186852,75.88610313684543,0.1096258007800874,0.13001487311077134,0.12428363241619542,0.14739888405241633,
17761,James Tarkowski,2018-12-05,Liverpool,Burnley,9.242770366190245,0.8649880457190534,0,-0.0520010389387607,1,0.0742871984839439,Head,1665,90,DC,-0.0520010389387607,0.0,0.0742871984839439,0.011062173470768641,-0.02050458782499552,10.528068444688863,0.8866042853417239,1570.0,2.0,0.11464968152866241,2.4415653934702264,0.1399623473963824,77.2302837904792,0.09918524832484099,0.11558512944809549,0.1195220672797905,0.13928455946587168,
17761,James Tarkowski,2018-12-08,Brighton,Burnley,5.534351304145045,1.5251175831443584,2,-0.04072738066315643,3,1.2032022811472416,Head,1665,90,DC,-0.04072738066315643,2.0,1.1,0.007078361614312866,-0.021515727466903563,10.278382587661671,0.9185299502318556,1660.0,4.0,0.2168674698795181,3.5415653934702265,0.19201258157368695,78.446447239005,0.28021522467485616,0.3214851801242252,0.21290091801504857,0.24425685669327715,
17761,James Tarkowski,2018-12-26,Everton,Burnley,6.226481136537375,0.8621722018657931,1,-0.5628910064697266,2,0.5787366069853306,Head,1665,90,DC,-0.5,1.0,0.5787366069853306,-0.031927666202172744,-0.04430069282562245,9.936866743531384,0.9451202545903848,1730.0,5.0,0.26011560693641617,4.106683600135146,0.21364249942899607,79.546785597195,0.3487661556582032,0.3945973903733092,0.24774241220269447,0.28029815322957236,
17761,James Tarkowski,2019-01-19,Watford,Burnley,6.637208454408475,0.7235120510641714,0,-0.0463690012693405,1,0.0463690012693405,Head,1665,90,DC,-0.0463690012693405,0.0,0.0463690012693405,-0.03303853813041642,-0.04439470684579145,9.023432557012969,0.9590462722112874,1800.0,5.0,0.25,4.127538300491868,0.2063769150245934,80.54232982603357,0.31555033130980287,0.35260377840104057,0.22856399211380363,0.2554030822633749,
17761,James Tarkowski,2019-02-02,Southampton,Burnley,9.535163146471096,0.7793294819621752,0,-0.045477950200438294,2,0.0649685002863406,Head,1665,90,DC,-0.045477950200438294,0.0,0.0649685002863406,-0.033995415981956566,-0.044441804382950006,8.924791719812239,0.9530257810330782,1800.0,5.0,0.25,4.105796001292764,0.20528980006463818,81.44306031879228,0.28549791880410735,0.3154941942480126,0.21298346908261667,0.23536090297201828,
17761,James Tarkowski,2019-02-23,Spurs,Burnley,12.514287744296212,0.3790798791882371,0,-0.0116255294531583,1,0.0166078992187976,Head,1665,90,DC,-0.0116255294531583,0.0,0.0166078992187976,-0.032274655479741315,-0.043074459594208685,9.286028284717066,0.8943888132351205,1800.0,4.0,0.2,3.6376299070194347,0.18188149535097173,82.25800695509777,0.2583076408227638,0.2826191459603315,0.19428103385749107,0.21256645637814814,
17761,James Tarkowski,2019-02-26,Newcastle,Burnley,7.4170943006023435,1.1893495477443123,1,-0.6211747042834759,3,0.6605749055743216,Head,1665,90,DC,-0.5,1.0,0.6605749055743216,-0.06825352813514583,-0.061351481210440345,9.155925011186813,0.9237818233576947,1800.0,5.0,0.25,4.146045609749852,0.2073022804874926,82.99533962604083,0.328945008363453,0.35670738725939033,0.23868997402099873,0.25883498710510255,
17761,James Tarkowski,2019-03-02,Crystal Palace,Burnley,7.260621509856034,1.3187195809007457,0,-0.0620944984257221,1,0.0620944984257221,Head,1665,90,DC,-0.0620944984257221,0.0,0.0620944984257221,-0.06777975661903632,-0.06329052513465279,9.095215405597447,0.9567395771294878,1800.0,5.0,0.25,4.091269108839332,0.20456345544196658,83.66245013784646,0.2976169123288384,0.3201618177027123,0.22187135729763907,0.2386784288995426,
