pos_group,date,player_team,npg,key_passes,shots,goals,xG,xA,xA_sum,npxG,npxG_sum,assists,xGChain,xGBuildup,opponent,npxG_share,xA_share,team_XG_avg,team_Rolling_Threat,Team_code,opp_XGC_avg,opp_Rolling_Threat_Against,xA2,Adjusted_XG,Adjusted_XA,Rolling_Adjusted_XG,Rolling_Adjusted_XA,Rolling_XG_Share,Rolling_XA_Share,Rolling_Adjusted_XG2,Rolling_Adjusted_XA2,XGIndex,XAIndex
AMC,2025-05-25,Arsenal,0.0,4.0,2.0,0.0,0.0826125890016555,0.1608995795249939,0.1608995795249939,0.0826125890016555,0.0826125890016555,0.0,0.4039123058319092,0.2390211224555969,Southampton,0.03399423465092464,0.11474088915391022,1.7446646186515835,1.659960320034358,3,2.2899412045784464,1.85331464179372,0.08044978976249695,0.039878101698204826,0.03883409219488038,0.09696473789360503,0.12871062188448154,0.08972731273930887,0.20951101830139593,0.07055325432955532,0.08976515063634173,0.08375899611158018,0.10923788626041164
CB,2022-08-05,Arsenal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06825709901750085,0.06825709901750085,Crystal Palace,0.0,0.0,1.4926435388685388,1.5,3,1.029847725885226,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05595706030558921,0.012979119467200796,0.027978530152794605,0.006489559733600398
CB,2022-08-13,Arsenal,0.0,0.0,0.5,0.0,0.0285765491425991,0.0,0.0,0.0285765491425991,0.0571530982851982,0.0,0.23166349530220032,0.23166349530220032,Leicester,0.009299494232222455,0.0,1.7066435388685388,1.71,3,1.962411535047555,0.72,0.0,0.021306610689095836,0.0,0.002029201018009127,0.0,0.0008856661173545195,0.0,0.050851444779577766,0.01132539082795576,0.026440322898793448,0.00566269541397788
CB,2022-08-20,Arsenal,0.5,0.0,1.0,0.5,0.06681744940578935,0.0,0.0,0.06681744940578935,0.1336348988115787,0.0,0.2561599910259247,0.2561599910259247,Bournemouth,0.036175922707641237,0.0,2.1066757105822784,1.8175,3,1.7098051176413511,1.53625,0.0,0.041168401018612556,0.0,0.0057567438752094535,0.0,0.004246642935477064,0.0,0.04702519196761245,0.009625109345848454,0.026390967921410952,0.004812554672924227
CB,2022-08-27,Arsenal,0.5,1.0,0.5,0.5,0.4205254912376404,0.46834589168429375,0.9366917833685875,0.4205254912376404,0.8410509824752808,0.5,0.4756520092487335,0.4278320074081421,Fulham,0.16988510714485186,0.29133130050843986,2.176835505286945,1.8365625,3,1.4631382118941556,1.95671875,0.4841729458421469,0.24593162575122673,0.2831539162234306,0.02863054214911586,0.03539423952792883,0.020021734764941332,0.02774583814366094,0.05888190982055938,0.01465557268846469,0.043756225984837624,0.025024906108196757
CB,2022-08-31,Arsenal,0.0,0.5,2.0,0.0,0.10267449915409085,0.0356692001223564,0.0713384002447128,0.10267449915409085,0.2053489983081817,0.0,0.4846615046262741,0.4133230000734329,Aston Villa,0.03649808755893201,0.02099675120913785,2.141405259584132,2.0857421875,3,1.5239698846943273,1.14283203125,0.0178346000611782,0.07700196894281391,0.013375271672446572,0.03323734470089663,0.032641868545993546,0.021590911221511872,0.027103067959420645,0.05874967754388371,0.014116005426841185,0.04599351112239017,0.023378936986417367
CB,2022-09-04,Arsenal,0.0,0.0,1.0,0.0,0.05262614972889415,0.0,0.0,0.05262614972889415,0.1052522994577883,0.0,0.302154004573822,0.302154004573822,Man Utd,0.0369987946779667,0.0,2.1231597807571005,2.2825244140625,3,1.4111063513543205,1.973974609375,0.0,0.03109299324856075,0.0,0.03303312075305512,0.028561634977744353,0.02305832869355519,0.024521823391856774,0.0529405043366429,0.012085193025333231,0.04298681254484901,0.02032341400153879
CB,2022-09-18,Arsenal,0.5,0.0,1.0,0.5,0.05485410057008265,0.0,0.0,0.05485410057008265,0.1097082011401653,0.0,0.643095999956131,0.6302769780158997,Brentford,0.0415496613979179,0.0,2.028826447423767,2.267208862304688,3,1.5168251218905962,1.5769174194335938,0.0,0.03546132222534839,0.0,0.033264378036130665,0.024991430605526308,0.024819407998732588,0.02218641164025137,0.04910996144018516,0.010542918399301484,0.04118716973815791,0.017767174502413895
CB,2022-10-01,Arsenal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6189060062170029,0.6189060062170029,Spurs,0.0,0.0,2.092218805106241,2.2163077545166017,3,1.3626923829606152,1.3779144287109375,0.0,0.0,0.0,0.03009634203268965,0.02186750177983552,0.02245565485599615,0.020073420055465526,0.04372631764642921,0.009387158640100564,0.03691132983955943,0.01562733020996804
CB,2022-10-09,Arsenal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333260491490364,0.333260491490364,Liverpool,0.0,0.0,2.1480357551785207,2.281769285202026,3,1.1987372439607566,1.2641416549682618,0.0,0.0,0.0,0.027230023743862065,0.01913406405735608,0.020317021060186995,0.018161665764468808,0.03955322842538296,0.008491280536345952,0.03339162608462251,0.013812672296851018
CB,2022-10-16,Arsenal,0.0,0.0,0.5,0.0,0.0496238991618156,0.0,0.0,0.0496238991618156,0.0992477983236312,0.0,0.0342385005205869,0.0342385005205869,Leeds,0.06038758892373427,0.0,2.201396866289632,2.317798124551773,3,1.658489370771567,1.6956751441955566,0.0,0.02958942469302344,0.0,0.027454728596163148,0.016742306050186572,0.02413326561862007,0.016431983310709875,0.036797383955979396,0.007423237341534355,0.03212605627607127,0.012082771695860464
CB,2022-10-23,Arsenal,0.0,0.0,0.5,0.0,0.01724475063383575,0.0,0.0,0.01724475063383575,0.0344895012676715,0.0,0.3707665055990219,0.3535214960575104,Southampton,0.01092151391131298,0.0,2.129285755178521,2.1805733589828016,3,1.7852221256223544,2.199111908748746,0.0,0.008656277553575006,0.0,0.025664399925440468,0.01464951779391325,0.02287500355125749,0.014867032519213697,0.032110240317517004,0.00635108351857485,0.028887320121478738,0.01050030065624405
CB,2022-10-30,Arsenal,0.0,0.5,0.0,0.0,0.0,0.0185855496674776,0.0371710993349552,0.0,0.0,0.0,0.6277174949645996,0.6091319918632507,Nott'm Forest,0.0,0.010247011161008894,2.093285755178521,2.1042516891099514,3,1.704974713097112,2.2359368870814795,0.0092927748337388,0.0,0.004716053429525127,0.023220171361112804,0.013407834748364733,0.020696431784471062,0.014427030485098954,0.027681213668203128,0.005805190203719695,0.025450692514657966,0.009606512476042214
CB,2022-11-06,Arsenal,0.5,0.0,0.5,0.5,0.4056144952774048,0.0,0.0,0.4056144952774048,0.8112289905548096,0.0,0.2476849984377622,0.2476849984377622,Chelsea,0.17053652712051237,0.0,2.1437483423727866,2.3437202279712075,3,1.2824407219982723,1.5143637115717865,0.0,0.29005567240155355,0.0,0.04863307622210716,0.011731855404819141,0.03496691705457024,0.013053027581756197,0.03657375205791332,0.00525722582136222,0.042603414140010246,0.00849454061309068
CB,2022-11-12,Arsenal,0.0,0.0,0.5,0.0,0.02342025004327295,0.0,0.0,0.02342025004327295,0.0468405000865459,0.0,0.0,0.0,Wolves,0.010226112828023121,0.0,2.063712670441655,2.2420051994748063,3,1.6486455619468694,1.6823314153745197,0.0,0.014062090613491052,0.0,0.04534060140223896,0.010265373479216749,0.03261064998537528,0.011809882097779417,0.03352843235021721,0.004688095630657265,0.039434516876228086,0.007476734554937007
CB,2022-12-26,Arsenal,0.0,0.0,0.5,0.0,0.23354649543762204,0.0,0.0,0.23354649543762204,0.4670929908752441,0.0,0.31308899819850916,0.31308899819850916,West Ham,0.12326810943081773,0.0,2.0604302155170933,2.180504549540456,3,1.359681100335103,1.5102220894192602,0.0,0.16275566107692394,0.0,0.056522988037923244,0.008982201794314656,0.04124469374208408,0.010685131421800425,0.040693681325357715,0.004267646236772991,0.04860833468164048,0.006624924015543824
CB,2022-12-31,Arsenal,0.0,0.0,1.5,0.0,0.2563944496214389,0.0,0.0,0.2563944496214389,0.5127888992428778,0.0,0.1126790009438991,0.10217775031924245,Brighton,0.07466366006516954,0.0,2.101069061968252,2.182941480847899,3,1.455772152604995,1.387361097881842,0.0,0.18036048755543613,0.0,0.0683170356110197,0.007859426570025325,0.04442745243952079,0.009667499857819431,0.04804438382485869,0.0039036416292604617,0.0581807097179392,0.005881534099642894
CB,2023-01-03,Arsenal,0.0,0.0,1.0,0.0,0.05564450100064275,0.0,0.0,0.05564450100064275,0.1112890020012855,0.0,0.20150349289178843,0.1961469948291778,Newcastle,0.05732791159742691,0.0,2.198046800531054,2.2413237957419114,3,0.7775529288321292,1.2213571955906457,0.0,0.05567484032501081,0.0,0.0671130170123522,0.00687699824877216,0.045656067597416604,0.008746785585646153,0.04848464049263335,0.0036793045519836116,0.05779882875249277,0.005278151400377885
CB,2023-01-15,Arsenal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3040649965405464,0.3040649965405464,Spurs,0.0,0.0,2.101213050531054,2.2349083212741725,3,1.5409896077307712,1.6581595731940706,0.0,0.0,0.0,0.0607213011064139,0.00601737346767564,0.04130787068337693,0.007913758387013187,0.04421912654984866,0.0033556118380276977,0.052470213828131274,0.004686492652851669
CB,2023-01-22,Arsenal,0.0,0.0,0.5,0.0,0.02597169950604435,0.0,0.0,0.02597169950604435,0.0519433990120887,0.0,0.4367794990539551,0.4367794990539551,Man Utd,0.008763472599009883,0.0,2.0376417707832,2.120544781114901,3,1.0090848055354973,1.280001728711463,0.0,0.02269175858359435,0.0,0.05709943991376441,0.005265201784216185,0.038208404199151495,0.00716006711205955,0.04275338193802507,0.003153978083872239,0.04992641092589474,0.0042095899340442115
CB,2023-02-04,Arsenal,0.0,0.5,0.0,0.0,0.0,0.0080325501039624,0.0160651002079248,0.0,0.0,0.0,0.1243574991822242,0.1163248978555202,Everton,0.0,0.018032635683856803,2.0727580207831995,2.204226683475538,3,1.4354772919892582,1.98038037177501,0.0040162750519812,0.0,0.0023515470767919958,0.05166139801721542,0.004900994945788162,0.034569508561137066,0.008195549833183097,0.039102395254403975,0.0030022169324833503,0.0453818966358097,0.003951605939135756
CB,2023-02-11,Arsenal,0.0,0.0,0.5,0.0,0.00889409985393285,0.0,0.0,0.00889409985393285,0.0177881997078657,0.0,0.24570149928331375,0.24570149928331375,Brentford,0.006499310074414046,0.0,2.0225080207832,2.0911983480410963,3,1.2740153118648208,1.7561637407169812,0.0,0.005870346074998318,0.0,0.047300345451289985,0.004288370577564642,0.0318961563243063,0.0074150212776418496,0.036433731083012164,0.002774785560980414,0.041867038267151074,0.003531578069272528
CB,2023-02-15,Arsenal,0.0,0.5,0.0,0.0,0.0,0.0083755003288388,0.0167510006576776,0.0,0.0,0.0,0.29509200155735016,0.29509200155735016,Man City,0.0,0.011035982192374894,2.0175032083037587,2.12854855453596,3,0.8775730902397252,0.9032235214402766,0.0041877501644194,0.0,0.004703232403916896,0.04279555064640522,0.004340228305858673,0.028858427150562842,0.007759874698092616,0.03481170446142495,0.002886413963047946,0.03880362755391509,0.0036133211344533097
CB,2023-02-18,Arsenal,0.0,0.0,1.0,0.0,0.2198749929666519,0.0,0.0,0.2198749929666519,0.4397499859333038,0.0,0.38464149832725525,0.38464149832725525,Aston Villa,0.07652739141381854,0.0,1.9200996568474544,1.963729985218964,3,1.484308069503247,1.454789395563427,0.0,0.1496207564260983,0.0,0.052969379768280755,0.003797699767626339,0.03339832850896814,0.007020839012559986,0.03973486747429926,0.0026743276639997642,0.04635212362129001,0.0032360137158130515
CB,2023-02-25,Arsenal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27271449565887446,0.27271449565887446,Leicester,0.0,0.0,2.004872406008803,1.9632637370665933,3,1.768571560171141,1.5455981489951691,0.0,0.0,0.0,0.0479246769332064,0.0033229872966730467,0.030217535317637843,0.006352187678030464,0.03644266511977275,0.002452748270589426,0.04218367102648958,0.0028878677836312364
CB,2023-03-01,Arsenal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.120698481798172,1.120698481798172,Everton,0.0,0.0,1.9417261560088028,1.8366057699332687,3,1.4598904237748065,1.6120686700761226,0.0,0.0,0.0,0.043360421987186745,0.002907613884588916,0.027339674811196143,0.005747217422979943,0.0336439057068015,0.002264379711720318,0.03850216384699412,0.002585996798154617
CB,2023-03-04,Arsenal,0.0,1.0,0.5,0.0,0.04403740167617795,0.07719399780035015,0.1543879956007003,0.04403740167617795,0.0880748033523559,0.0,0.2610055059194564,0.22784850746393198,Bournemouth,0.01766056471263184,0.09905157500671205,1.9920466404350825,1.8307800486916108,3,1.7129038591504815,1.9310905672070864,0.038596998900175074,0.02416985128058852,0.021183895683811748,0.041532748586558345,0.00519214910949177,0.026417854801809068,0.014633346716668716,0.03178744314891882,0.0031172898196942557,0.03666009586773858,0.004154719464593013
CB,2023-03-12,Arsenal,0.5,0.0,1.0,0.5,0.0784552469849586,0.0,0.0,0.0784552469849586,0.1569104939699172,0.0,0.519677996635437,0.5105999708175659,Fulham,0.029661798341950953,0.0,2.0000687353843927,2.05068254260516,3,1.3804067735463958,1.4223990421119743,0.0,0.05598336249101132,0.0,0.04290899752983958,0.004543130470805299,0.026726801805632104,0.013239694648414553,0.0323592605104019,0.0028988608688009635,0.03763412902012074,0.003720995669803131
CB,2023-03-19,Arsenal,0.0,0.5,0.5,0.0,0.0493071004748344,0.0111611997708678,0.0223223995417356,0.0493071004748344,0.0986142009496688,0.0,0.6682634949684143,0.6077955067157745,Crystal Palace,0.03210759303263279,0.010055343500718997,2.080850844074413,2.0705972247795144,3,1.1241277475725604,1.4467620174975977,0.0055805998854339,0.0383580044113551,0.004341376251331888,0.04247556961379344,0.004517911193371122,0.027239258112965504,0.012936423110538785,0.032197358439683875,0.0029296133879184883,0.03733646402673865,0.0037237622906448054
CB,2023-04-01,Arsenal,0.0,0.0,1.0,0.0,0.08291099965572354,0.0,0.0,0.08291099965572354,0.1658219993114471,0.0,0.9575605094432831,0.9215050041675568,Leeds,0.03271535355897427,0.0,2.147471939166981,2.036772571682075,3,1.5715359658561083,1.4877261797555668,0.0,0.054203265826470164,0.0,0.043592493062619794,0.003953172294199732,0.027760791012585384,0.011704382814296997,0.032445017734427,0.002705552004445083,0.038018755398523396,0.0033293621493224075
CB,2023-04-09,Arsenal,0.0,0.0,0.5,0.0,0.0279063507914543,0.0,0.0,0.0279063507914543,0.0558127015829086,0.0,0.4762380123138428,0.4762380123138428,Liverpool,0.01816453967405485,0.0,2.1864719494966933,2.028426000221816,3,1.1092599965674736,1.1985197055594892,0.0,0.024184588126617494,0.0,0.04174412116395291,0.0034590257574247654,0.02684686231367771,0.010589679689125855,0.031782348306691376,0.002549456554472401,0.03676323473532214,0.0030042411559485834
CB,2023-04-16,Arsenal,0.0,0.0,1.0,0.0,0.0773265995085239,0.0,0.0,0.0773265995085239,0.1546531990170478,0.0,0.02110294997692105,0.02110294997692105,West Ham,0.03951996259125343,0.0,2.221403816114768,1.9261227501940887,3,1.4007482049466828,1.4618289489239775,0.0,0.05402586225769742,0.0,0.042913810791928575,0.0030266475377466696,0.0280538242448754,0.009581138766351964,0.03220915581559888,0.0023670061522819384,0.03756148330376373,0.002696826845014304
CB,2023-04-21,Arsenal,0.0,0.5,0.5,0.0,0.0223317854106426,0.00657912483438845,0.0131582496687769,0.0223317854106426,0.0446635708212852,0.0,0.7430710345506668,0.7364918738603592,Southampton,0.009183803281519756,0.004360141405613988,2.269123150648908,1.892857406419828,3,1.7126201574768132,1.3278276691643662,0.003289562417194225,0.014689800111000623,0.0021638670385133664,0.040225809774697335,0.0029187999753425065,0.026256679391222483,0.009083900922472157,0.030495389376211796,0.002295280536423809,0.035360599575454565,0.0026070402558831577
CB,2023-04-26,Arsenal,0.5,0.0,2.0,0.5,0.1176468208432197,0.0,0.0,0.1176468208432197,0.2352936416864394,0.0,0.0153154842555522,0.0153154842555522,Man City,0.2953187863532714,0.0,2.3261232975280386,1.9787502306173488,3,0.8178621910176115,0.8017136293424624,0.0,0.14528102897592501,0.0,0.05023106874624283,0.002553949978424693,0.05188164195903666,0.008218767501284332,0.0365247009433536,0.0022023460149804314,0.04337788484479821,0.0023781479967025622
CB,2023-05-02,Arsenal,0.0,0.0,0.5,0.0,0.0557228773832321,0.0,0.0,0.0557228773832321,0.1114457547664642,0.0,0.5597731173038483,0.5597731173038483,Chelsea,0.019554704817742987,0.0,2.231073732871669,1.8264064517901808,3,1.1146943197912569,1.137031690844924,0.0,0.049493479330985475,0.0,0.05016082213526593,0.0022347062311216066,0.048802886040818214,0.007436027739257253,0.03694328443128144,0.002078369019821622,0.04355205328327369,0.002156537625471614
CB,2023-05-07,Arsenal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.560577392578125,0.560577392578125,Newcastle,0.0,0.0,2.3101987328716693,1.913105645316408,3,0.9702298664791476,0.9365226411954646,0.0,0.0,0.0,0.04538360097952632,0.0019553679522314057,0.04415499213216886,0.006727834621232753,0.035182241925504384,0.0019792956363111694,0.04028292145251535,0.0019673317942712877
CB,2023-05-14,Arsenal,0.0,0.0,1.0,0.0,0.1861469745635986,0.0,0.0,0.1861469745635986,0.3722939491271972,0.0,0.15651493519544601,0.15651493519544601,Brighton,0.19417599339795108,0.0,2.230748374891145,1.847717439651857,3,1.3522943486098329,1.1128851489126677,0.0,0.15102103092344868,0.0,0.05544430859323321,0.00171094695820248,0.058442706538433836,0.006087088466829634,0.040565029934886074,0.0018573126607569182,0.04800466926405964,0.0017841298094796992
CB,2023-05-20,Arsenal,0.0,1.0,0.0,0.0,0.0,0.0324933817610144,0.0649867635220288,0.0,0.0,0.0,0.12214659154415125,0.11292591318488115,Nott'm Forest,0.0,0.10810565355373426,2.1346233748911447,1.7592527596953749,3,1.8743020270193096,1.751122012129583,0.0162466908805072,0.0,0.008962643103299599,0.05016389825102052,0.0026174089763396197,0.05287673448715442,0.015803142284630076,0.03688839406801781,0.002137106166708805,0.04352614615951916,0.0023772575715242123
CB,2023-05-28,Arsenal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4109963029623031,0.4109963029623031,Wolves,0.0,0.0,2.0396233748911445,1.715596164733453,3,1.5639136482001952,1.6636170371159793,0.0,0.0,0.0,0.045386384131875714,0.0022902328542971674,0.047840855012187336,0.014298081114665307,0.03391193347335374,0.0019646667734380275,0.03964915880261473,0.0021274498138675975
CB,2023-08-12,Arsenal,0.0,0.5,0.0,0.0,0.0,0.0189074147492647,0.0378148294985294,0.0,0.0,0.5,0.21600323170423505,0.21600323170423505,Nott'm Forest,0.0,0.039575945593517195,2.086972489117968,1.5011466441417711,3,1.8041185943169704,1.4949215405367118,0.25945370737463236,0.0,0.15729042192215678,0.04106387135741136,0.02166525648777962,0.043284583106264735,0.016705496779317867,0.031115012733876693,0.004759368630447047,0.03608944204564403,0.013212312559113332
CB,2023-08-21,Arsenal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5260432958602905,0.5260432958602905,Crystal Palace,0.0,0.0,2.0011133865085013,1.5110033136240495,3,1.025595229982036,0.8514873430302023,0.0,0.0,0.0,0.037153026466229325,0.018957099426807168,0.03916224185804905,0.015114497086049498,0.02965487652983135,0.004536025432578215,0.03340395149803034,0.011746562429692691
CB,2023-08-26,Arsenal,0.0,1.5,0.5,0.0,0.0332509726285934,0.0738030914217233,0.1476061828434466,0.0332509726285934,0.0665019452571868,0.0,0.9351556301116943,0.8886063098907471,Fulham,0.013415644865433864,0.06256981572993452,1.983441160135468,1.4758778994210433,3,1.6558629900738482,1.4305286785152314,0.03690154571086165,0.021546826326027398,0.023912419208759014,0.035666721690972,0.019576514399551145,0.03671018500160951,0.019634051242609977,0.028444053749764987,0.005381647615425727,0.03205538772036849,0.012479081007488436
CB,2023-09-03,Arsenal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7206381261348724,0.7206381261348724,Man Utd,0.0,0.0,2.0146113475884486,1.677643161993413,3,1.1107819911617036,1.2846538470727602,0.0,0.0,0.0,0.03226989105373657,0.01712945009960725,0.03321397690621813,0.017764141600456647,0.026740656106343626,0.005059362826257231,0.029505273580040098,0.01109440646293224
CB,2023-09-17,Arsenal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0754598453640937,0.0754598453640937,Everton,0.0,0.0,2.0441113475884487,1.7079377667442364,3,1.6624147466927988,1.3233343796567598,0.0,0.0,0.0,0.02919656809623785,0.014988268837156343,0.03005074101038783,0.016072318590889347,0.02474463384115539,0.004681713122797656,0.02697060096869662,0.009834990979977
CB,2023-09-24,Arsenal,0.0,0.0,0.5,0.0,0.02027299627661705,0.0,0.0,0.02027299627661705,0.0405459925532341,0.0,0.0306140575557947,0.0306140575557947,Spurs,0.012816945078890885,0.0,2.0153613475884486,1.6631955459012069,3,1.5067837642702766,1.2329561210603477,0.0,0.014799212425358083,0.0,0.02782539136567787,0.0131147352325118,0.028409427112150026,0.014541621582233218,0.02378974795536041,0.004361046218442543,0.025807569660519142,0.008737890725477171
CB,2023-09-30,Arsenal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06246500322595235,0.06246500322595235,Bournemouth,0.0,0.0,1.977323244232687,1.6352961026635555,3,1.8108839059155264,1.7602108832919054,0.0,0.0,0.0,0.025175354092756168,0.011475393328447825,0.025703767387183357,0.01315670524106815,0.021665861831361766,0.003971703482788219,0.023420607962058967,0.007723548405618022
CB,2023-10-08,Arsenal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12469267472624776,0.12469267472624776,Man City,0.0,0.0,2.0645731216385315,1.7371340898306111,3,0.7381744956212313,0.7354202623413283,0.0,0.0,0.0,0.022777701322017486,0.010040969162391847,0.023255789540784944,0.011903685694299754,0.020867694320825872,0.00382538644697776,0.02182269782142168,0.006933177804684804
CB,2023-10-21,Arsenal,0.0,0.0,1.0,0.0,0.07162985950708385,0.0,0.0,0.07162985950708385,0.1432597190141677,0.0,0.0727856159210205,0.0727856159210205,Chelsea,0.06770915778203705,0.0,2.0400106931207382,1.639992328601785,3,1.1372514558053817,1.149253343234354,0.0,0.06265445805070366,0.0,0.026575487677130454,0.008785848017092866,0.02748944365899943,0.010770001342461682,0.02280756514312449,0.003606717335247855,0.024691526410127472,0.00619628267617036
CB,2023-10-28,Arsenal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1575791984796524,0.1575791984796524,Sheffield Utd,0.0,0.0,2.068700328652955,1.578743287526562,3,2.458817833628044,2.295940105915069,0.0,0.0,0.0,0.024044488850737077,0.0076876170149562575,0.02487140140576139,0.009744286928893902,0.020096453856976542,0.003177990638111417,0.02207047135385681,0.005432803826533837
CB,2023-11-04,Arsenal,0.0,0.0,0.5,0.0,0.00669732084497805,0.0,0.0,0.00669732084497805,0.0133946416899561,0.0,0.0991566060110926,0.09245927911251779,Newcastle,0.012486085122211998,0.0,2.0893555655407434,1.6539003765857416,3,0.9358894130553846,0.9788984889302134,0.0,0.006995365740542916,0.0,0.022420762840242393,0.006726664888086725,0.023691847473994783,0.008816259602332578,0.019484210976049927,0.003025861187449436,0.020952486908146162,0.004876263037768081
CB,2023-11-11,Arsenal,0.5,0.5,2.0,0.5,0.48557984083890915,0.01068133395165205,0.0213626679033041,0.48557984083890915,0.9711596816778183,0.0,0.05494963191449635,0.0467856032773852,Burnley,0.1844949066949385,0.004745442997147909,2.024980565540744,1.579662829512524,3,2.1588939573813954,1.7022965298593045,0.005340666975826025,0.25151820012170195,0.002766331779524607,0.04423956639085759,0.006231623249516461,0.039006424542656085,0.008428562782791181,0.02607127644990933,0.002872092115608401,0.035155421420383456,0.004551857682562431
CB,2023-11-25,Arsenal,0.0,0.0,1.0,0.0,0.04885350354015825,0.0,0.0,0.04885350354015825,0.0977070070803165,0.0,0.653339609503746,0.6451426148414612,Brentford,0.026739922252557318,0.0,2.069386270906211,1.6872049758234584,3,1.2921474688123562,1.3081874922587964,0.0,0.037574777304870056,0.0,0.0436048245731445,0.005452670343326903,0.03783818622931335,0.00762584251776345,0.026255164024341575,0.0026853820771175676,0.034929994298743036,0.004069026210222235
CB,2023-12-02,Arsenal,0.0,0.5,1.0,0.0,0.07579316198825835,0.31605517864227295,0.6321103572845459,0.07579316198825835,0.1515863239765167,0.0,0.9770367741584779,0.6609815955162048,Wolves,0.022730008386818885,0.18494137315826456,2.017665258714654,1.6875543538455262,3,1.6436513384584457,1.4272887359227455,0.15802758932113647,0.049361537608988364,0.1029180547282283,0.04415308295751058,0.01763584339143958,0.03639931214907578,0.024513035912096887,0.026707540020745945,0.005480083934126587,0.035430311489128265,0.011557963662783083
CB,2023-12-05,Arsenal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7576350271701813,0.7576350271701813,Luton,0.0,0.0,2.035819010234849,1.7416100596148354,3,2.1600380418974083,2.112861789378821,0.0,0.0,0.0,0.03994802743774767,0.015431362967509632,0.03293271099202095,0.022178461063325754,0.02385457393953473,0.0048946876911888605,0.0319013006886412,0.010163025329349247
CB,2023-12-09,Arsenal,0.0,0.5,0.5,0.0,0.34253984689712524,0.1106564551591873,0.2213129103183746,0.34253984689712524,0.6850796937942505,0.0,0.36670994758605957,0.2560534849762916,Aston Villa,0.1995378370142425,0.17050357494252347,2.107790741240808,1.8776588021629808,3,1.1074885340404983,1.2172573548097712,0.05532822757959365,0.2946901410085146,0.04759937664151059,0.06420918111115403,0.019452364676759752,0.04879986585128014,0.036304662385154104,0.030441639413394134,0.006990183896081957,0.04732541026227408,0.013221274286420854
CB,2023-12-17,Arsenal,0.0,0.0,0.5,0.0,0.0238853711634874,0.0,0.0,0.0238853711634874,0.0477707423269748,0.0,0.6599810123443604,0.6599810123443604,Brighton,0.008623609198539781,0.0,2.050540741240808,1.8217014518926085,3,1.4545516270060452,1.1741076721639356,0.0,0.018173044464932665,0.0,0.05982478714484724,0.017020819092164782,0.044973555693876295,0.032847075491329904,0.02934977417349082,0.006530813598548355,0.04458728065916903,0.011775816345356568
CB,2023-12-23,Arsenal,0.5,0.0,0.5,0.5,0.11001229286193845,0.0,0.0,0.11001229286193845,0.2200245857238769,0.0,0.04108059778809545,0.04108059778809545,Liverpool,0.12917074196263453,0.0,2.028599220193402,1.9677387704060323,3,0.9597233990053412,1.055244067206957,0.0,0.10919510583338371,0.0,0.0645267222580412,0.014893216705644184,0.052992335338519936,0.029718782587393723,0.03333105846265346,0.00620182917532406,0.048928890360347324,0.010547522940484121
CB,2023-12-28,Arsenal,0.0,1.0,1.0,0.0,0.09536621347069735,0.0371335446834564,0.0742670893669128,0.09536621347069735,0.1907324269413947,0.0,0.6489050388336182,0.6117714941501617,West Ham,0.03264148682280388,0.022012918138954393,2.00540329161744,1.8680214241052784,3,1.517787460992698,1.4736334083459384,0.0185667723417282,0.06375981022809508,0.012413346802540071,0.06445368301709395,0.01458323296775617,0.05105415928940412,0.028984890735161407,0.03402636837700002,0.006358689484872623,0.04924002569704698,0.010470961226314397
CB,2023-12-31,Arsenal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33582809567451477,0.33582809567451477,Fulham,0.0,0.0,1.980904429071639,2.0232687460921186,3,1.6836143169957525,1.4612170883112838,0.0,0.0,0.0,0.058315237015465954,0.012760328846786649,0.046191858404698964,0.02622442495086032,0.03135118857998662,0.005858764325157047,0.044833212797726285,0.009309546585971848
