,id,title,h_a,xG,xGA,npxG,npxGA,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD,ppda_att,ppda_def,ppda_allowed_att,ppda_allowed_def,ppda,ppda_allowed
420,89,Manchester United,h,3.02803,0.960354,2.26686,0.960354,13,5,3,2,2.6857,w,2023-08-26 14:00:00,1,0,0,3,1.3065059999999997,160,19,258,13,8.421052631578947,19.846153846153847
421,89,Manchester United,a,0.966109,1.90973,0.966109,1.90973,4,11,1,3,0.6584,l,2023-09-03 15:30:00,0,0,1,0,-0.9436209999999999,261,10,311,16,26.1,19.4375
422,89,Manchester United,h,0.719951,1.93908,0.719951,1.93908,5,4,1,3,0.5,l,2023-09-16 14:00:00,0,0,1,0,-1.219129,517,23,289,22,22.47826086956522,13.136363636363637
423,89,Manchester United,a,0.840273,0.935444,0.840273,0.935444,9,8,1,0,1.2390999999999999,w,2023-09-23 19:00:00,1,0,0,3,-0.095171,396,19,233,13,20.842105263157894,17.923076923076923
424,89,Manchester United,h,1.55408,1.19015,1.55408,1.19015,16,1,0,1,1.6395,l,2023-09-30 14:00:00,0,0,1,0,0.36392999999999986,106,29,398,19,3.6551724137931036,20.94736842105263
425,89,Manchester United,h,1.29356,1.02509,1.29356,1.02509,17,2,2,1,1.5749,w,2023-10-07 14:00:00,1,0,0,3,0.26847,171,20,194,23,8.55,8.434782608695652
426,89,Manchester United,a,1.46187,1.41074,1.46187,0.649567,7,7,2,1,1.3651999999999997,w,2023-10-21 19:00:00,1,0,0,3,0.812303,135,11,296,21,12.272727272727273,14.095238095238095
427,89,Manchester United,h,0.714628,4.54595,0.714628,3.78478,4,21,0,3,0.0225,l,2023-10-29 15:30:00,0,0,1,0,-3.070152,297,14,229,12,21.214285714285715,19.083333333333332
428,89,Manchester United,a,0.697095,1.18241,0.697095,1.18241,7,3,1,0,0.9259,w,2023-11-04 12:30:00,1,0,0,3,-0.48531499999999994,184,22,254,15,8.363636363636363,16.933333333333334
429,89,Manchester United,h,2.74105,0.408265,2.74105,0.408265,10,4,1,0,2.8168,w,2023-11-11 15:00:00,1,0,0,3,2.332785,172,21,264,13,8.19047619047619,20.307692307692307
430,89,Manchester United,a,2.07334,2.49764,1.31218,2.49764,6,10,3,0,1.0874000000000001,w,2023-11-26 16:30:00,1,0,0,3,-1.1854600000000002,220,16,251,24,13.75,10.458333333333334
431,89,Manchester United,a,0.422674,2.90191,0.422674,2.90191,2,17,0,1,0.10619999999999999,l,2023-12-02 20:00:00,0,0,1,0,-2.479236,235,15,187,22,15.666666666666666,8.5
432,89,Manchester United,h,4.03949,2.3512,3.26308,2.3512,8,6,2,1,2.348,w,2023-12-06 20:15:00,1,0,0,3,0.91188,339,23,202,18,14.73913043478261,11.222222222222221
433,89,Manchester United,h,1.11296,1.9742,1.11296,1.9742,15,6,0,3,0.6859,l,2023-12-09 15:00:00,0,0,1,0,-0.86124,141,22,334,24,6.409090909090909,13.916666666666666
434,89,Manchester United,a,0.632715,1.97111,0.632715,1.97111,7,12,0,0,0.4708,d,2023-12-17 16:30:00,0,1,0,1,-1.3383949999999998,304,13,145,28,23.384615384615383,5.178571428571429
435,89,Manchester United,a,0.730496,1.51468,0.730496,1.51468,7,4,0,2,0.7029,l,2023-12-23 12:30:00,0,0,1,0,-0.784184,153,25,349,21,6.12,16.61904761904762
436,89,Manchester United,h,1.20104,1.83637,1.20104,1.83637,4,12,3,2,0.8528,w,2023-12-26 20:00:00,1,0,0,3,-0.63533,268,36,213,14,7.444444444444445,15.214285714285714
437,89,Manchester United,a,0.651905,0.744348,0.651905,0.744348,9,7,1,2,1.207,l,2023-12-30 17:30:00,0,0,1,0,-0.09244300000000005,210,16,230,15,13.125,15.333333333333334
438,89,Manchester United,h,0.923233,1.31224,0.923233,1.31224,6,3,2,2,1.0110000000000001,d,2024-01-14 16:30:00,0,1,0,1,-0.3890070000000001,368,19,169,26,19.36842105263158,6.5
439,89,Manchester United,a,3.22698,2.27609,3.22698,1.51492,9,9,4,3,2.018,w,2024-02-01 20:15:00,1,0,0,3,1.7120600000000001,264,21,276,18,12.571428571428571,15.333333333333334
440,89,Manchester United,h,0.96721,1.1807,0.96721,1.1807,9,3,3,0,1.1898,w,2024-02-04 14:00:00,1,0,0,3,-0.21349000000000007,221,25,304,14,8.84,21.714285714285715
441,89,Manchester United,a,2.44591,2.64675,2.44591,2.64675,4,10,2,1,1.2387000000000001,w,2024-02-11 16:30:00,1,0,0,3,-0.2008399999999999,235,20,237,20,11.75,11.85
442,89,Manchester United,a,3.58973,1.57234,3.58973,1.57234,9,11,2,1,2.5207,w,2024-02-18 16:30:00,1,0,0,3,2.01739,247,29,210,19,8.517241379310345,11.052631578947368
443,89,Manchester United,h,1.96036,1.1385,1.96036,1.1385,11,11,1,2,2.0153,l,2024-02-24 15:00:00,0,0,1,0,0.82186,236,22,265,16,10.727272727272727,16.5625
444,89,Manchester United,a,0.153764,2.64173,0.153764,2.64173,1,26,1,3,0.0737,l,2024-03-03 15:30:00,0,0,1,0,-2.487966,309,17,171,17,18.176470588235293,10.058823529411764
445,89,Manchester United,h,2.9016,1.8214,1.37927,1.8214,7,13,2,0,2.1497,w,2024-03-09 12:30:00,1,0,0,3,-0.4421299999999999,216,14,308,20,15.428571428571429,15.4
446,89,Manchester United,a,0.989565,3.16487,0.989565,3.16487,7,21,1,1,0.2803,d,2024-03-30 20:00:00,0,1,0,1,-2.175305,144,20,211,16,7.2,13.1875
447,89,Manchester United,a,1.56686,3.48048,1.56686,1.95814,7,15,3,4,0.3867,l,2024-04-04 19:15:00,0,0,1,0,-0.39128000000000007,318,25,209,17,12.72,12.294117647058824
448,89,Manchester United,h,0.814509,4.43457,0.814509,3.6734,6,21,2,2,0.0519,d,2024-04-07 14:30:00,0,1,0,1,-2.858891,284,20,196,25,14.2,7.84
449,89,Manchester United,a,1.52274,2.38519,0.761571,2.38519,8,12,2,2,0.7629,d,2024-04-13 16:30:00,0,1,0,1,-1.6236190000000001,173,16,281,21,10.8125,13.380952380952381
450,89,Manchester United,h,3.51311,1.20517,2.75194,1.20517,14,2,4,2,2.6805999999999996,w,2024-04-24 19:00:00,1,0,0,3,1.5467699999999998,158,25,393,18,6.32,21.833333333333332
451,89,Manchester United,h,3.06197,1.89591,3.06197,1.13475,18,9,1,1,2.0884,d,2024-04-27 14:00:00,0,1,0,1,1.9272200000000002,241,17,176,21,14.176470588235293,8.380952380952381
452,89,Manchester United,a,0.341417,2.0656,0.341417,2.0656,4,12,0,4,0.23690000000000003,l,2024-05-06 19:00:00,0,0,1,0,-1.7241829999999998,233,20,402,24,11.65,16.75
453,89,Manchester United,h,0.551669,1.73104,0.551669,1.73104,4,13,0,1,0.3789,l,2024-05-12 15:30:00,0,0,1,0,-1.179371,285,15,259,28,19.0,9.25
454,89,Manchester United,h,1.49706,2.27657,1.49706,2.27657,11,6,3,2,0.8749,w,2024-05-15 19:00:00,1,0,0,3,-0.7795099999999999,224,24,173,11,9.333333333333334,15.727272727272727
455,89,Manchester United,a,1.00404,1.9717,1.00404,1.9717,6,10,2,0,0.6787,w,2024-05-19 15:00:00,1,0,0,3,-0.96766,334,18,277,30,18.555555555555557,9.233333333333333
456,92,Burnley,h,0.311032,2.40074,0.311032,2.40074,4,9,0,3,0.1385,l,2023-08-11 19:00:00,0,0,1,0,-2.089708,463,14,237,15,33.07142857142857,15.8
457,92,Burnley,h,0.630605,2.83691,0.630605,2.83691,8,9,1,3,0.1484,l,2023-08-27 13:00:00,0,0,1,0,-2.206305,254,31,365,15,8.193548387096774,24.333333333333332
458,92,Burnley,h,1.66604,2.39785,1.66604,2.39785,7,16,2,5,0.8858999999999999,l,2023-09-02 14:00:00,0,0,1,0,-0.7318100000000001,318,38,271,22,8.368421052631579,12.318181818181818
459,92,Burnley,a,0.807651,0.705795,0.807651,0.705795,1,9,1,1,1.449,d,2023-09-18 18:45:00,0,1,0,1,0.10185600000000006,216,24,305,20,9.0,15.25
460,92,Burnley,h,0.935444,0.840273,0.935444,0.840273,8,9,0,1,1.4161,l,2023-09-23 19:00:00,0,0,1,0,0.095171,233,13,396,19,17.923076923076923,20.842105263157894
461,92,Burnley,a,0.801849,3.08516,0.801849,2.32399,5,7,0,2,0.156,l,2023-09-30 14:00:00,0,0,1,0,-1.5221409999999997,328,18,288,27,18.22222222222222,10.666666666666666
462,92,Burnley,a,0.920206,1.53058,0.920206,1.53058,5,4,2,1,0.8708,w,2023-10-03 18:30:00,1,0,0,3,-0.6103740000000001,152,19,167,13,8.0,12.846153846153847
463,92,Burnley,h,0.956642,1.97566,0.956642,1.2145,3,10,1,4,0.5623,l,2023-10-07 14:00:00,0,0,1,0,-0.2578579999999999,459,20,274,35,22.95,7.828571428571428
464,92,Burnley,a,0.693129,3.15685,0.693129,3.15685,3,15,0,3,0.13090000000000002,l,2023-10-21 14:00:00,0,0,1,0,-2.463721,220,15,271,28,14.666666666666666,9.678571428571429
465,92,Burnley,a,0.90255,1.10052,0.90255,1.10052,4,8,1,2,1.1673,l,2023-10-28 14:00:00,0,0,1,0,-0.19796999999999998,204,18,279,30,11.333333333333334,9.3
466,92,Burnley,h,1.4998,1.43653,1.4998,1.43653,9,2,0,2,1.3784999999999998,l,2023-11-04 15:00:00,0,0,1,0,0.06326999999999994,160,20,355,14,8.0,25.357142857142858
467,92,Burnley,a,0.327706,2.63194,0.327706,2.63194,2,14,1,3,0.0538,l,2023-11-11 15:00:00,0,0,1,0,-2.304234,256,13,187,19,19.692307692307693,9.842105263157896
468,92,Burnley,h,1.44228,1.36963,0.681108,1.36963,2,2,1,2,1.4204,l,2023-11-25 15:00:00,0,0,1,0,-0.6885219999999999,268,25,320,14,10.72,22.857142857142858
469,92,Burnley,h,2.60469,0.618131,2.60469,0.618131,13,3,5,0,2.6651000000000002,w,2023-12-02 15:00:00,1,0,0,3,1.9865590000000002,194,17,275,18,11.411764705882353,15.277777777777779
470,92,Burnley,a,0.781542,1.11886,0.781542,1.11886,2,4,0,1,1.0087,l,2023-12-05 19:30:00,0,0,1,0,-0.337318,289,25,216,19,11.56,11.368421052631579
471,92,Burnley,a,1.05162,2.96247,1.05162,2.96247,4,22,1,1,0.2899,d,2023-12-09 15:00:00,0,1,0,1,-1.9108500000000002,409,14,160,21,29.214285714285715,7.619047619047619
472,92,Burnley,h,0.811435,2.22305,0.811435,2.22305,10,7,0,2,0.4071,l,2023-12-16 17:30:00,0,0,1,0,-1.4116150000000003,172,14,321,14,12.285714285714286,22.928571428571427
473,92,Burnley,a,0.41714,1.38096,0.41714,1.38096,2,12,2,0,0.5669,w,2023-12-23 15:00:00,1,0,0,3,-0.9638199999999999,391,33,191,16,11.848484848484848,11.9375
474,92,Burnley,h,0.972389,1.68451,0.972389,1.68451,3,18,0,2,0.8607,l,2023-12-26 17:30:00,0,0,1,0,-0.712121,390,25,138,15,15.6,9.2
475,92,Burnley,a,1.11923,2.92587,1.11923,2.1647,2,16,2,3,0.3182,l,2023-12-30 15:00:00,0,0,1,0,-1.04547,267,14,125,15,19.071428571428573,8.333333333333334
476,92,Burnley,h,1.52023,0.965167,1.52023,0.965167,5,7,1,1,1.8155000000000001,d,2024-01-12 19:45:00,0,1,0,1,0.555063,305,16,140,21,19.0625,6.666666666666667
477,92,Burnley,a,1.49114,1.84756,1.49114,1.84756,4,6,1,3,1.0824,l,2024-01-31 19:30:00,0,0,1,0,-0.3564200000000002,497,22,161,12,22.59090909090909,13.416666666666666
478,92,Burnley,h,1.00428,1.28806,1.00428,1.28806,3,7,2,2,1.1366,d,2024-02-03 15:00:00,0,1,0,1,-0.2837799999999999,285,19,222,20,15.0,11.1
479,92,Burnley,a,1.11123,3.14734,1.11123,3.14734,6,15,1,3,0.3349,l,2024-02-10 15:00:00,0,0,1,0,-2.03611,412,24,125,27,17.166666666666668,4.62962962962963
480,92,Burnley,h,0.335143,2.20575,0.335143,1.44458,2,15,0,5,0.1696,l,2024-02-17 15:00:00,0,0,1,0,-1.109437,378,17,175,19,22.235294117647058,9.210526315789474
481,92,Burnley,a,0.0760216,2.41612,0.0760216,1.65495,0,8,0,3,0.0489,l,2024-02-24 15:00:00,0,0,1,0,-1.5789284,227,14,193,23,16.214285714285715,8.391304347826088
482,92,Burnley,h,1.60461,1.43616,1.60461,1.43616,9,6,0,2,1.5241000000000002,l,2024-03-03 13:00:00,0,0,1,0,0.16845,74,17,325,24,4.352941176470588,13.541666666666666
483,92,Burnley,a,0.88131,1.87414,0.88131,1.87414,10,7,2,2,0.6816,d,2024-03-10 14:00:00,0,1,0,1,-0.9928299999999999,230,31,206,24,7.419354838709677,8.583333333333334
484,92,Burnley,h,2.69776,1.25123,1.93659,1.25123,12,8,2,1,2.3707999999999996,w,2024-03-16 15:00:00,1,0,0,3,0.68536,138,21,153,26,6.571428571428571,5.884615384615385
485,92,Burnley,a,2.10422,4.46643,2.10422,3.70526,9,24,2,2,0.30560000000000004,d,2024-03-30 15:00:00,0,1,0,1,-1.6010399999999998,323,13,124,13,24.846153846153847,9.538461538461538
486,92,Burnley,h,1.12581,1.01021,1.12581,1.01021,11,4,1,1,1.4489,d,2024-04-02 18:45:00,0,1,0,1,0.11559999999999993,308,35,216,15,8.8,14.4
487,92,Burnley,a,0.34699,0.659844,0.34699,0.659844,6,9,0,1,0.9521,l,2024-04-06 14:00:00,0,0,1,0,-0.31285399999999997,136,19,314,35,7.157894736842105,8.971428571428572
488,92,Burnley,h,1.8522,0.889445,1.8522,0.889445,8,9,1,1,2.1573,d,2024-04-13 14:00:00,0,1,0,1,0.962755,362,30,263,17,12.066666666666666,15.470588235294118
489,92,Burnley,a,2.42338,1.97816,2.42338,1.97816,6,9,4,1,1.7104,w,2024-04-20 14:00:00,1,0,0,3,0.44521999999999995,246,19,278,22,12.947368421052632,12.636363636363637
490,92,Burnley,a,1.89591,3.06197,1.13475,3.06197,9,18,1,1,0.7222000000000001,d,2024-04-27 14:00:00,0,1,0,1,-1.9272200000000002,176,21,241,17,8.380952380952381,14.176470588235293
491,92,Burnley,h,1.28632,4.25643,1.28632,3.49526,5,18,1,4,0.1042,l,2024-05-04 14:00:00,0,0,1,0,-2.20894,248,21,201,22,11.80952380952381,9.136363636363637
492,92,Burnley,a,0.950331,3.00238,0.950331,3.00238,2,12,1,2,0.2579,l,2024-05-11 14:00:00,0,0,1,0,-2.0520490000000002,274,19,197,24,14.421052631578947,8.208333333333334
493,92,Burnley,h,1.08222,1.57962,1.08222,1.57962,7,5,1,2,0.9702999999999999,l,2024-05-19 15:00:00,0,0,1,0,-0.49740000000000006,117,11,272,3,10.636363636363637,90.66666666666667
494,220,Brighton,h,4.36748,1.88594,3.60631,1.12477,17,5,4,1,2.7246,w,2023-08-12 14:00:00,1,0,0,3,2.48154,110,16,369,16,6.875,23.0625
495,220,Brighton,a,3.15562,2.68821,3.15562,2.68821,14,6,4,1,1.6748,w,2023-08-19 14:00:00,1,0,0,3,0.46740999999999966,263,35,327,24,7.514285714285714,13.625
496,220,Brighton,h,1.3743,2.9527,1.3743,2.9527,23,7,1,3,0.4377,l,2023-08-26 16:30:00,0,0,1,0,-1.5784,80,21,283,10,3.8095238095238093,28.3
497,220,Brighton,h,1.32258,0.90476,1.32258,0.90476,9,7,3,1,1.7291,w,2023-09-02 16:30:00,1,0,0,3,0.4178200000000001,273,27,360,30,10.11111111111111,12.0
498,220,Brighton,a,1.93908,0.719951,1.93908,0.719951,4,5,3,1,2.3165,w,2023-09-16 14:00:00,1,0,0,3,1.219129,289,22,517,23,13.136363636363637,22.47826086956522
499,220,Brighton,h,2.14533,1.58984,2.14533,1.58984,8,4,3,1,1.81,w,2023-09-24 13:00:00,1,0,0,3,0.55549,156,28,352,35,5.571428571428571,10.057142857142857
500,220,Brighton,a,1.72819,1.90746,1.72819,1.90746,11,15,1,6,1.2432999999999998,l,2023-09-30 11:30:00,0,0,1,0,-0.17927000000000004,146,34,321,33,4.294117647058823,9.727272727272727
501,220,Brighton,h,2.23187,2.51029,2.23187,1.74913,4,15,2,2,1.184,d,2023-10-08 13:00:00,0,1,0,1,0.4827399999999997,324,21,277,36,15.428571428571429,7.694444444444445
502,220,Brighton,a,0.963733,0.962509,0.963733,0.962509,4,7,1,2,1.3327,l,2023-10-21 14:00:00,0,0,1,0,0.0012240000000000029,337,23,350,24,14.652173913043478,14.583333333333334
503,220,Brighton,h,1.31996,0.552523,1.31996,0.552523,8,9,1,1,1.9908000000000001,d,2023-10-29 14:00:00,0,1,0,1,0.767437,183,24,570,29,7.625,19.655172413793103
504,220,Brighton,a,0.442489,0.617607,0.442489,0.617607,11,0,1,1,1.064,d,2023-11-04 15:00:00,0,1,0,1,-0.175118,84,9,534,13,9.333333333333334,41.07692307692308
505,220,Brighton,h,1.08601,0.84434,1.08601,0.84434,4,13,1,1,1.5529,d,2023-11-12 14:00:00,0,1,0,1,0.24166999999999994,201,16,413,33,12.5625,12.515151515151516
506,220,Brighton,a,1.21792,2.22655,0.456822,1.46538,9,12,3,2,0.6338,w,2023-11-25 15:00:00,1,0,0,3,-1.0085579999999998,246,14,364,14,17.571428571428573,26.0
507,220,Brighton,a,0.855058,1.66304,0.855058,0.901874,13,8,2,3,0.6573,l,2023-12-03 14:00:00,0,0,1,0,-0.04681599999999997,170,24,359,16,7.083333333333333,22.4375
508,220,Brighton,h,1.54099,1.22007,1.54099,0.458899,19,2,2,1,1.5910000000000002,w,2023-12-06 19:30:00,1,0,0,3,1.0820910000000001,215,24,298,26,8.958333333333334,11.461538461538462
509,220,Brighton,h,2.96247,1.05162,2.96247,1.05162,22,4,1,1,2.5833999999999997,d,2023-12-09 15:00:00,0,1,0,1,1.9108500000000002,160,21,409,14,7.619047619047619,29.214285714285715
510,220,Brighton,a,0.663054,2.76976,0.663054,2.76976,3,19,0,2,0.2353,l,2023-12-17 14:00:00,0,0,1,0,-2.106706,233,12,344,25,19.416666666666668,13.76
511,220,Brighton,a,1.33653,1.65409,1.33653,1.65409,14,9,1,1,1.1088,d,2023-12-21 20:00:00,0,1,0,1,-0.31756000000000006,228,30,456,13,7.6,35.07692307692308
512,220,Brighton,h,3.84702,2.06955,2.32468,2.06955,5,28,4,2,2.4309000000000003,w,2023-12-28 19:30:00,1,0,0,3,0.25512999999999986,265,33,273,22,8.030303030303031,12.409090909090908
513,220,Brighton,a,2.1552,0.9831,2.1552,0.9831,17,4,0,0,2.1981,d,2024-01-02 18:30:00,0,1,0,1,1.1721,214,21,490,13,10.19047619047619,37.69230769230769
514,220,Brighton,h,1.3701,1.14116,1.3701,1.14116,16,4,0,0,1.5261,d,2024-01-22 19:45:00,0,1,0,1,0.22894000000000014,195,22,406,16,8.863636363636363,25.375
515,220,Brighton,a,1.01366,3.63312,1.01366,3.63312,2,5,0,4,0.1054,l,2024-01-30 19:45:00,0,0,1,0,-2.61946,170,24,324,25,7.083333333333333,12.96
516,220,Brighton,h,1.92591,0.241137,1.92591,0.241137,3,3,4,1,2.6679,w,2024-02-03 15:00:00,1,0,0,3,1.684773,261,27,631,31,9.666666666666666,20.35483870967742
517,220,Brighton,a,1.49285,2.10928,0.73168,2.10928,10,13,1,2,0.9348000000000001,l,2024-02-10 15:00:00,0,0,1,0,-1.3776000000000002,280,22,300,22,12.727272727272727,13.636363636363637
518,220,Brighton,a,3.35549,0.586214,3.35549,0.586214,15,3,5,0,2.8676,w,2024-02-18 14:00:00,1,0,0,3,2.769276,101,17,386,2,5.9411764705882355,193.0
519,220,Brighton,h,1.6538,0.286655,1.6538,0.286655,9,4,1,1,2.4414000000000002,d,2024-02-24 15:00:00,0,1,0,1,1.3671449999999998,222,27,391,23,8.222222222222221,17.0
520,220,Brighton,a,1.15198,1.37604,1.15198,1.37604,15,3,0,3,1.1747999999999998,l,2024-03-02 15:00:00,0,0,1,0,-0.22405999999999993,160,26,438,22,6.153846153846154,19.90909090909091
521,220,Brighton,h,0.534518,0.687034,0.534518,0.687034,1,3,1,0,1.1105,w,2024-03-10 14:00:00,1,0,0,3,-0.15251599999999998,227,14,470,17,16.214285714285715,27.647058823529413
522,220,Brighton,a,0.43922,3.21149,0.43922,3.21149,6,24,1,2,0.1056,l,2024-03-31 14:00:00,0,0,1,0,-2.77227,298,16,304,34,18.625,8.941176470588236
523,220,Brighton,a,1.22404,0.423299,1.22404,0.423299,8,8,0,0,2.0572,d,2024-04-03 18:30:00,0,1,0,1,0.800741,175,26,291,18,6.730769230769231,16.166666666666668
524,220,Brighton,h,0.428514,4.16518,0.428514,3.40401,6,18,0,3,0.0305,l,2024-04-06 16:30:00,0,0,1,0,-2.975496,209,23,282,18,9.08695652173913,15.666666666666666
525,220,Brighton,a,0.889445,1.8522,0.889445,1.8522,9,8,1,1,0.6303000000000001,d,2024-04-13 14:00:00,0,1,0,1,-0.962755,263,17,362,30,15.470588235294118,12.066666666666666
526,220,Brighton,h,0.572021,1.90507,0.572021,1.90507,3,3,0,4,0.40890000000000004,l,2024-04-25 19:00:00,0,0,1,0,-1.333049,524,18,314,16,29.11111111111111,19.625
527,220,Brighton,a,1.35682,2.48132,1.35682,2.48132,7,5,0,3,0.6061,l,2024-04-28 13:00:00,0,0,1,0,-1.1245000000000003,127,23,381,27,5.521739130434782,14.11111111111111
528,220,Brighton,h,2.63566,0.0644055,1.75337,0.0644055,4,3,1,0,2.9497999999999998,w,2024-05-05 13:00:00,1,0,0,3,1.6889645,306,29,334,19,10.551724137931034,17.57894736842105
529,220,Brighton,a,1.91556,2.45163,1.91556,2.45163,7,12,1,1,1.041,d,2024-05-11 14:00:00,0,1,0,1,-0.5360700000000003,311,24,241,18,12.958333333333334,13.38888888888889
530,220,Brighton,h,1.32423,1.544,1.32423,1.544,11,10,1,2,1.179,l,2024-05-15 18:45:00,0,0,1,0,-0.21977000000000002,323,21,316,18,15.380952380952381,17.555555555555557
531,220,Brighton,h,1.9717,1.00404,1.9717,1.00404,10,6,0,2,2.0965000000000003,l,2024-05-19 15:00:00,0,0,1,0,0.96766,277,30,334,18,9.233333333333333,18.555555555555557
532,228,Fulham,a,1.58144,2.59001,1.58144,2.59001,6,7,1,0,0.6909,w,2023-08-12 14:00:00,1,0,0,3,-1.00857,174,10,341,23,17.4,14.826086956521738
533,228,Fulham,h,0.399899,3.46888,0.399899,2.70772,8,13,0,3,0.0434,l,2023-08-19 14:00:00,0,0,1,0,-2.307821,241,23,243,19,10.478260869565217,12.789473684210526
534,228,Fulham,a,0.849817,3.23088,0.849817,2.46971,2,22,2,2,0.1577,d,2023-08-26 14:00:00,0,1,0,1,-1.619893,320,9,144,18,35.55555555555556,8.0
535,228,Fulham,a,1.46427,2.00152,1.46427,1.24035,4,8,1,5,0.8146,l,2023-09-02 14:00:00,0,0,1,0,0.2239199999999999,490,20,223,28,24.5,7.964285714285714
536,228,Fulham,h,1.75704,1.45705,1.75704,1.45705,9,3,1,0,1.5917999999999999,w,2023-09-16 14:00:00,1,0,0,3,0.29999,119,18,467,12,6.611111111111111,38.916666666666664
537,228,Fulham,a,0.542678,0.37236,0.542678,0.37236,9,3,0,0,1.4282,d,2023-09-23 14:00:00,0,1,0,1,0.17031799999999997,275,30,253,18,9.166666666666666,14.055555555555555
538,228,Fulham,h,0.889383,1.98461,0.889383,1.98461,7,8,0,2,0.554,l,2023-10-02 19:00:00,0,0,1,0,-1.095227,306,29,361,25,10.551724137931034,14.44
539,228,Fulham,h,2.26612,0.251809,2.26612,0.251809,9,0,3,1,2.7355,w,2023-10-07 14:00:00,1,0,0,3,2.0143109999999997,168,27,242,23,6.222222222222222,10.521739130434783
540,228,Fulham,a,0.745838,1.63523,0.745838,1.63523,5,13,0,2,0.6673,l,2023-10-23 19:00:00,0,0,1,0,-0.889392,383,28,284,23,13.678571428571429,12.347826086956522
541,228,Fulham,a,0.552523,1.31996,0.552523,1.31996,9,8,1,1,0.7293,d,2023-10-29 14:00:00,0,1,0,1,-0.767437,570,29,183,24,19.655172413793103,7.625
542,228,Fulham,h,1.18241,0.697095,1.18241,0.697095,3,7,0,1,1.7575,l,2023-11-04 12:30:00,0,0,1,0,0.48531499999999994,254,15,184,22,16.933333333333334,8.363636363636363
543,228,Fulham,a,0.648745,2.86039,0.648745,2.86039,2,8,1,3,0.1035,l,2023-11-12 14:00:00,0,0,1,0,-2.2116450000000003,331,35,296,18,9.457142857142857,16.444444444444443
544,228,Fulham,h,2.49057,1.57875,0.968233,0.817578,12,4,3,2,2.1248,w,2023-11-27 20:00:00,1,0,0,3,0.15065499999999998,265,31,381,11,8.548387096774194,34.63636363636363
545,228,Fulham,a,1.51005,2.72831,1.51005,2.72831,5,17,3,4,0.6202,l,2023-12-03 14:00:00,0,0,1,0,-1.2182600000000001,343,24,192,23,14.291666666666666,8.347826086956522
546,228,Fulham,h,3.09427,0.218659,3.09427,0.218659,14,0,5,0,2.9511,w,2023-12-06 19:30:00,1,0,0,3,2.8756109999999997,251,23,396,19,10.91304347826087,20.842105263157894
547,228,Fulham,h,2.1884,0.983,2.1884,0.983,10,5,5,0,2.2481999999999998,w,2023-12-10 14:00:00,1,0,0,3,1.2054,279,15,485,24,18.6,20.208333333333332
548,228,Fulham,a,0.471042,4.27933,0.471042,4.27933,4,23,0,3,0.012199999999999999,l,2023-12-16 15:00:00,0,0,1,0,-3.8082879999999997,331,11,146,18,30.09090909090909,8.11111111111111
549,228,Fulham,h,1.38096,0.41714,1.38096,0.41714,12,2,0,2,2.1710000000000003,l,2023-12-23 15:00:00,0,0,1,0,0.9638199999999999,191,16,391,33,11.9375,11.848484848484848
550,228,Fulham,a,0.324365,2.07911,0.324365,1.31795,9,9,0,3,0.1947,l,2023-12-26 15:00:00,0,0,1,0,-0.9935849999999999,238,29,307,28,8.206896551724139,10.964285714285714
551,228,Fulham,h,1.52829,1.6591,1.52829,1.6591,5,5,2,1,1.2496,w,2023-12-31 14:00:00,1,0,0,3,-0.1308100000000001,372,17,243,20,21.88235294117647,12.15
552,228,Fulham,a,0.697847,2.0456,0.697847,1.28443,10,15,0,1,0.40900000000000003,l,2024-01-13 12:30:00,0,0,1,0,-0.586583,268,25,226,27,10.72,8.37037037037037
553,228,Fulham,h,2.37499,2.83317,2.37499,2.83317,6,6,0,0,1.1374,d,2024-01-30 19:45:00,0,1,0,1,-0.45818000000000003,119,10,349,30,11.9,11.633333333333333
554,228,Fulham,a,1.28806,1.00428,1.28806,1.00428,7,3,2,2,1.5704,d,2024-02-03 15:00:00,0,1,0,1,0.2837799999999999,222,20,285,19,11.1,15.0
555,228,Fulham,h,1.7456,2.60612,1.7456,2.60612,8,21,3,1,0.8289,w,2024-02-10 15:00:00,1,0,0,3,-0.8605200000000002,227,18,225,32,12.61111111111111,7.03125
556,228,Fulham,h,1.41796,1.57297,1.41796,1.57297,9,2,1,2,1.2357,l,2024-02-17 15:00:00,0,0,1,0,-0.15500999999999987,277,22,276,11,12.590909090909092,25.09090909090909
557,228,Fulham,a,1.1385,1.96036,1.1385,1.96036,11,11,2,1,0.7538,w,2024-02-24 15:00:00,1,0,0,3,-0.82186,265,16,236,22,16.5625,10.727272727272727
558,228,Fulham,h,1.37604,1.15198,1.37604,1.15198,3,15,3,0,1.5447,w,2024-03-02 15:00:00,1,0,0,3,0.22405999999999993,438,22,160,26,19.90909090909091,6.153846153846154
559,228,Fulham,a,2.94155,1.29589,2.94155,1.29589,15,9,1,2,2.4022,l,2024-03-09 15:00:00,0,0,1,0,1.64566,261,18,319,17,14.5,18.764705882352942
560,228,Fulham,h,2.47234,2.14564,2.47234,2.14564,12,14,3,0,1.6002,w,2024-03-16 17:30:00,1,0,0,3,0.32669999999999977,313,29,203,20,10.793103448275861,10.15
