,Name,Position,Kickoff time,Season,Assists,Bonus,Expected Assists,Expected Goals,Goals Scored,Minutes,Fantasy Points,ICT,Adjusted XG,Adjusted XA,Defcon Hit,Opponent Name
15141,Rodrigo_Muniz Carvalho,FWD,2025-03-16,25,0.0,2.0,0.08,0.2,1.0,27.0,7.0,9.1,0.13,0.05,0,Spurs
15142,Rodrigo_Muniz Carvalho,FWD,2025-04-01,25,0.0,0.0,0.0,0.54,1.0,13.0,5.0,6.0,0.71,0.0,0,Arsenal
15143,Rodrigo_Muniz Carvalho,FWD,2025-04-06,25,0.0,1.0,0.01,0.29,1.0,75.0,7.0,6.0,0.28,0.01,0,Liverpool
15144,Rodrigo_Muniz Carvalho,FWD,2025-04-14,25,0.0,0.0,0.0,0.27,0.0,56.0,1.0,6.2,0.21,0.0,0,Bournemouth
15145,Rodrigo_Muniz Carvalho,FWD,2025-08-16,26,0.0,3.0,0.0,0.15,1.0,24.0,7.0,6.4,0.11,0.0,0,Brighton
15146,Rodrigo_Muniz Carvalho,FWD,2025-08-24,26,0.0,0.0,0.0,0.37,0.0,70.0,0.0,3.1,0.26,0.0,0,Man Utd
15147,Rodrigo_Muniz Carvalho,FWD,2025-08-30,26,0.0,0.0,0.0,0.04,0.0,58.0,1.0,1.4,0.04,0.0,0,Chelsea
15148,Rodrigo_Muniz Carvalho,FWD,2025-09-13,26,0.0,0.0,0.01,0.18,0.0,83.0,2.0,2.6,0.1,0.01,0,Leeds
15149,Rodrigo_Muniz Carvalho,FWD,2025-09-20,26,1.0,0.0,0.0,0.12,0.0,79.0,5.0,6.5,0.09,0.0,0,Brentford
15150,Rodrigo_Muniz Carvalho,FWD,2025-11-01,26,0.0,0.0,0.0,0.03,0.0,18.0,1.0,0.3,0.02,0.0,0,Wolves
15151,Rodrigo_Muniz Carvalho,FWD,2025-11-08,26,0.0,0.0,0.0,0.05,0.0,16.0,1.0,1.9,0.04,0.0,0,Everton
15152,Illan_Meslier,GK,2022-08-06,23,0.0,0.0,0.0,0.0,0.0,90.0,3.0,3.9,0.0,0.0,0,Wolves
15153,Illan_Meslier,GK,2022-08-13,23,0.0,0.0,0.0,0.0,0.0,90.0,1.0,1.5,0.0,0.0,0,Southampton
15154,Illan_Meslier,GK,2022-08-21,23,0.0,0.0,0.0,0.0,0.0,90.0,7.0,2.2,0.0,0.0,0,Chelsea
15155,Illan_Meslier,GK,2022-08-27,23,0.0,0.0,0.0,0.0,0.0,90.0,3.0,2.5,0.0,0.0,0,Brighton
15156,Illan_Meslier,GK,2022-08-30,23,0.0,0.0,0.0,0.0,0.0,90.0,2.0,1.1,0.0,0.0,0,Everton
15157,Illan_Meslier,GK,2022-09-03,23,0.0,0.0,0.0,0.0,0.0,90.0,1.0,2.8,0.0,0.0,0,Brentford
15158,Illan_Meslier,GK,2022-10-02,23,0.0,3.0,0.0,0.0,0.0,90.0,11.0,3.9,0.0,0.0,0,Aston Villa
15159,Illan_Meslier,GK,2022-10-09,23,0.0,0.0,0.0,0.0,0.0,90.0,2.0,2.1,0.0,0.0,0,Crystal Palace
15160,Illan_Meslier,GK,2022-10-16,23,0.0,0.0,0.0,0.0,0.0,90.0,3.0,2.0,0.0,0.0,0,Arsenal
15161,Illan_Meslier,GK,2022-10-20,23,0.0,0.0,0.0,0.0,0.0,90.0,1.0,0.5,0.0,0.0,0,Leicester
15162,Illan_Meslier,GK,2022-10-23,23,0.0,0.0,0.0,0.0,0.0,90.0,1.0,1.1,0.0,0.0,0,Fulham
15163,Illan_Meslier,GK,2022-10-29,23,0.0,2.0,0.0,0.0,0.0,90.0,7.0,6.7,0.0,0.0,0,Liverpool
15164,Illan_Meslier,GK,2022-11-05,23,0.0,0.0,0.0,0.0,0.0,90.0,1.0,1.9,0.0,0.0,0,Bournemouth
15165,Illan_Meslier,GK,2022-11-12,23,0.0,0.0,0.0,0.0,0.0,90.0,1.0,3.0,0.0,0.0,0,Spurs
15166,Illan_Meslier,GK,2022-12-28,23,0.0,0.0,0.0,0.0,0.0,90.0,3.0,4.2,0.0,0.0,0,Man City
15167,Illan_Meslier,GK,2022-12-31,23,0.0,2.0,0.0,0.0,0.0,90.0,8.0,3.7,0.0,0.0,0,Newcastle
15168,Illan_Meslier,GK,2023-01-04,23,0.0,0.0,0.0,0.0,0.0,90.0,1.0,0.5,0.0,0.0,0,West Ham
15169,Illan_Meslier,GK,2023-01-13,23,0.0,0.0,0.0,0.0,0.0,90.0,1.0,2.1,0.0,0.0,0,Aston Villa
15170,Illan_Meslier,GK,2023-01-22,23,0.0,0.0,0.0,0.0,0.0,90.0,6.0,0.2,0.0,0.0,0,Brentford
15171,Illan_Meslier,GK,2023-02-05,23,0.0,0.0,0.0,0.0,0.0,90.0,2.0,1.0,0.0,0.0,0,Nott'm Forest
15172,Illan_Meslier,GK,2023-02-08,23,0.0,0.0,0.0,0.0,0.0,90.0,2.0,2.7,0.0,0.0,0,Man Utd
15173,Illan_Meslier,GK,2023-02-12,23,0.0,0.0,0.0,0.0,0.0,90.0,2.0,2.4,0.0,0.0,0,Man Utd
15174,Illan_Meslier,GK,2023-02-18,23,0.0,0.0,0.0,0.0,0.0,90.0,3.0,2.4,0.0,0.0,0,Everton
15175,Illan_Meslier,GK,2023-02-25,23,0.0,0.0,0.0,0.0,0.0,90.0,6.0,1.4,0.0,0.0,0,Southampton
15176,Illan_Meslier,GK,2023-03-04,23,0.0,0.0,0.0,0.12,0.0,90.0,2.0,3.5,0.1,0.0,0,Chelsea
15177,Illan_Meslier,GK,2023-03-11,23,0.0,0.0,0.0,0.0,0.0,90.0,1.0,1.2,0.0,0.0,0,Brighton
15178,Illan_Meslier,GK,2023-03-18,23,0.0,0.0,0.0,0.0,0.0,90.0,2.0,5.3,0.0,0.0,0,Wolves
15179,Illan_Meslier,GK,2023-04-01,23,0.0,0.0,0.0,0.0,0.0,90.0,0.0,1.1,0.0,0.0,0,Arsenal
15180,Illan_Meslier,GK,2023-04-04,23,0.0,0.0,0.0,0.0,0.0,90.0,2.0,0.2,0.0,0.0,0,Nott'm Forest
15181,Illan_Meslier,GK,2023-04-09,23,0.0,0.0,0.0,0.0,0.0,90.0,0.0,1.8,0.0,0.0,0,Crystal Palace
15182,Illan_Meslier,GK,2023-04-17,23,0.0,0.0,0.0,0.0,0.0,90.0,-1.0,1.2,0.0,0.0,0,Liverpool
15183,Illan_Meslier,GK,2023-04-22,23,0.0,1.0,0.0,0.0,0.0,90.0,3.0,2.8,0.0,0.0,0,Fulham
15184,Illan_Meslier,GK,2023-04-25,23,0.0,0.0,0.0,0.0,0.0,90.0,2.0,1.6,0.0,0.0,0,Leicester
15185,Illan_Meslier,GK,2023-04-30,23,0.0,0.0,0.0,0.0,0.0,90.0,1.0,1.4,0.0,0.0,0,Bournemouth
15186,Karl_Darlow,GKP,2025-09-13 14:00:00+00:00,26,0.0,0.0,0.0,0.0,0.0,90.0,3.0,2.0,0.0,0.0,0,Fulham
15187,Karl_Darlow,GKP,2025-09-20 14:00:00+00:00,26,0.0,0.0,0.0,0.0,0.0,90.0,3.0,3.9,0.0,0.0,0,Wolves
15188,Karl_Darlow,GKP,2025-09-27 14:00:00+00:00,26,0.0,0.0,0.0,0.0,0.0,90.0,2.0,2.9,0.0,0.0,0,Bournemouth
15189,Karl_Darlow,GKP,2025-10-04 11:30:00+00:00,26,0.0,0.0,0.01,0.0,0.0,90.0,1.0,1.1,0.0,0.01,0,Spurs
15190,Karl_Darlow,GKP,2025-10-18 14:00:00+00:00,26,0.0,0.0,0.0,0.0,0.0,90.0,1.0,0.6,0.0,0.0,0,Burnley
15191,Karl_Darlow,GKP,2026-01-17 15:00:00+00:00,26,0.0,0.0,0.0,0.0,0.0,90.0,6.0,1.3,0.0,0.0,0,Fulham
15192,Jayden_Bogle,DEF,2023-08-27,24,0.0,0.0,0.0,0.14,1.0,19.0,7.0,5.3,0.17,0.0,0,Man City
15193,Jayden_Bogle,DEF,2023-09-16,24,0.0,0.0,0.05,0.0,0.0,85.0,6.0,1.9,0.0,0.04,0,Spurs
15194,Jayden_Bogle,DEF,2023-09-24,24,0.0,0.0,0.02,0.0,0.0,45.0,0.0,2.1,0.0,0.02,0,Newcastle
15195,Jayden_Bogle,DEF,2023-09-30,24,0.0,0.0,0.06,0.08,0.0,78.0,1.0,1.9,0.05,0.04,0,West Ham
15196,Jayden_Bogle,DEF,2023-10-07,24,1.0,0.0,0.01,0.4,0.0,90.0,4.0,1.9,0.26,0.01,0,Fulham
15197,Jayden_Bogle,DEF,2023-10-21,24,0.0,0.0,0.01,0.0,0.0,90.0,1.0,1.4,0.0,0.01,0,Man Utd
15198,Jayden_Bogle,DEF,2023-10-28,24,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0,Arsenal
15199,Jayden_Bogle,DEF,2023-11-04,24,0.0,0.0,0.02,0.05,0.0,90.0,2.0,2.5,0.03,0.01,0,Wolves
15200,Jayden_Bogle,DEF,2023-11-12,24,1.0,0.0,0.03,0.29,0.0,90.0,4.0,3.0,0.23,0.02,0,Brighton
15201,Jayden_Bogle,DEF,2023-11-25,24,0.0,0.0,0.04,0.0,0.0,45.0,0.0,0.7,0.0,0.02,0,Bournemouth
15202,Jayden_Bogle,DEF,2023-12-02,24,0.0,0.0,0.0,0.0,0.0,65.0,0.0,1.2,0.0,0.0,0,Burnley
15203,Jayden_Bogle,DEF,2023-12-06,24,0.0,0.0,0.0,0.0,0.0,90.0,0.0,1.5,0.0,0.0,0,Liverpool
15204,Jayden_Bogle,DEF,2023-12-09,24,0.0,0.0,0.03,0.0,0.0,90.0,5.0,2.9,0.0,0.02,0,Brentford
15205,Jayden_Bogle,DEF,2023-12-16,24,0.0,0.0,0.01,0.05,0.0,90.0,1.0,3.1,0.04,0.01,0,Chelsea
15206,Jayden_Bogle,DEF,2023-12-22,24,0.0,0.0,0.01,0.0,0.0,90.0,1.0,2.0,0.0,0.01,0,Aston Villa
15207,Jayden_Bogle,DEF,2023-12-30,24,0.0,0.0,0.07,0.17,0.0,90.0,0.0,6.5,0.2,0.08,0,Man City
15208,Jayden_Bogle,DEF,2024-01-21,24,0.0,0.0,0.04,0.0,0.0,90.0,1.0,5.3,0.0,0.02,0,West Ham
15209,Jayden_Bogle,DEF,2024-01-30,24,0.0,0.0,0.3,0.0,0.0,90.0,1.0,5.4,0.0,0.23,0,Crystal Palace
15210,Jayden_Bogle,DEF,2024-02-03,24,0.0,0.0,0.05,0.02,0.0,90.0,-1.0,0.3,0.01,0.04,0,Aston Villa
15211,Jayden_Bogle,DEF,2024-02-10,24,0.0,0.0,0.02,0.0,0.0,90.0,2.0,3.1,0.0,0.01,0,Luton
15212,Jayden_Bogle,DEF,2024-02-18,24,0.0,0.0,0.01,0.05,0.0,90.0,0.0,7.2,0.03,0.01,0,Brighton
15213,Jayden_Bogle,DEF,2024-02-25,24,0.0,0.0,0.01,0.0,0.0,90.0,2.0,4.0,0.0,0.01,0,Wolves
15214,Jayden_Bogle,DEF,2024-03-04,24,0.0,0.0,0.0,0.16,0.0,90.0,-4.0,1.3,0.21,0.0,0,Arsenal
15215,Jayden_Bogle,DEF,2024-03-09,24,1.0,0.0,0.0,0.14,0.0,68.0,9.0,4.9,0.09,0.0,0,Bournemouth
15216,Jayden_Bogle,DEF,2024-03-30,24,0.0,0.0,0.01,0.07,0.0,90.0,0.0,1.2,0.04,0.01,0,Fulham
15217,Jayden_Bogle,DEF,2024-04-04,24,0.0,0.0,0.03,0.03,0.0,90.0,1.0,3.3,0.03,0.03,0,Liverpool
15218,Jayden_Bogle,DEF,2024-04-07,24,0.0,0.0,0.01,0.07,1.0,90.0,7.0,5.9,0.05,0.01,0,Chelsea
15219,Jayden_Bogle,DEF,2024-04-13,24,0.0,0.0,0.0,0.16,0.0,75.0,2.0,3.0,0.11,0.0,0,Brentford
15220,Jayden_Bogle,DEF,2024-04-20,24,0.0,0.0,0.03,0.16,0.0,90.0,0.0,3.3,0.08,0.02,0,Burnley
15221,Jayden_Bogle,DEF,2024-04-24,24,0.0,0.0,0.0,0.15,1.0,77.0,7.0,8.1,0.09,0.0,0,Man Utd
15222,Jayden_Bogle,DEF,2024-04-27,24,0.0,0.0,0.04,0.0,0.0,90.0,0.0,1.3,0.0,0.03,0,Newcastle
15223,Jayden_Bogle,DEF,2024-05-04,24,0.0,0.0,0.17,0.16,0.0,90.0,1.0,3.8,0.11,0.11,0,Nott'm Forest
15224,Jayden_Bogle,DEF,2024-05-11,24,0.0,0.0,0.05,0.01,0.0,90.0,2.0,3.8,0.01,0.04,0,Everton
15225,Jayden_Bogle,DEF,2024-05-19,24,0.0,0.0,0.01,0.0,0.0,90.0,1.0,0.6,0.0,0.01,0,Spurs
15226,Jayden_Bogle,DEF,2025-08-18,26,0.0,0.0,0.01,0.01,0.0,90.0,6.0,1.7,0.01,0.01,0,Everton
15227,Jayden_Bogle,DEF,2025-08-23,26,0.0,0.0,0.0,0.0,0.0,82.0,-1.0,0.8,0.0,0.0,0,Arsenal
15228,Jayden_Bogle,DEF,2025-08-30,26,0.0,0.0,0.02,0.08,0.0,90.0,6.0,3.2,0.07,0.02,0,Newcastle
15229,Jayden_Bogle,DEF,2025-09-13,26,0.0,0.0,0.01,0.05,0.0,90.0,2.0,3.1,0.04,0.01,0,Fulham
15230,Jayden_Bogle,DEF,2025-09-20,26,1.0,0.0,0.0,0.0,0.0,82.0,4.0,1.1,0.0,0.0,0,Wolves
15231,Jayden_Bogle,DEF,2025-09-27,26,0.0,0.0,0.03,0.0,0.0,90.0,3.0,4.6,0.0,0.02,1,Bournemouth
15232,Jayden_Bogle,DEF,2025-10-04,26,0.0,0.0,0.06,0.02,0.0,88.0,3.0,2.6,0.01,0.04,1,Spurs
15233,Jayden_Bogle,DEF,2025-10-18,26,0.0,0.0,0.12,0.47,0.0,90.0,1.0,3.0,0.26,0.07,0,Burnley
15234,Jayden_Bogle,DEF,2025-10-24,26,0.0,0.0,0.17,0.03,0.0,90.0,2.0,5.5,0.02,0.11,0,West Ham
15235,Jayden_Bogle,DEF,2025-11-01,26,0.0,0.0,0.01,0.0,0.0,76.0,1.0,0.9,0.0,0.01,0,Brighton
15236,Jayden_Bogle,DEF,2025-11-09,26,0.0,0.0,0.01,0.0,0.0,90.0,1.0,1.8,0.0,0.01,0,Nott'm Forest
15237,Jayden_Bogle,DEF,2025-11-23,26,0.0,0.0,0.07,0.0,0.0,90.0,0.0,2.7,0.0,0.05,0,Aston Villa
15238,Jayden_Bogle,DEF,2025-11-29,26,0.0,0.0,0.01,0.0,0.0,90.0,1.0,1.5,0.0,0.01,0,Man City
15239,Jayden_Bogle,DEF,2025-12-03,26,1.0,0.0,0.03,0.0,0.0,86.0,5.0,4.4,0.0,0.02,0,Chelsea
15240,Jayden_Bogle,DEF,2025-12-06,26,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.3,0.0,0.0,0,Liverpool
15241,Jayden_Bogle,DEF,2025-12-14,26,0.0,0.0,0.36,0.06,0.0,90.0,2.0,5.6,0.04,0.26,0,Brentford
15242,Jayden_Bogle,DEF,2025-12-20,26,0.0,0.0,0.0,0.0,0.0,79.0,6.0,1.1,0.0,0.0,0,Crystal Palace
15243,Jayden_Bogle,DEF,2025-12-28,26,0.0,0.0,0.02,0.43,0.0,90.0,2.0,1.9,0.37,0.02,0,Sunderland
15244,Jayden_Bogle,DEF,2026-01-01,26,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.1,0.0,0.0,0,Liverpool
15245,Jayden_Bogle,DEF,2026-01-17,26,0.0,0.0,0.05,0.0,0.0,80.0,6.0,2.7,0.0,0.03,0,Fulham
15246,Pascal_Struijk,DEF,2022-08-06,23,0.0,0.0,0.0,0.0,0.0,90.0,2.0,2.6,0.0,0.0,0,Wolves
15247,Pascal_Struijk,DEF,2022-08-13,23,1.0,2.0,0.0,0.0,0.0,90.0,6.0,7.4,0.0,0.0,0,Southampton
15248,Pascal_Struijk,DEF,2022-08-21,23,0.0,0.0,0.0,0.0,0.0,90.0,6.0,3.2,0.0,0.0,0,Chelsea
15249,Pascal_Struijk,DEF,2022-08-27,23,0.0,0.0,0.0,0.0,0.0,90.0,1.0,4.2,0.0,0.0,0,Brighton
15250,Pascal_Struijk,DEF,2022-08-30,23,0.0,2.0,0.0,0.0,0.0,90.0,4.0,4.8,0.0,0.0,0,Everton
15251,Pascal_Struijk,DEF,2022-09-03,23,0.0,0.0,0.0,0.0,0.0,90.0,0.0,5.6,0.0,0.0,0,Brentford
15252,Pascal_Struijk,DEF,2022-10-02,23,0.0,0.0,0.0,0.0,0.0,90.0,6.0,0.9,0.0,0.0,0,Aston Villa
15253,Pascal_Struijk,DEF,2022-10-09,23,0.0,0.0,0.0,0.0,1.0,90.0,6.0,9.6,0.0,0.0,0,Crystal Palace
15254,Pascal_Struijk,DEF,2022-10-16,23,0.0,0.0,0.0,0.0,0.0,90.0,2.0,4.9,0.0,0.0,0,Arsenal
15255,Pascal_Struijk,DEF,2022-10-23,23,0.0,0.0,0.0,0.0,0.0,84.0,1.0,1.2,0.0,0.0,0,Fulham
15256,Pascal_Struijk,DEF,2022-10-29,23,0.0,0.0,0.0,0.0,0.0,90.0,2.0,5.0,0.0,0.0,0,Liverpool
15257,Pascal_Struijk,DEF,2022-11-05,23,1.0,0.0,0.0,0.0,0.0,90.0,4.0,7.7,0.0,0.0,0,Bournemouth
15258,Pascal_Struijk,DEF,2022-11-12,23,0.0,0.0,0.03,0.01,0.0,90.0,0.0,6.3,0.01,0.02,0,Spurs
15259,Pascal_Struijk,DEF,2022-12-28,23,0.0,0.0,0.03,0.1,1.0,90.0,7.0,7.1,0.11,0.03,0,Man City
15260,Pascal_Struijk,DEF,2022-12-31,23,0.0,0.0,0.0,0.0,0.0,90.0,5.0,2.7,0.0,0.0,0,Newcastle
15261,Pascal_Struijk,DEF,2023-01-04,23,0.0,0.0,0.03,0.06,0.0,90.0,1.0,1.7,0.04,0.02,0,West Ham
15262,Pascal_Struijk,DEF,2023-01-13,23,0.0,0.0,0.01,0.0,0.0,65.0,1.0,1.0,0.0,0.01,0,Aston Villa
15263,Pascal_Struijk,DEF,2023-01-22,23,0.0,0.0,0.02,0.0,0.0,90.0,6.0,2.2,0.0,0.01,0,Brentford
15264,Pascal_Struijk,DEF,2023-02-05,23,0.0,0.0,0.01,0.0,0.0,66.0,1.0,2.4,0.0,0.01,0,Nott'm Forest
15265,Pascal_Struijk,DEF,2023-02-08,23,0.0,0.0,0.0,0.2,0.0,22.0,1.0,4.7,0.15,0.0,0,Man Utd
15266,Pascal_Struijk,DEF,2023-03-18,23,0.0,0.0,0.0,0.0,0.0,9.0,1.0,0.3,0.0,0.0,0,Wolves
15267,Pascal_Struijk,DEF,2023-04-01,23,0.0,0.0,0.0,0.0,0.0,90.0,0.0,1.9,0.0,0.0,0,Arsenal
15268,Pascal_Struijk,DEF,2023-04-04,23,0.0,0.0,0.01,0.0,0.0,90.0,2.0,5.2,0.0,0.01,0,Nott'm Forest
15269,Pascal_Struijk,DEF,2023-04-09,23,0.0,0.0,0.0,0.03,0.0,90.0,0.0,3.2,0.02,0.0,0,Crystal Palace
15270,Pascal_Struijk,DEF,2023-04-17,23,0.0,0.0,0.0,0.0,0.0,90.0,-1.0,1.5,0.0,0.0,0,Liverpool
15271,Pascal_Struijk,DEF,2023-05-06,23,0.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,0,Man City
15272,Pascal_Struijk,DEF,2023-05-13,23,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6,0.0,0.0,0,Newcastle
15273,Pascal_Struijk,DEF,2023-05-21,23,0.0,0.0,0.07,0.0,0.0,83.0,1.0,3.6,0.0,0.04,0,West Ham
15274,Pascal_Struijk,DEF,2023-05-28,23,0.0,0.0,0.02,0.1,0.0,58.0,-1.0,0.0,0.06,0.01,0,Spurs
15275,Pascal_Struijk,DEF,2025-08-18,26,0.0,2.0,0.01,0.13,0.0,90.0,8.0,4.4,0.1,0.01,0,Everton
15276,Pascal_Struijk,DEF,2025-08-23,26,0.0,0.0,0.0,0.1,0.0,90.0,0.0,3.4,0.11,0.0,0,Arsenal
15277,Pascal_Struijk,DEF,2025-08-30,26,0.0,0.0,0.01,0.0,0.0,90.0,6.0,1.1,0.0,0.01,0,Newcastle
15278,Pascal_Struijk,DEF,2025-09-13,26,0.0,0.0,0.01,0.0,0.0,90.0,2.0,1.7,0.0,0.01,0,Fulham
15279,Pascal_Struijk,DEF,2025-09-20,26,0.0,0.0,0.0,0.0,0.0,90.0,4.0,3.4,0.0,0.0,1,Wolves
15280,Pascal_Struijk,DEF,2025-09-27,26,0.0,0.0,0.02,0.11,0.0,90.0,3.0,4.0,0.08,0.01,1,Bournemouth
15281,Pascal_Struijk,DEF,2025-10-04,26,0.0,0.0,0.01,0.3,0.0,90.0,1.0,2.3,0.2,0.01,0,Spurs
15282,Pascal_Struijk,DEF,2025-10-18,26,0.0,0.0,0.02,0.17,0.0,90.0,0.0,3.6,0.1,0.01,0,Burnley
15283,Pascal_Struijk,DEF,2025-11-09,26,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.8,0.0,0.0,0,Nott'm Forest
15284,Pascal_Struijk,DEF,2025-11-23,26,0.0,0.0,0.01,0.09,0.0,90.0,0.0,3.8,0.07,0.01,0,Aston Villa
15285,Pascal_Struijk,DEF,2025-11-29,26,0.0,0.0,0.0,0.11,0.0,90.0,3.0,3.0,0.13,0.0,1,Man City
15286,Pascal_Struijk,DEF,2025-12-03,26,0.0,0.0,0.01,0.11,0.0,90.0,2.0,2.0,0.09,0.01,0,Chelsea
15287,Pascal_Struijk,DEF,2025-12-06,26,0.0,0.0,0.02,0.07,0.0,90.0,0.0,3.2,0.06,0.02,0,Liverpool
15288,Pascal_Struijk,DEF,2025-12-14,26,0.0,0.0,0.01,0.0,0.0,90.0,4.0,7.1,0.0,0.01,1,Brentford
15289,Pascal_Struijk,DEF,2025-12-20,26,0.0,0.0,0.01,0.49,0.0,90.0,4.0,7.1,0.4,0.01,1,Crystal Palace
15290,Pascal_Struijk,DEF,2025-12-28,26,0.0,0.0,0.16,0.0,0.0,90.0,2.0,4.8,0.0,0.14,0,Sunderland
15291,Pascal_Struijk,DEF,2026-01-01,26,0.0,0.0,0.0,0.0,0.0,90.0,8.0,2.3,0.0,0.0,1,Liverpool
15292,Pascal_Struijk,DEF,2026-01-04,26,1.0,1.0,0.11,0.0,0.0,90.0,8.0,5.5,0.0,0.07,1,Man Utd
15293,Pascal_Struijk,DEF,2026-01-07,26,0.0,0.0,0.02,0.38,0.0,90.0,2.0,3.6,0.33,0.02,1,Newcastle
15294,Pascal_Struijk,DEF,2026-01-17,26,0.0,0.0,0.0,0.15,0.0,90.0,6.0,1.9,0.1,0.0,0,Fulham
15295,Jaka_Bijol,DEF,2025-10-24 19:00:00+00:00,26,0.0,0.0,0.0,0.0,0.0,90.0,4.0,3.5,0.0,0.0,1,West Ham
15296,Jaka_Bijol,DEF,2025-11-01 15:00:00+00:00,26,0.0,0.0,0.01,0.0,0.0,90.0,1.0,1.6,0.0,0.01,0,Brighton
15297,Jaka_Bijol,DEF,2025-11-09 14:00:00+00:00,26,0.0,0.0,0.0,0.0,0.0,81.0,1.0,1.7,0.0,0.0,0,Nott'm Forest
15298,Jaka_Bijol,DEF,2025-11-29 15:00:00+00:00,26,0.0,0.0,0.0,0.12,0.0,45.0,1.0,1.2,0.14,0.0,0,Man City
15299,Jaka_Bijol,DEF,2025-12-03 20:15:00+00:00,26,0.0,2.0,0.0,0.09,1.0,90.0,12.0,8.7,0.07,0.0,1,Chelsea
15300,Jaka_Bijol,DEF,2025-12-06 17:30:00+00:00,26,0.0,0.0,0.0,0.0,0.0,64.0,1.0,2.3,0.0,0.0,0,Liverpool
15301,Jaka_Bijol,DEF,2025-12-14 16:30:00+00:00,26,0.0,0.0,0.02,0.0,0.0,72.0,2.0,1.6,0.0,0.01,0,Brentford
15302,Jaka_Bijol,DEF,2025-12-20 20:00:00+00:00,26,1.0,0.0,0.29,0.0,0.0,90.0,5.0,5.5,0.0,0.24,0,Crystal Palace
15303,Jaka_Bijol,DEF,2025-12-28 14:00:00+00:00,26,0.0,0.0,0.08,0.21,0.0,90.0,2.0,5.8,0.18,0.07,0,Sunderland
15304,Jaka_Bijol,DEF,2026-01-01 17:30:00+00:00,26,0.0,0.0,0.01,0.02,0.0,90.0,7.0,3.9,0.02,0.01,1,Liverpool
15305,Jaka_Bijol,DEF,2026-01-04 12:30:00+00:00,26,0.0,0.0,0.07,0.0,0.0,90.0,4.0,4.9,0.0,0.05,1,Man Utd
15306,Jaka_Bijol,DEF,2026-01-07 20:15:00+00:00,26,1.0,0.0,0.02,0.04,0.0,90.0,3.0,2.8,0.03,0.02,0,Newcastle
15307,Sebastiaan_Bornauw,DEF,2025-12-03 20:15:00+00:00,26,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,Chelsea
15308,Sebastiaan_Bornauw,DEF,2025-12-06 17:30:00+00:00,26,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,Liverpool
15309,Sebastiaan_Bornauw,DEF,2026-01-01 17:30:00+00:00,26,0.0,0.0,0.0,0.0,0.0,82.0,6.0,1.8,0.0,0.0,0,Liverpool
15310,Sebastiaan_Bornauw,DEF,2026-01-04 12:30:00+00:00,26,0.0,0.0,0.01,0.0,0.0,79.0,2.0,1.6,0.0,0.01,0,Man Utd
15311,Sebastiaan_Bornauw,DEF,2026-01-07 20:15:00+00:00,26,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.1,0.0,0.0,0,Newcastle
15312,Sebastiaan_Bornauw,DEF,2026-01-17 15:00:00+00:00,26,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.2,0.0,0.0,0,Fulham
15313,Gabriel_Gudmundsson,DEF,2025-08-18 19:00:00+00:00,26,0.0,3.0,0.14,0.17,0.0,90.0,9.0,8.1,0.13,0.11,0,Everton
15314,Gabriel_Gudmundsson,DEF,2025-08-23 16:30:00+00:00,26,0.0,0.0,0.0,0.0,0.0,90.0,-1.0,1.0,0.0,0.0,0,Arsenal
15315,Gabriel_Gudmundsson,DEF,2025-08-30 16:30:00+00:00,26,0.0,3.0,0.03,0.0,0.0,79.0,9.0,4.8,0.0,0.03,0,Newcastle
15316,Gabriel_Gudmundsson,DEF,2025-09-13 14:00:00+00:00,26,0.0,0.0,0.06,0.0,0.0,90.0,0.0,1.4,0.0,0.04,0,Fulham
15317,Gabriel_Gudmundsson,DEF,2025-09-20 14:00:00+00:00,26,0.0,0.0,0.12,0.0,0.0,90.0,4.0,3.2,0.0,0.08,1,Wolves
15318,Gabriel_Gudmundsson,DEF,2025-09-27 14:00:00+00:00,26,0.0,0.0,0.01,0.0,0.0,90.0,1.0,2.2,0.0,0.01,0,Bournemouth
15319,Gabriel_Gudmundsson,DEF,2025-10-04 11:30:00+00:00,26,0.0,0.0,0.01,0.0,0.0,78.0,1.0,1.7,0.0,0.01,0,Spurs
15320,Gabriel_Gudmundsson,DEF,2025-10-18 14:00:00+00:00,26,0.0,0.0,0.56,0.0,0.0,90.0,1.0,10.7,0.0,0.32,0,Burnley
15321,Gabriel_Gudmundsson,DEF,2025-10-24 19:00:00+00:00,26,0.0,0.0,0.11,0.0,0.0,43.0,1.0,2.5,0.0,0.07,0,West Ham
15322,Gabriel_Gudmundsson,DEF,2025-11-01 15:00:00+00:00,26,0.0,0.0,0.01,0.0,0.0,90.0,1.0,3.7,0.0,0.01,0,Brighton
