,name,code,id,kickoff_time,XG,Round_XG,Round_XA,XGC,was_home,opponent,Clean_Sheet,Result,Threat,saves,ict_index,red_cards,defensive_contribution,Threat_against,Defcon_against,Saves_against,ICT_against,Plain_XG,Plain_XGC,Plain_GS,Plain_GC,XG_DEF,XG_MID,XG_FORWARD,Plain_GS_capped,Plain_GS_roll8,Plain_GS_roll18,Plain_GS_roll30,Plain_GC_capped,Plain_GC_roll8,Plain_GC_roll18,Plain_GC_roll30,Plain_XGC_capped,Plain_XGC_roll8,Plain_XGC_roll18,Plain_XGC_roll30,Plain_XG_capped,Plain_XG_roll8,Plain_XG_roll18,Plain_XG_roll30,Threat_capped,Threat_roll8,Threat_roll18,Threat_roll30,Threat_against_capped,Threat_against_roll8,Threat_against_roll18,Threat_against_roll30,Offensive_Index,Defensive_Index,XGA,XGCA,XGH,XGCH,XG_avg,XGC_avg,Rolling_Threat,Rolling_Saves,Rolling_ict_index,Rolling_Defcon_for,Rolling_Threat_Against,Rolling_Defcon_against,Rolling_ICT_Against,Rolling_Saves_Against,XG_slope,XGC_slope,Rolling_XG,Rolling_XGC,XG_neutral_slope,XGC_neutral_slope,Elo_Rating,XG_pred,XG_pred_rolling_error,XGC_pred,XGC_pred_rolling_error,cluster,XG_vs_cluster_0,XG_vs_cluster_1,XG_vs_cluster_2,XG_vs_cluster_3,XGC_vs_cluster_0,XGC_vs_cluster_1,XGC_vs_cluster_2,XGC_vs_cluster_3,kickoff_date,roll10_deep,roll10_deep_allowed,roll10_xpts,roll10_ppda,roll10_ppda_allowed
2421,Nott'm Forest,17,16,2025-10-18 11:30:00+00:00,1.648,2.36,1.37,1.8548,True,8.0,0,0,116.0,3.0,39.7,0.0,67.0,153.0,67.0,2.0,59.3,2.36,1.67,0.0,3.0,0.5056927555176766,0.5511979362211019,0.4467854992202621,0.4,0.875,1.1777777777777778,1.4333333333333331,3.0,1.875,1.5777777777777775,1.4733333333333334,1.67,1.73125,1.6616666666666664,1.5506666666666666,2.36,1.1825,1.1266666666666667,1.2206666666666666,116.0,119.625,114.27777777777776,117.0,153.0,149.125,150.88888888888889,159.03333333333333,1.1993333333333334,1.5947583333333333,1.083540214340184,1.610880990043693,1.1090308808572946,1.3051906787967875,1.1478094404660362,1.5263970838767866,1.1365,3.2022884019073445,47.2,69.27356225510275,1.492,73.65347028354549,53.38,2.8486617439880058,-0.0156379838827597,0.0219500533673806,1.1451505332760423,1.5444766878336753,-0.0138783343690373,0.0171529826112893,930.2478686361982,0.9179666685928426,0.1104516465373817,1.6157371025353724,-0.0604756823522866,3,0.9335003452685416,1.7299698477751757,1.0788023659117998,1.2238390412303657,2.0510768644501267,1.088521475409837,1.7550510083432658,1.5077273246073295,2025-10-18,0.17173086178186373,0.2130584604549488,0.2891994274983497,0.1420672297404369,0.22446816338426678
2422,Leeds,2,11,2025-10-18 14:00:00+00:00,1.934,2.62,1.54,0.6800000000000002,False,90.0,0,0,181.0,1.0,62.2,0.0,56.0,36.0,96.0,4.0,37.2,2.62,0.45,0.0,2.0,0.3982658901646436,0.7964291155954487,0.4191186322501294,0.4,1.075,1.1111111111111112,1.1333333333333333,2.0,1.6,2.211111111111111,1.9866666666666664,0.45,1.0400000000000005,1.6477777777777778,1.59366,2.62,1.32875,1.3405555555555555,1.2687666666666668,181.0,121.0,117.0,120.2,40.0,103.375,133.44444444444446,130.76666666666668,1.22445,1.594765,1.052896006178928,1.696473567987882,1.2670121613608754,1.44797868416419,1.1922020418849508,1.583495563038018,1.119,2.38747559055974,42.78,80.2218951483546,1.472,72.69217340855619,53.255,2.6757545775520857,-0.0029275573454167,-0.0308031823711002,1.1524539744089628,1.3896603590956915,-0.0032145093915709,-0.0254987561756424,886.7851407480068,1.340780084955862,-0.0050849248475417,1.5567825518509832,-0.0282228519441406,3,0.9695716751918152,1.8576264637002344,1.3122658392857145,1.2043630137434551,2.2274120460358047,1.0675619672131156,1.512705342857143,1.5499257748691102,2025-10-18,0.15727160970874612,0.19384678329943272,0.4982171853518406,0.1522462368714343,0.17874602037860277
2423,Newcastle,4,15,2025-10-18 14:00:00+00:00,1.316,1.45,1.39,1.1584,False,36.0,0,0,123.0,3.0,51.5,0.0,70.0,128.0,86.0,2.0,54.8,1.45,0.91,1.0,2.0,0.0843921093968645,0.4506010526989468,0.255262583454682,1.0,1.025,1.611111111111111,1.7933333333333332,2.0,1.125,1.088888888888889,1.2866666666666666,0.91,0.775,0.9255555555555556,1.0683333333333331,1.45,1.2625,1.5972222222222223,1.6736666666666666,123.0,121.75,156.38888888888889,154.66666666666666,128.0,107.25,109.22222222222224,115.46666666666668,1.55695,1.0658166666666666,1.431251211542821,1.0991837501016444,1.7149905799971932,1.1310901593357856,1.5650354478850037,1.0904768106926908,1.541,2.85350264448446,53.54,65.99717111058123,1.094,82.8419478439263,43.16,2.9009891566802235,-0.0220247515960875,-0.0098857435104796,1.6219854406579834,1.1257686873255053,-0.0193167945013415,-0.0099814063282073,1091.3115917898158,1.670670760874439,0.1415651340251311,0.9029925806452695,0.1661140138429395,2,1.0823216751918152,1.9780792932242992,1.2467658392857144,1.6569760274869103,1.7875620460358048,0.9465743925233652,1.194705342857143,0.9209015497382198,2025-10-18,0.2955563571620434,0.177814667439589,0.5972562272330538,0.12419905914866058,0.17067205634576582
2424,Everton,11,9,2025-10-18 14:00:00+00:00,0.594,0.7999999999999999,0.78,2.2996000000000003,False,43.0,0,0,57.0,5.0,29.2,0.0,85.0,225.0,64.0,1.0,80.3,0.7999999999999999,2.39,0.0,2.0,0.3348651891946809,0.6510193048733116,0.4747106813729534,0.4,1.275,1.2444444444444445,1.32,2.0,1.225,1.1111111111111112,1.16,2.39,1.5325,1.3283333333333336,1.2603333333333333,0.7999999999999999,1.32125,1.1905555555555558,1.2243333333333335,57.0,122.0,119.16666666666669,115.2,225.0,138.625,141.61111111111111,137.93333333333334,1.2387916666666667,1.2934333333333332,0.9983589126924192,1.2704685598667618,1.1886326344812084,1.186900332980947,1.1661437201267404,1.261058889878594,1.2465000000000002,3.2856498168647272,47.825,86.10769599439254,1.338,79.41020305050156,51.43000000000001,2.5417952949767697,0.015580711581395,-0.0101711715243554,1.2312054043839535,1.3134648856218083,0.0139817261678542,-0.0102948735926646,999.3968708731886,0.985145467506818,0.0070691977933713,1.3506032727257558,-0.0185345649496927,3,0.9620716751918156,1.813103679906542,1.3587262841854937,1.3598390412303658,1.873062046035805,1.0565423364485986,1.3600968941736031,1.2014773246073296,2025-10-18,0.20244451969888475,0.27713284225323176,0.4371580701982792,0.18950285582902,0.1256236607036162
2425,Crystal Palace,31,8,2025-10-18 14:00:00+00:00,3.766,4.48,2.39,2.0612000000000004,True,91.0,0,1,239.0,2.0,69.1,0.0,80.0,141.0,100.0,4.0,53.9,4.48,2.03,3.0,3.0,0.1306243413955845,0.7404958813094114,0.504339140279462,3.0,1.6,1.588888888888889,1.5666666666666669,3.0,1.15,1.4444444444444444,1.3133333333333337,2.03,1.365,1.3783333333333332,1.3106666666666666,4.0,2.14625,1.8827777777777777,1.8726666666666667,239.0,153.5,142.94444444444446,144.36666666666667,141.0,124.125,127.22222222222224,129.3,1.7307416666666668,1.3221999999999998,1.4209168404215442,1.2902871735794206,1.380444825853866,1.2167367393259574,1.565711249902186,1.2878559782263443,1.415,2.567389937854409,50.56,83.60012571941024,1.239,73.51702326471477,50.33,3.253391149037609,0.0315576836452495,-9.543456852286904e-05,1.533942133382284,1.301879465572477,0.0257394774801677,-0.0004951312307875,1074.0006033988868,1.3620309413665803,-0.197937311388861,1.0171300529074796,0.0232026162353356,2,1.4507939285714282,1.857804906542056,1.4909762841854934,1.6777260274869104,2.1009507346938774,1.0666564485981316,1.305096894173603,1.1310015497382198,2025-10-18,0.28046627313671313,0.1779174873546755,0.671553073681486,0.23137181847647764,0.12257541560479841
2426,Brighton,36,6,2025-10-18 14:00:00+00:00,1.2080000000000002,0.92,1.15,1.334,True,4.0,0,2,128.0,2.0,54.8,0.0,86.0,123.0,70.0,3.0,51.5,0.92,1.45,2.0,1.0,0.1010929825681383,0.6805488336342693,0.6501154091451765,2.0,1.5499999999999998,1.7666666666666666,1.7666666666666666,1.0,1.375,1.6888888888888889,1.4666666666666666,1.45,1.33375,1.4527777777777775,1.3496666666666668,0.92,1.5675,1.6605555555555556,1.6233333333333333,128.0,132.125,154.55555555555554,149.73333333333332,123.0,117.625,130.5,122.7,1.6239833333333331,1.3912583333333337,1.4647134398495043,1.382369698838461,1.5072990579606964,1.3224474341696917,1.5549947911192166,1.371833449918705,1.597,2.336670194900273,55.075,78.1161496887593,1.264,72.4302275543134,49.325,3.293308993690633,-0.0009235492201844,-0.0038556928207927,1.5932684898104392,1.3999576388937562,0.0013818428123171,-0.0022440614685534,1032.7295599036042,1.6036144466629425,-0.0557119457224488,1.1030478798394034,-0.0465962965458372,2,1.3576908928571425,2.026579293224299,1.4976759916864608,1.5135890412303656,2.007176102040816,1.1368243925233652,1.5873303396674587,1.1389273246073297,2025-10-18,0.20926704276903355,0.2332132404640026,0.5115417972062,0.11570649328473132,0.17756962944883697
2427,Wolves,39,20,2025-10-18 14:00:00+00:00,0.778,0.84,1.26,0.8940000000000001,False,56.0,0,0,137.0,1.0,50.1,0.0,83.0,79.0,83.0,3.0,39.4,0.84,0.65,0.0,2.0,0.1954666206265395,0.7347441485065356,0.1989841964933713,0.4,0.7499999999999999,1.2111111111111112,1.2333333333333334,2.0,2.0,1.622222222222222,1.5933333333333333,0.65,1.29875,1.3183333333333334,1.384,0.84,0.8725,1.1133333333333335,1.159,137.0,107.625,111.83333333333331,112.26666666666668,79.0,126.375,118.38888888888889,120.56666666666666,1.1054166666666667,1.420775,1.005130707314322,1.4608856808705857,1.0360399072208024,1.484030482186467,1.0630009869671144,1.446616540764263,1.1175,2.466312254720888,46.44,79.15057693489669,1.1925,77.01389984725368,48.760000000000005,2.605383586597095,-0.0046877014970785,-0.0116460172508793,1.0780674119143736,1.5356495125681804,-0.0045141626358809,-0.0131415617050836,890.2748706263154,1.1305769602327418,0.0878986029156091,1.6313633367828198,0.1119379294099789,3,0.8829408928571423,1.975353679906542,1.037,1.3580650687172762,1.958526102040816,1.0144923364485987,1.4590500000000002,1.2955288743455495,2025-10-18,0.17707633899153777,0.22569544038249806,0.34174747765481794,0.10402415565149942,0.25886873169977165
2428,Man City,43,13,2025-10-18 14:00:00+00:00,2.278,2.38,2.03,0.6324000000000001,True,11.0,1,2,225.0,1.0,80.3,0.0,64.0,57.0,85.0,5.0,29.2,2.38,0.81,2.0,0.0,0.10295841515372,0.5938286277177893,0.2788329491752709,2.0,1.925,1.9,1.9,0.4,0.95,0.8888888888888888,1.0533333333333337,0.81,1.06125,1.107222222222222,1.137,2.38,1.82125,1.858888888888889,1.8053333333333328,225.0,157.125,161.72222222222223,162.2,57.0,100.75,91.38888888888889,102.53333333333332,1.805875,1.049125,1.6486887600457136,1.105317803965905,1.8022231953099557,1.0325383064157505,1.7656654888389172,1.0590265275954138,1.5365,2.039586594112169,55.71500000000001,72.81143616585143,0.962,71.31357402665219,37.595,3.357267930056121,-0.0058668998712258,-0.0074963701835689,1.877256216940568,1.0526790868909288,-0.0036906755061434,-0.0056135859461443,1165.590735010437,1.8393392685766408,0.0090742081303889,1.169062662884775,0.0858586175575831,0,1.0137643749999994,1.886353679906542,1.5415428469750891,1.908740437908496,1.925738785714285,0.8807923364485987,1.3667241304863584,1.0100241620915034,2025-10-18,0.38478905129516017,0.1324412187009304,0.6819038115259058,0.17359980415321086,0.25342745120369503
2429,Sunderland,56,17,2025-10-18 14:00:00+00:00,0.7420000000000001,0.64,0.42,0.8052,True,39.0,1,2,79.0,3.0,39.4,0.0,83.0,137.0,83.0,1.0,50.1,0.64,0.83,1.0,0.0,0.1679561042524005,0.3720438957475994,0.1975445816186557,1.0,1.15,1.15,1.15,0.4,0.95,0.95,0.95,0.83,1.19875,1.19875,1.19875,0.64,0.875,0.875,0.875,79.0,91.0,91.0,91.0,137.0,131.875,131.875,131.875,0.9645,1.1481249999999998,0.8188296997965445,1.351569821209545,1.0398085999790774,1.1234078631314268,0.9469095749439056,1.1928069210852428,0.927142857142857,3.396193870463578,42.25714285714286,80.02980409581036,1.3114285714285714,68.13702547607545,47.5375,1.6348389654561122,-0.0073343806337431,0.0035338569017995,0.917796494269352,1.223719441459678,-0.0065547586925376,0.004277622492647,972.2179942703376,1.127436933631836,0.0,1.3283482739814183,0.0,3,1.0345878571428564,1.6993292932242992,1.1353356939501782,1.4299850587467344,2.0485014693877543,1.0720743925233651,1.4693482609727169,1.2167851853785896,2025-10-18,0.05967186878260841,0.29907153552385124,0.4414219255338728,0.33853195224423,0.14629013860882578
2430,Burnley,90,3,2025-10-18 14:00:00+00:00,0.748,0.46,0.22,2.0452000000000004,True,2.0,1,2,36.0,4.0,37.2,0.0,96.0,181.0,56.0,1.0,62.2,0.46,2.63,2.0,0.0,0.3484089814173089,0.6806535972112047,0.7695508286856159,2.0,1.225,1.3444444444444446,1.2066666666666668,0.4,1.85,1.711111111111111,1.94,2.63,2.0375,2.050555555555556,2.0466666666666664,0.46,0.71625,1.1333333333333333,1.061,40.0,77.375,116.61111111111111,107.56666666666666,181.0,184.25,194.27777777777777,191.7,1.0908583333333333,1.9609666666666667,0.9130086880061736,2.0234326481566254,0.9606937982688394,1.6524015748097665,1.01385478823542,1.8994418890749316,1.1625,4.668546112522726,47.155,82.95000927087901,1.8985,61.61993200635628,64.285,2.378199818911101,-0.0128988665711157,-0.0036716080150983,0.9115922400677566,1.963013011434677,-0.0117222077153444,-0.0026038897358135,793.3448069125967,0.9839595237606128,0.0208617398973805,1.800815760969158,0.0036400620345441,1,0.8591908928571423,1.9405792932242991,1.1697928469750891,1.1562482855280307,2.133776102040816,1.2102243925233651,2.0745741304863587,1.3890061720990874,2025-10-18,0.07416421508380922,0.3808924581672325,0.186479896447079,0.18974434534315376,0.23460959074437132
2431,Bournemouth,91,4,2025-10-18 14:00:00+00:00,2.0940000000000003,2.02,1.0,3.799600000000001,False,31.0,0,1,141.0,4.0,53.9,0.0,100.0,239.0,80.0,2.0,69.1,2.02,4.44,3.0,3.0,0.2184193628486449,0.6714253926893781,1.155238294398941,3.0,1.7999999999999998,1.422222222222222,1.6266666666666665,3.0,1.5250000000000004,1.411111111111111,1.3333333333333333,4.0,1.35125,1.2161111111111111,1.3316666666666668,2.02,1.3175,1.32,1.4236666666666666,141.0,132.5,133.72222222222223,149.86666666666667,239.0,129.625,123.44444444444444,130.43333333333334,1.4487666666666668,1.3253083333333335,1.4843138423139526,1.4042564298534983,1.3513929046537931,1.1396940626362724,1.4333100200752698,1.2986417897891096,1.3795,2.795966541078353,51.035,89.04469280341644,1.168,83.50491166794968,47.16,3.168689650673561,-0.0139142367311258,-0.019467527548708,1.4408996870977602,1.2826558745268606,-0.014182145112947,-0.0179661647052632,1036.962192099095,1.3371453573293732,0.1380199697649735,1.1038543699933134,0.0737274860217168,2,1.1223674107142854,1.8675792932242992,1.2490856939501782,1.251127073567708,1.983963418367347,0.9621743925233652,1.0853982609727166,1.1345023333333335,2025-10-18,0.2660359072773454,0.2484787200542194,0.4895444013649884,0.08435942703448782,0.16685346260491435
2432,Arsenal,3,1,2025-10-18 16:30:00+00:00,1.81,1.91,1.06,0.3816,False,54.0,1,2,232.0,0.0,63.7,0.0,63.0,50.0,87.0,4.0,32.6,1.91,0.44,1.0,0.0,0.089304049046096,0.4915478279174054,0.2315437260424308,1.0,1.8000000000000005,1.7444444444444445,1.74,0.4,0.6249999999999999,0.8999999999999999,0.8933333333333333,0.44,0.6587500000000001,0.9066666666666668,0.8996666666666666,1.91,1.79,1.7066666666666668,1.622,232.0,183.25,178.61111111111111,171.56666666666666,50.0,76.125,91.72222222222224,91.6,1.7185333333333337,0.856375,1.5899934717973316,0.8940361633769016,1.6751437435269616,0.7778273985155508,1.6755509704977405,0.8461533904731131,1.716,1.9483703657051683,57.825,68.5439748905765,0.916,82.40853755401665,38.865,2.935968552316912,0.011398136641732,-0.0224196252768265,1.823516415424542,0.8356691219428648,0.0130913552785565,-0.02221098082229,1202.5817794548195,1.7803410288408847,-0.0299025789087217,0.7375993705636745,0.1131353138307854,0,1.1101174107142853,2.026353679906542,1.375742582938389,1.8972541471354163,1.7616634183673463,0.9112423364485986,1.296936236966825,0.9315546666666666,2025-10-18,0.40411179581744683,0.0862806927716492,0.7192644362192216,0.14315019410738028,0.30853322414234347
2433,Fulham,54,10,2025-10-18 16:30:00+00:00,0.364,0.44,0.23,1.8208,True,3.0,0,0,50.0,4.0,32.6,0.0,87.0,232.0,63.0,0.0,63.7,0.44,1.87,0.0,1.0,0.2494934880430404,0.7632201505169576,0.3431828942639658,0.4,0.9,1.188888888888889,1.3199999999999998,1.0,1.5499999999999998,1.6,1.52,1.87,1.36875,1.4755555555555555,1.2926666666666666,0.44,0.96,1.0366666666666666,1.214,50.0,98.875,119.44444444444444,131.26666666666668,232.0,135.5,143.33333333333334,130.16666666666666,1.156483333333333,1.4167416666666666,1.252629659979439,1.3664097629219156,1.1415275358262482,1.3065808661926388,1.1767809656180883,1.376618490611972,1.173,3.0603969961882465,47.965,74.05013858746662,1.3715000000000002,71.4909219133333,50.49,2.574051650397623,-0.0192467211091854,-0.0090414262936892,1.233693140701239,1.40312699654956,-0.0164134631567754,-0.0068253368783733,965.8131603389198,1.0951260519662227,0.1251407511249163,1.3494465680665149,-0.0498125100171459,3,1.1081908928571425,1.9113292932242991,0.9426666666666668,1.3341397431729505,2.061576102040816,1.0242243925233652,1.462888888888889,1.2582292067620284,2025-10-18,0.19486845900566416,0.2912561728013737,0.3425417526516581,0.2206433009161003,0.27534023380418327
2434,Spurs,6,18,2025-10-19 13:00:00+00:00,0.864,0.74,0.68,0.6008,True,7.0,0,0,110.0,0.0,44.4,0.0,84.0,38.0,77.0,2.0,34.0,0.74,0.32,1.0,2.0,0.305096498053324,0.7180543828542806,0.2967973628735086,1.0,1.6749999999999998,1.3333333333333333,1.4266666666666663,2.0,1.025,1.7333333333333334,1.7333333333333334,0.4,1.15375,1.4094444444444445,1.591666666666667,0.74,1.06625,1.1666666666666667,1.2353333333333332,110.0,134.125,117.27777777777776,126.7,40.0,114.5,146.77777777777777,152.46666666666667,1.275675,1.4885416666666669,1.2790140953674105,1.4416200223408888,1.4794048664897563,1.5469753664930146,1.3274422404642916,1.4914196805418092,1.229,3.168682280997536,47.165,71.7995553251071,1.5419999999999998,82.21079923690377,53.45,2.567024630417112,-0.0162797920950716,-0.0180158628207111,1.456434575159119,1.5067522929763677,-0.0160441484429621,-0.0139282883984513,940.0588714383384,1.5976139891535608,0.1989815774146026,1.329256043695914,0.0837117954428746,2,1.0236611450381674,1.973353679906542,1.0177444372037918,1.3936058972691805,2.026091557251908,1.0376423364485987,1.9003271777251187,1.2323616827048114,2025-10-19,0.1770111566258055,0.19458448393629013,0.42671337838916507,0.13062370888165575,0.16123991210361294
2435,Aston Villa,7,2,2025-10-19 13:00:00+00:00,0.662,0.31,0.16,0.8600000000000001,False,6.0,0,2,38.0,2.0,34.0,0.0,77.0,110.0,84.0,0.0,44.4,0.31,0.75,2.0,1.0,0.2054782972668402,0.7056510995601896,0.4428042400492038,2.0,1.2,1.5,1.46,1.0,1.1,0.9555555555555556,1.2533333333333334,0.75,1.31625,1.193888888888889,1.379,0.4,0.8575,1.307222222222222,1.279,40.0,98.625,126.77777777777776,128.0,110.0,114.375,122.22222222222224,128.7,1.2711,1.2432416666666668,1.1149551030785771,1.4580652874841304,1.4721139134404062,1.155318014037663,1.2823172541297456,1.2749666587137818,1.3219999999999998,2.7304432188952714,48.69,61.86346160608075,1.3030000000000002,84.66351082161833,47.92999999999999,2.7739408839049444,-0.0162336415454348,0.0091500816605505,1.34280015836933,1.3444482110168987,-0.0156213496635928,0.0098939209153632,1016.357794832699,1.7794670918241362,0.0824920753534536,0.9677885944606992,0.1153094396624817,2,1.085021335877862,1.9756036799065424,1.253835349112426,1.2131058972691804,1.9785818167938924,0.9038923364485988,1.2830641917159764,1.3846116827048114,2025-10-19,0.22692244029777056,0.1737026037826656,0.4146124430391122,0.16194051144461302,0.14249685067525192
2436,Man Utd,1,14,2025-10-19 15:30:00+00:00,1.42,1.35,0.73,2.3880000000000003,False,14.0,0,2,105.0,5.0,50.6,0.0,87.0,234.0,66.0,2.0,72.5,1.35,2.75,2.0,1.0,0.2896893450175666,1.1132482055275086,0.6276999309343215,2.0,1.275,1.2333333333333334,1.2066666666666668,1.0,1.5499999999999998,1.5333333333333334,1.6333333333333333,2.75,1.5875,1.3066666666666666,1.475666666666667,1.35,1.93,1.6927777777777775,1.521,105.0,151.375,152.05555555555554,139.1,234.0,138.75,120.44444444444444,124.16666666666669,1.48655,1.4516,1.2329530882267214,1.5190956228270711,1.486793360011412,1.2553573352019345,1.4232116120595335,1.4194132395072514,1.5034999999999998,2.6356353329981426,53.485,70.18756634453236,1.1875,76.0127367094289,47.4,3.671485431148109,0.0238292122140735,0.0014555036099924,1.5100466658737297,1.4431421832869586,0.023339041975205,0.0051977344990216,983.1916458496556,1.358084335039241,-0.118573667939632,1.104476459747787,0.0639273034677136,2,1.0448009541984729,1.9998292932242991,1.596307547281324,1.4742117945383604,1.797301297709923,1.095324392523365,1.435593789598109,1.165223365409623,2025-10-19,0.23659534636920107,0.1899252821214022,0.5431948603941744,0.1414607512286279,0.18940212913680893
2437,Liverpool,14,12,2025-10-19 15:30:00+00:00,2.318,2.75,1.61,1.3876,True,1.0,0,0,234.0,2.0,72.5,0.0,66.0,105.0,87.0,5.0,50.6,2.75,1.34,1.0,2.0,0.1788022833292819,0.7621713687211,0.1875896998191752,1.0,1.75,1.8333333333333333,2.033333333333333,2.0,1.475,1.5333333333333334,1.32,1.34,1.185,1.2800000000000002,1.0770000000000002,2.75,1.69875,1.958888888888889,2.017,234.0,150.875,172.61111111111111,181.46666666666667,105.0,114.125,122.0,111.6,1.8883416666666664,1.2347,1.85278644066659,1.169903519353657,1.8976039357176957,1.0169794606311753,1.8817684274294044,1.164070744996208,1.6384999999999998,2.68823169666343,60.79,79.36777204138613,1.1740000000000002,84.14762202055108,45.42,3.22962984649368,-0.0213762805986297,0.0020818975221067,1.9404146436087653,1.1635519601734223,-0.020209239661189,-0.0018289810981259,1190.812588960826,1.7017906768212994,0.0115195466492617,1.2025280646691368,-0.0326694753409134,0,1.1461480456852786,1.940853679906542,1.83975,1.5101397431729504,1.8705889137055836,0.8427423364485986,1.7644500000000003,1.2184792067620285,2025-10-19,0.35314090951486465,0.2260323154468009,0.5744314213383218,0.09056649147552526,0.27246108959894955
2438,West Ham,21,19,2025-10-20 19:00:00+00:00,0.296,0.34,0.2,2.2984,True,94.0,0,0,46.0,4.0,30.6,0.0,88.0,250.0,76.0,1.0,81.1,0.34,2.31,0.0,2.0,0.3454393868146011,1.0122730895177037,0.5361674896123803,0.4,0.95,1.1888888888888889,1.1,2.0,2.1750000000000003,1.7666666666666666,1.7,2.31,1.695,1.5216666666666667,1.5063333333333333,0.4,0.8812500000000001,1.008888888888889,1.0326666666666666,46.0,102.625,114.33333333333331,109.06666666666666,250.0,184.625,162.5,162.1,1.0453416666666666,1.6522833333333335,1.172920863571165,1.535946354664592,1.0254157493194704,1.6282169776579725,1.072254986555992,1.617182499747308,1.1375,3.242786509453852,46.24,74.50348944478225,1.5165,68.90389039231133,55.32000000000001,2.53515289467321,-0.0015024166701442,0.0025518511588314,1.155111511471449,1.6741089257268404,-0.0032676689216907,0.0053801061055319,886.1816436071853,0.7299633619155392,0.116464813589683,1.8340003328931276,-0.0445380206045911,3,0.9613980456852786,1.6983536799065422,1.0538841440377804,1.4305338459037702,2.0805889137055837,1.0156423364485987,1.8253672278630464,1.3022675240572168,2025-10-20,0.13425631747770897,0.34268874475360595,0.2525572753150134,0.23703689422378665,0.18826799871640298
2439,Brentford,94,5,2025-10-20 19:00:00+00:00,2.286,2.31,1.86,0.3032,False,21.0,1,2,250.0,1.0,81.1,0.0,76.0,46.0,88.0,4.0,30.6,2.31,0.33,2.0,0.0,0.1262499270522471,0.6276328838786981,0.2979415745772381,2.0,1.425,1.6,1.5266666666666666,0.4,1.6,1.5,1.4200000000000002,0.4,1.27,1.2394444444444443,1.2816666666666665,2.31,1.3875000000000002,1.531111111111111,1.5423333333333331,250.0,125.375,140.94444444444446,148.86666666666667,46.0,125.625,137.38888888888889,141.53333333333333,1.4960833333333334,1.3515499999999998,1.278847229483922,1.398064280412787,1.5388812231691418,1.4681666274810226,1.4524737798299323,1.3923327269734522,1.3985,3.216470152468152,49.355,72.90179327235536,1.3725,75.0070446253361,52.90500000000001,2.811240148681323,-0.0040514053592215,-0.0001706630184098,1.4569133516452453,1.459455930429847,-0.0009152163386733,0.0014365433771604,991.832295188566,1.1411780384776475,0.0257914501046743,1.7845432367452756,0.051595821188992,2,0.9076480456852788,1.798829293224299,1.5785846757075477,1.60567794863459,1.7815389137055833,1.0322243925233652,1.4773233349056605,1.4184558413524058,2025-10-20,0.17911971968744575,0.216718257386169,0.578747542166611,0.17011922099691557,0.19354789070081568
2440,Leeds,2,11,2025-10-24 19:00:00+00:00,1.588,1.53,0.78,0.732,True,21.0,0,2,135.0,2.0,53.0,0.0,93.0,78.0,58.0,3.0,38.7,1.53,0.65,2.0,1.0,0.1230528618212408,0.5210636455232615,0.3770193650022929,2.0,1.2,1.1111111111111112,1.1333333333333333,1.0,1.6749999999999998,2.211111111111111,1.9533333333333327,0.65,1.0525000000000002,1.64,1.5678833333333335,1.53,1.26,1.3161111111111112,1.27049,135.0,118.25,113.83333333333331,117.73333333333332,78.0,105.375,133.0,130.3,1.2163725,1.587970833333333,1.0819420098806731,1.6196450148536528,1.2819977045559716,1.435613977852599,1.1991711786091614,1.5578001648432296,1.15,2.2770176147220287,43.38,76.92600329176119,1.4035,70.89564950138595,51.870000000000005,2.763350130258662,0.0075710361175788,-0.0231114300650462,1.2365479317327366,1.3202736794571326,0.0076827721750947,-0.0245663176115082,884.4214787465619,1.742773050207568,0.0276537276628366,1.1709532541361467,0.0187248107626667,3,0.9684150380710654,1.867329293224299,1.3408629009433966,1.204305964285714,2.227990761421319,1.0183243925233652,1.3528811132075471,1.5494970025974029,2025-10-24,0.12608297045285513,0.17993932061676138,0.5622832869112755,0.14693349531961186,0.17004259449013603
2441,West Ham,21,19,2025-10-24 19:00:00+00:00,0.7460000000000001,0.65,0.93,1.5436,False,2.0,0,0,78.0,3.0,38.7,0.0,58.0,135.0,93.0,2.0,53.0,0.65,1.49,1.0,2.0,0.2257372931528742,0.946073496762674,0.3097961380160131,1.0,1.025,1.1888888888888889,1.1,2.0,2.0500000000000003,1.822222222222222,1.7333333333333334,1.49,1.79625,1.5488888888888888,1.5246666666666668,0.65,0.8912500000000001,0.9983333333333332,1.0103333333333333,78.0,97.25,109.94444444444444,106.96666666666668,135.0,184.375,160.16666666666666,159.83333333333334,1.0367916666666666,1.6698083333333331,1.1654097535928991,1.5420492706355002,0.9916692877395692,1.658692757856992,1.0576655936664503,1.6350896737897895,1.1235,3.262067086424345,45.855,76.32970897176853,1.565,71.81176742169417,56.36,2.549005871482957,-0.0135347869299889,0.0141928704715296,1.1129616238268587,1.7083564900978183,-0.0120716144486958,0.017427352863099,872.7977338983245,1.1464279056288418,0.1614862088711251,1.6132095786649745,-0.0660575416713424,3,0.9613980456852786,1.6983536799065422,0.9680564504716984,1.4309614494163414,2.0805889137055837,1.0156423364485987,1.8675155566037736,1.3015242879377429,2025-10-24,0.12758751339022928,0.2851928635978788,0.22299417784018175,0.21429649783496835,0.18258655563286735
