,name,position,value,team_code,selected,web_name,DefCon,Risk_share_avg,Point_STD,offset,id,0,38
662,Rasmus_Højlund,FWD,6.3,1,0.003,Højlund,0.0,0.2076777917266766,1.6,1,465,0,0.0
663,Rayan_Aït-Nouri,DEF,5.7,43,0.040999999999999995,Aït-Nouri,6.01,0.4976273336071954,2.43,1,402,0,1.8720421016920825
664,Rayan_Cherki,MID,6.6,43,0.192,Cherki,6.98,0.4739657813655741,3.14,1,417,0,3.7807899188142535
665,Rayan_Vitor Simplício Rocha,MID,5.4,91,0.018000000000000002,Rayan,6.59,0.424709090270873,1.87,1,807,0,3.61918709011028
666,Raúl_Jiménez,FWD,6.0,54,0.019,Raúl,5.45,0.4191096436036391,1.93,1,337,0,2.33259979134989
667,Reece_James,DEF,5.6,8,0.059000000000000004,James,6.0,0.5229615255424059,2.72,1,225,0,4.054187018274256
668,Reece_Welch,DEF,3.8,11,0.001,Welch,0.0,0.3857608785972429,3.0,1,298,0,0.0
669,Reigan_Heskey,MID,4.5,43,0.0,Heskey,0.0,0.1612164936155191,3.0,1,764,0,0.0
670,Reinildo_Mandava,DEF,3.8,56,0.028999999999999998,Reinildo,7.48,0.4819493474172885,2.35,1,541,0,2.2552652355882867
671,Reiss_Nelson,MID,4.8,94,0.001,Nelson,17.69,0.2903117386759591,1.28,1,27,0,0.4227229527009996
672,Remi_Matthews,GKP,3.9,31,0.001,Matthews,0.0,0.3228612744973756,3.0,1,255,0,0.0
673,Remy_Rees-Dottin,MID,4.3,91,0.002,Rees-Dottin,0.0,0.1334687716197826,3.0,1,687,0,0.05717092864415929
674,Rhys_Chadwick,MID,4.5,2,0.0,Chadwick,0.0,0.1265402981550767,3.0,1,838,0,0.0
675,Rhys_Williams,DEF,3.7,14,0.005,R.Williams,0.0,0.3995006777767867,3.0,1,379,0,0.0
676,Riccardo_Calafiori,DEF,5.6,3,0.059000000000000004,Calafiori,5.56,0.5464609854826574,2.23,1,7,0,3.6170349986335313
677,Richarlison_de Andrade,FWD,6.4,6,0.065,Richarlison,6.84,0.5776669205553295,2.46,1,597,0,4.826335653057718
678,Rico_Henry,DEF,4.3,94,0.001,Henry,4.63,0.5270309057521884,1.43,1,109,0,0.0
679,Rico_Lewis,DEF,4.6,43,0.012,Lewis,5.5,0.44783471693748,1.76,1,410,0,0.39925918226086016
680,Riley_Owen,MID,4.5,94,0.0,Owen,0.0,0.1109236810566403,3.0,1,826,0,0.0
681,Rio_Cardines,MID,4.4,31,0.003,Cardines,0.0,0.2024210489016072,3.0,1,690,0,0.0
682,Rio_Kyerematen,MID,4.5,6,0.0,Kyerematen,0.0,0.1211602336283348,3.0,1,811,0,0.0
683,Rio_Ngumoha,MID,4.3,14,0.013999999999999999,Ngumoha,5.31,0.308532167031638,2.04,1,686,0,1.631271905254842
684,Rob_Holding,DEF,4.0,31,0.0,Holding,0.0,0.5011400590961638,1.59,1,264,0,0.0
685,Robert_Sánchez,GKP,4.8,8,0.10300000000000001,Sánchez,0.0,0.3574887065544234,2.05,1,220,0,3.4082121779861
686,Robin_Roefs,GKP,4.8,56,0.081,Roefs,0.0,0.3467252138080933,2.12,1,670,0,2.8120876551744276
687,Rodrigo_Bentancur,MID,5.2,6,0.002,Bentancur,13.21,0.1934865049189534,1.8,1,585,0,3.288031199811607
688,Rodrigo_Hernandez,MID,6.3,43,0.005,Rodrigo,12.28,0.2641072514428759,1.71,1,421,0,1.9652143111787084
689,Rodrigo_Martins Gomes,DEF,4.4,39,0.001,R.Gomes,4.43,0.5901740851247467,1.63,1,635,0,2.072456738599232
690,Rodrigo_Muniz Carvalho,FWD,5.3,54,0.006999999999999999,Muniz,4.91,0.3084902765609661,1.9,1,338,0,1.9485203185115916
691,Romain_Esse,MID,4.7,31,0.001,Esse,11.25,0.2049727385157195,2.03,1,269,0,0.0
692,Romain_Faivre,MID,4.5,91,0.001,Faivre,0.0,0.1296702596397283,3.0,1,92,0,0.0
693,Romaine_Mundle,MID,4.9,56,0.0,Mundle,7.44,0.2391785855820169,0.37,1,548,0,0.0
694,Roman_Dixon,DEF,3.8,11,0.002,Dixon,0.0,0.4316285740310636,3.0,1,297,0,0.0
695,Romelle_Donovan,MID,4.4,94,0.001,Donovan,11.84,0.1148369353527347,3.0,1,130,0,0.21249603292652886
696,Roméo_Lavia,MID,4.9,8,0.0,Lavia,8.9,0.2352340531140703,0.79,1,244,0,0.7261051732241154
697,Ronnie_Hollingshead,GKP,4.0,7,0.0,Hollingshead,0.0,0.2702924217591715,3.0,1,757,0,0.0
698,Ross_Barkley,MID,4.8,7,0.001,Barkley,8.42,0.2066488512992177,2.11,1,55,0,1.8857755350118972
699,Ryan_Christie,MID,4.9,91,0.001,Christie,11.32,0.1977060632811527,1.59,1,87,0,0.0
700,Ryan_Gravenberch,MID,5.4,14,0.037000000000000005,Gravenberch,9.0,0.303433209012818,1.87,1,390,0,3.5215538708907728
701,Ryan_Kavuma-McQueen,MID,4.5,8,0.0,Kavuma-McQueen,0.0,0.1437366333782761,3.0,1,834,0,0.0
702,Ryan_McAidoo,MID,4.5,43,0.0,McAidoo,0.0,0.1612164936155191,3.0,1,742,0,0.0
703,Ryan_Sessegnon,MID,5.4,54,0.001,Sessegnon,10.8,0.1722269075821981,2.17,1,328,0,0.0
704,Ryan_Trevitt,MID,4.5,94,0.0,Trevitt,0.0,0.1109236810566403,3.0,1,134,0,0.0
705,Ryan_Yates,MID,4.7,17,0.001,Yates,9.83,0.2184966055167413,0.81,1,522,0,1.0104769775781088
706,Rúben_Gato Alves Dias,DEF,5.5,43,0.031,Rúben,7.2,0.4420673722698653,2.37,1,408,0,2.08648575266437
707,Saheed_Olagunju,DEF,4.0,39,0.0,Olagunju,0.0,0.399050626036024,3.0,1,766,0,0.0
708,Sam_Alabi,MID,4.5,4,0.0,Alabi,0.0,0.1347640905621499,3.0,1,772,0,0.0
709,Sam_Byram,DEF,3.7,2,0.004,Byram,33.75,0.4214860413775,3.0,1,346,0,0.016931974316757123
710,Sam_Chambers,MID,4.4,2,0.0,Chambers,0.0,0.2533969626148515,3.0,1,787,0,0.0
711,Sam_Greenwood,MID,4.9,2,0.0,Greenwood,0.0,0.2296575308884154,1.23,1,355,0,0.0
712,Sam_Johnstone,GKP,4.4,39,0.001,Johnstone,0.0,0.3738889498875575,0.92,1,627,0,0.0
713,Sam_Proctor,GKP,3.9,7,0.006,Proctor,0.0,0.2702924217591715,3.0,1,703,0,0.0
714,Samuel_Amissah,DEF,3.8,54,0.001,Amissah,0.0,0.3697082787339741,3.0,1,323,0,0.0
715,Samuel_Chukwueze,MID,5.3,54,0.001,Chukwueze,6.83,0.3505281856397967,2.24,1,727,0,2.0638904603957355
716,Samuel_Iling-Junior,MID,5.5,7,0.0,Iling Jr,0.0,0.0933164978077088,3.0,1,51,0,0.0
717,Sander_Berge,MID,4.9,54,0.001,Berge,8.76,0.215852929967737,1.5,1,330,0,1.9025520413976889
718,Sandro_Tonali,MID,5.3,4,0.011000000000000001,Tonali,9.13,0.233861584032186,1.16,1,491,0,0.8083971374225285
719,Santiago_Ignacio Bueno,DEF,4.4,39,0.001,S.Bueno,7.6,0.4447908214182791,1.87,1,636,0,3.820588124224624
720,Saša_Kalajdžić,FWD,4.9,39,0.0,Kalajdžić,12.86,0.3242356325273958,3.0,1,656,0,0.0
721,Saša_Lukić,MID,4.9,54,0.001,Lukić,9.52,0.3367912652181548,1.85,1,332,0,3.0876912026773193
722,Sean_Longstaff,MID,4.8,2,0.002,Longstaff,9.87,0.320786652367404,1.85,1,493,0,1.1220006933493827
723,Sean_Neave,FWD,4.3,4,0.003,Neave,0.0,0.069991412752981,3.0,1,501,0,0.0
724,Sebastiaan_Bornauw,DEF,3.8,2,0.001,Bornauw,10.3,0.3672644913620146,1.77,1,345,0,1.164263580089742
725,Senne_Lammens,GKP,5.1,1,0.035,Lammens,0.0,0.3275305916291572,2.3,1,733,0,2.6140617211820034
726,Sepp_van den Berg,DEF,4.4,94,0.011000000000000001,Van den Berg,8.83,0.4757325444814655,1.92,1,113,0,3.126810588962779
727,Seth_Ridgeon,MID,4.5,54,0.0,Ridgeon,0.0,0.120414204309986,3.0,1,770,0,0.0
728,Seung-Soo_Park,MID,4.3,4,0.005,Seung soo,0.0,0.1347640905621499,3.0,1,689,0,0.0
729,Shea_Lacey,MID,4.5,1,0.0,Lacey,7.5,0.1182567219007452,3.0,1,755,0,0.0689100347560486
730,Shumaira_Mheuka,FWD,4.5,8,0.0,Mheuka,90.0,0.069134834688317,3.0,1,840,0,0.021779182891758824
731,Shurandy_Sambo,DEF,4.0,90,0.0,Sambo,0.0,0.4215343090350819,3.0,1,196,0,0.0
732,Simon_Adingra,MID,4.9,56,0.003,Adingra,6.24,0.2123242324254096,1.28,1,543,0,0.0
733,Simon_Moore,GKP,3.9,56,0.003,Moore,0.0,0.3467252138080933,3.0,1,529,0,0.0
734,Solly_March,MID,5.8,36,0.0,March,0.0,0.2546265095423755,2.02,1,159,0,0.18280960304272623
735,Son_Heung-min,MID,8.5,6,0.001,Son,0.0,0.2805276111594368,2.39,1,579,0,0.0
736,Soungoutou_Magassa,MID,5.0,21,0.0,S.Magassa,11.77,0.1752885708057754,1.86,1,718,0,0.5285184338519344
737,Stefan_Bajčetić Maquieira,MID,4.2,14,0.002,Bajcetic,0.0,0.2464161766248891,3.0,1,393,0,0.0
738,Stefan_Ortega Moreno,GKP,4.7,17,0.002,Ortega Moreno,0.0,0.3384443526342494,2.18,1,400,0,0.9064966882062023
739,Stefanos_Tzimas,FWD,5.2,36,0.001,Tzimas,10.23,0.2250447418395492,1.08,1,180,0,0.0
740,Stephen_Mfuni,DEF,3.9,43,0.0,Mfuni,0.0,0.4136569135365679,3.0,1,740,0,0.0
741,Steven_Benda,GKP,4.0,54,0.0,Benda,0.0,0.3385972994316312,3.0,1,315,0,0.0
742,Sven_Botman,DEF,4.9,4,0.005,Botman,10.58,0.4796578057511503,2.09,1,475,0,4.301331032248072
743,Sverre_Nypan,MID,5.0,43,0.0,Nypan,0.0,0.1612164936155191,3.0,1,428,0,0.0
744,Sávio_'Savinho' Moreira de Oliveira,MID,6.9,43,0.004,Savinho,7.06,0.427371268596636,1.45,1,415,0,1.3984992930436053
745,Séamus_Coleman,DEF,4.2,11,0.001,Coleman,13.85,0.3039345303543773,0.14,1,294,0,0.029940548068697694
746,Sékou_Koné,MID,4.3,1,0.001,Kone,0.0,0.1130562474800246,3.0,1,463,0,0.0
747,TJ_Carroll,DEF,4.0,7,0.0,Carroll,0.0,0.5360101425442302,3.0,1,781,0,0.0
748,Taiwo_Awoniyi,FWD,5.2,17,0.004,Awoniyi,4.98,0.4060266259320432,1.73,1,527,0,1.912075361634394
749,Takai_Kōta,DEF,4.0,6,0.0,Takai,0.0,0.4169827331483846,3.0,1,577,0,0.0
750,Talla_Ndiaye,DEF,4.0,14,0.0,Ndiaye,0.0,0.3995006777767867,3.0,1,832,0,0.0
751,Tammy_Abraham,FWD,5.7,7,0.002,Abraham,4.21,0.334243469507642,1.26,1,808,0,0.7846547577116626
752,Tanaka_Ao,MID,4.8,2,0.002,Tanaka,9.88,0.3454908299878104,1.68,1,358,0,2.940829001963571
753,Tariq_Lamptey,DEF,4.4,36,0.001,Lamptey,0.0,0.4856160862908978,1.62,1,150,0,0.0
754,Tawanda_Chirewa,MID,4.3,39,0.002,Chirewa,14.4,0.3343932176588797,0.71,1,650,0,0.0
755,Teddy_Sharman-Lowe,GKP,4.0,8,0.0,Sharman-Lowe,0.0,0.3594024633303241,3.0,1,803,0,0.0
756,Temple_Ojinnaka,MID,4.5,39,0.0,Ojinnaka,0.0,0.1343781145876177,3.0,1,777,0,0.0
757,Thierno_Barry,FWD,5.7,11,0.008,Barry,3.47,0.3962071669991832,2.43,1,310,0,2.002677113431878
758,Tijjani_Reijnders,MID,5.0,43,0.08900000000000001,Reijnders,5.82,0.3538671123519329,2.59,1,427,0,1.812571678380064
759,Tim_Iroegbunam,MID,4.8,11,0.0,Iroegbunam,11.36,0.2543239580209956,1.47,1,304,0,2.315860321634231
760,Timothy_Castagne,DEF,4.3,54,0.002,Castagne,7.21,0.5114694063207472,1.2,1,319,0,3.2554058611488474
761,Timothée_Pembélé,DEF,3.9,56,0.003,Pembele,0.0,0.3732655882277073,3.0,1,540,0,0.0
762,Tino_Livramento,DEF,4.9,4,0.018000000000000002,Livramento,4.62,0.4087148317407784,2.08,1,477,0,0.0
763,Toby_Collyer,MID,4.5,1,0.0,Collyer,0.0,0.1328994122205908,0.25,1,460,0,0.0
764,Tolu_Arokodare,FWD,5.1,39,0.001,Tolu,5.29,0.379707437336317,2.0,1,720,0,1.7188637782998786
765,Tom_Cairney,MID,4.8,54,0.0,Cairney,6.94,0.2556458538198959,1.14,1,331,0,1.2483732988441565
766,Tom_Edozie,MID,4.3,39,0.004,Edozie,7.5,0.1385193486310692,3.0,1,651,0,0.1465049744259313
767,Tom_Heaton,GKP,3.8,1,0.006,Heaton,0.0,0.326420626757716,3.0,1,434,0,0.0
768,Tom_King,GKP,3.9,11,0.012,King,0.0,0.3285380468364094,3.0,1,630,0,0.0388214318182141
769,Tom_McGill,GKP,3.9,36,0.003,McGill,0.0,0.3307290958704797,3.0,1,140,0,0.0
770,Tom_Watson,MID,4.8,36,0.0,Watson,7.89,0.1296659494918628,3.0,1,172,0,0.0
771,Tommy_Setford,GKP,3.9,3,0.002,Setford,0.0,0.4581135314444575,3.0,1,4,0,0.0
772,Tomáš_Souček,MID,5.7,21,0.004,Souček,9.26,0.3094796700784111,1.94,1,613,0,3.542465940526717
773,Tosin_Adarabioyo,DEF,4.0,8,0.003,Tosin,11.08,0.3443508710886405,1.94,1,232,0,0.9271470428954884
774,Toti_Gomes,DEF,4.2,39,0.001,Toti,9.14,0.4128705728124735,1.77,1,637,0,3.845051523114811
775,Trai_Hume,DEF,4.5,56,0.003,Hume,6.12,0.5716577326725392,2.22,1,532,0,2.744512188050579
776,Travis_Patterson,DEF,3.9,7,0.002,Patterson,0.0,0.5921475605318613,3.0,1,710,0,0.0
777,Trevoh_Chalobah,DEF,5.4,8,0.08900000000000001,Chalobah,8.53,0.4196250729194156,2.84,1,226,0,3.966603470269878
778,Trey_Nyoni,MID,4.3,14,0.003,Nyoni,12.86,0.1666685519849958,3.0,1,396,0,0.11996092145311346
779,Triston_Rowe,DEF,4.0,7,0.001,Rowe,0.0,0.6966418164648022,3.0,1,701,0,0.0
780,Tyler_Adams,MID,4.9,91,0.003,Adams,11.52,0.2408671929301992,1.93,1,85,0,1.9353143255548346
781,Tyler_Dibling,MID,5.3,11,0.0,Dibling,10.32,0.1862901960577511,0.91,1,707,0,0.26542974827593296
782,Tyler_Fletcher,MID,4.4,1,0.0,Fletcher,0.0,0.1157156487163025,3.0,1,771,0,0.020532951830570963
783,Tyler_Fredricson,DEF,3.7,1,0.002,Fredricson,90.0,0.439400931383775,3.0,1,446,0,0.012227810311465106
784,Tyler_Morton,MID,4.5,14,0.0,Morton,0.0,0.135587689674877,3.0,1,395,0,0.0
785,Tyler_Onyango,MID,4.5,11,0.0,Onyango,0.0,0.1162636605328489,3.0,1,704,0,0.0
786,Tymur_Tutierov,MID,4.5,56,0.0,Tutierov,0.0,0.1197067173588081,3.0,1,775,0,0.0
787,Tyrell_Malacia,DEF,3.7,1,0.005,Malacia,25.71,0.2930747385384684,1.86,1,448,0,0.06944353472156804
788,Tyrick_Mitchell,DEF,5.0,31,0.024,Mitchell,6.79,0.4883842459770194,1.82,1,258,0,2.424977721130668
789,Tyrique_George,MID,4.8,11,0.001,George,5.85,0.3420605675954326,1.02,1,243,0,0.7605123823158317
790,Tyrone_Mings,DEF,4.3,7,0.006,Mings,7.01,0.5931576176160241,2.18,1,40,0,1.7808757392829706
791,Valentín_Castellanos,FWD,5.5,21,0.002,Taty,4.65,0.4561437434058878,2.03,1,791,0,3.1352049337160297
792,Veljko_Milosavljevic,DEF,4.4,91,0.0,Milosavljević,9.56,0.3503032540316952,1.29,1,721,0,0.2320886747200811
793,Victor_Lindelöf,DEF,4.5,7,0.001,Lindelöf,5.07,0.5918185324524958,1.22,1,719,0,1.3205555338591346
794,Viktor_Gyökeres,FWD,9.1,3,0.179,Gyökeres,3.38,0.4975824747946498,2.44,1,666,0,3.2299378656293527
795,Virgil_van Dijk,DEF,6.0,14,0.305,Virgil,9.35,0.4928856216468894,2.86,1,373,0,4.228551205768482
796,Vitalii_Mykolenko,DEF,4.9,11,0.006999999999999999,Mykolenko,7.06,0.4740979009629745,1.96,1,292,0,2.622404104943961
797,Vitaly_Janelt,MID,4.9,94,0.001,Janelt,11.58,0.2071885042628886,2.25,1,125,0,1.2390506818479354
798,Vitor_de Oliveira Nunes dos Reis,DEF,5.0,43,0.0,Vitor Reis,0.0,0.4136569135365679,3.0,1,412,0,0.0
799,Václav_Hladký,GKP,3.9,90,0.001,Hladký,0.0,0.324473914716375,3.0,1,185,0,0.0
800,Walter_Benítez,GKP,3.9,31,0.003,Benitez,0.0,0.3228612744973756,3.0,1,254,0,0.0
801,Wellity_Lucky,DEF,4.0,14,0.0,Lucky,0.0,0.3995006777767867,3.0,1,760,0,0.0
802,Wes_Foderingham,GKP,4.0,21,0.002,Foderingham,0.0,0.3135240493511982,1.48,1,601,0,0.0
803,Wesley_Fofana,DEF,4.4,8,0.004,Fofana,10.81,0.4160744400811119,2.09,1,230,0,3.2084798740171423
804,Wilfried_Gnonto,MID,5.1,2,0.001,Gnonto,10.62,0.3126376241391675,0.94,1,351,0,0.7304913365401673
805,Will_Dennis,GKP,4.0,91,0.006999999999999999,Dennis,0.0,0.3328865061824074,3.0,1,68,0,0.0
806,Will_Hughes,MID,4.7,31,0.001,Hughes,8.76,0.1688848743340933,0.75,1,270,0,0.7842119174588212
807,Will_Lankshear,FWD,4.5,6,0.0,Lankshear,0.0,0.0765341673345292,3.0,1,598,0,0.0
808,Will_Wright,FWD,4.5,14,0.0,Wright,0.0,0.081649704389326,3.0,1,830,0,0.0
809,William_Osula,FWD,5.5,4,0.015,Osula,3.53,0.2910632037236668,2.19,1,500,0,2.17046935594581
810,William_Saliba,DEF,6.3,3,0.172,Saliba,6.64,0.4810455032301083,2.32,1,6,0,4.528483255400352
811,Willy_Boly,DEF,3.8,17,0.003,Boly,0.0,0.5533502154915712,2.23,1,514,0,0.0
812,Wilson_Isidor,FWD,5.0,56,0.013000000000000001,Isidor,4.02,0.1973137247357837,1.47,1,560,0,0.840291403440806
813,Wilson_Odobert,MID,5.3,6,0.0,Odobert,7.13,0.2274160910920913,1.11,1,588,0,0.0
814,Xavi_Simons,MID,6.3,6,0.011000000000000001,Xavi,7.68,0.2964566810187331,2.29,1,717,0,0.0
815,Yang_Min-hyeok,MID,4.5,6,0.0,Min-hyeok,0.0,0.1211602336283348,3.0,1,594,0,0.0
816,Yankuba_Minteh,MID,5.5,36,0.025,Minteh,6.99,0.4156410409399585,2.07,1,160,0,3.946627241051507
817,Yasin_Ayari,MID,4.8,36,0.004,Ayari,10.54,0.2534342528252229,2.18,1,166,0,1.9554463205736752
818,Yasin_Özcan,DEF,4.0,7,0.001,Yasin,0.0,0.6338252323576229,3.0,1,46,0,0.0
819,Yehor_Yarmoliuk,MID,5.0,94,0.001,Yarmoliuk,11.47,0.2224017096214794,1.52,1,129,0,3.121926153542546
820,Yerson_Mosquera Valdelamar,DEF,4.3,39,0.001,Mosquera,9.06,0.4889949048067712,2.12,1,634,0,3.9764625569729617
821,Yoane_Wissa,FWD,7.3,4,0.006,Wissa,3.83,0.3600745759591289,2.97,1,135,0,1.3381609448491536
822,Youri_Tielemans,MID,5.9,7,0.006999999999999999,Tielemans,9.73,0.2717710893368483,1.33,1,48,0,3.5869987006703
823,Youssef_Ramalho Chermiti,FWD,4.9,11,0.001,Y.Chermiti,0.0,0.0885380653558133,0.38,1,312,0,0.0
824,Yunus_Emre Konak,MID,4.3,94,0.001,Konak,0.0,0.1109236810566403,3.0,1,131,0,0.0
825,Yusuf_Akhamrich,MID,4.5,6,0.0,Akhamrich,0.0,0.1211602336283348,3.0,1,751,0,0.0
826,Yves_Bissouma,MID,5.2,6,0.0,Bissouma,11.1,0.1986449571824521,0.83,1,587,0,1.431541898573258
827,Yéremy_Pino Santos,MID,5.8,31,0.002,Yeremy,7.32,0.2595459882879299,1.53,1,712,0,1.5578203703918436
828,Zach_Abbott,DEF,3.8,17,0.002,Abbott,7.09,0.5352962671751139,3.0,1,513,0,0.6047847146752122
829,Zach_Marsh,FWD,4.4,31,0.003,Marsh,0.0,0.134104779120792,3.0,1,286,0,0.0
830,Zain_Silcott-Duberry,MID,4.4,91,0.001,Silcott-Duberry,0.0,0.1296702596397283,3.0,1,95,0,0.0
831,Zak_Johnson,DEF,3.8,56,0.002,Johnson,0.0,0.504548718989951,3.0,1,538,0,0.0
832,Zeki_Amdouni,FWD,4.8,90,0.0,Amdouni,2.0,0.2500691220808451,1.63,1,216,0,0.8997105511013191
833,Zian_Flemming,FWD,5.3,90,0.004,Flemming,5.09,0.4298875897584922,2.14,1,215,0,3.640028559926722
834,Zépiqueno_Redmond,FWD,4.5,7,0.003,Redmond,0.0,0.076790301857137,3.0,1,65,0,0.0
835,Álex_Jiménez Sánchez,DEF,4.5,91,0.002,A.Jimenez,5.75,0.4316407621223982,1.85,1,713,0,0.0
836,Álex_Moreno Lopera,DEF,4.0,7,0.015,Alex Moreno,0.0,0.7396144246465,1.82,1,43,0,0.0
837,Ármin_Pécsi,GKP,3.8,14,0.009000000000000001,Pécsi,0.0,0.3562129453556861,3.0,1,368,0,0.0
838,Đorđe_Petrović,GKP,4.6,91,0.05,Petrović,0.0,0.3389900999958823,1.9,1,67,0,2.8279702630184924
839,İlkay_Gündoğan,MID,6.3,43,0.001,Gündoğan,0.0,0.2817044103957778,3.0,1,420,0,0.0
