,assists,bonus,bps,clean_sheets,element,expected_assists,expected_goal_involvements,expected_goals,kickoff_time,expected_goals_conceded,fixture,goals_conceded,goals_scored,minutes,opponent_team,saves,total_points,value,was_home,Cluster,XGH,XGCH,XGA,XGCA,Own_cluster,ICT,Threat,creativity,influence,defcon,season,XGC_DEF,XGC_FWD,XGC_MID,Own_Attacking_form,opponent_code,Team_XG,Team_XA,position,name,Team,available,average_minutes,gamepos,xGChain,xGBuildup,shots,key_passes,rolling_form,rolling_XG,rolling_XA,rolling_GC,rolling_bps,rolling_GS,rolling_shots,rolling_key_passes,rolling_XG_historic,rolling_XA_historic,rolling_Threat_historic,rolling_Creativity_historic,rolling_bps_historic,rolling_bonus_historic,rolling_bonus,rolling_GS_historic,rolling_Assist_historic,rolling_GC_historic,rolling_XGC_historic,rolling_Assist,BPS_per_90,Rolling_creativity,Rolling_influence,Rolling_BPS_per_90,XG_Mean,XA_Mean,Shots_Mean,time,rolling_Chain,Overscore,Average_Overscore,rolling_ICT,rolling_Threat,Threat_Mean,Influence_Mean,Adjusted_XG,Rolling_adjusted_XG_form,Rolling_adjusted_XG,Adjusted_XGC,Rolling_adjusted_XGC,Adjusted_XA,Rolling_adjusted_XA_form,Rolling_adjusted_XA,Adjusted_BPS,Rolling_adjusted_BPS,Adjusted_Fantasy,Rolling_adjusted_Fantasy,OverAssist,Adjusted_XG_Mean,XG_slope,XA_slope,Threat_slope,Influence_slope,Cluster_XG,Cluster_XA,rolling_Adjusted_XG_historic,rolling_Adjusted_XA_historic,Share_of_XG,Share_of_XA,defcon_adjusted,defcon_hit_rate,defcon_avg,defcon_avg_hit_rate,Average_OverAssist,Clipped_XG,Clipped_XA,Clipped_PBS,XG_vs_0,XG_vs_2,XG_vs_3,XG_vs_1,XA_vs_0,XA_vs_2,XA_vs_3,XA_vs_1,BPS_vs_0,BPS_vs_2,BPS_vs_3,BPS_vs_1,XG_Mean_difference,XA_Mean_difference,Shot_Mean_difference,Threat_Mean_difference,Adjusted_XG_Mean_difference
296,0.0,0.0,-3.0,0.0,317.0,0.0,0.33,0.33,2025-05-25,0.53,374.0,0.0,0.0,90,7.0,0.0,1.0,72.0,True,2,1.38,1.11,1.29,1.18,3,1.2,11.0,1.7,0.0,,30,0.12,0.41,0.98,2.34,31,2.18,1.51,MID,Diogo_Teixeira da Silva,14,1,24.17,Sub,0.7,0.3,2.0,0.0,1.97,0.24,0.02,0.51,3.32,0.1,1.86,0.25,0.32,0.04,57.99,33.83,9.77,0.2,0.04,0.27,0.2,0.47,0.48,0.05,-0.11,4.09,5.38,0.12,0.25,0.02,2.13,69,0.3,0.42,0.83,3.55,19.6,16.48,7.32,0.28,0.03,0.28,0.41,0.48,0.0,0.0,0.03,-2.53,7.29,0.84,1.56,2.48,0.22,-0.0034153894142869936,-0.0026702237895954,-0.5189366246011687,-0.66,0.4,0.08,0.23,0.03,0.12,0.03,,0,,,2.13,0.33,0.0,-3.0,0.21,0.38,0.02,0.1,0.03,0.05,0.04,0.1,6.75,8.0,8.0,8.25,0.33,-0.1,-0.13,0.19,0.2
297,0.0,0.0,11.0,0.0,311.0,0.31,0.32,0.01,2025-05-25,0.57,374.0,0.0,0.0,90,7.0,0.0,1.0,72.0,True,2,1.38,1.11,1.29,1.18,3,3.9,1.0,29.6,8.6,,30,0.12,0.41,0.98,2.34,31,2.18,1.51,DEF,Trent_Alexander-Arnold,14,1,31.75,Sub,0.76,0.76,1.0,2.0,3.34,0.07,0.15,0.75,13.18,0.13,1.51,0.91,0.06,0.19,11.9,31.48,17.53,0.37,0.09,0.1,0.23,0.83,0.67,0.15,0.24,15.89,16.89,0.25,0.07,0.15,1.73,98,0.35,1.98,1.82,4.13,7.12,9.46,20.21,0.01,0.0,0.06,0.44,0.43,0.26,0.02,0.13,9.29,12.83,0.84,2.44,1.02,0.05,0.0020893868045468366,-0.0025098669831256294,0.18847916436588436,-0.26,0.05,0.11,0.04,0.14,0.03,0.12,,0,,,1.2,0.01,0.31,11.0,0.09,0.05,0.08,0.12,0.18,0.15,0.15,0.26,20.25,9.25,17.12,18.75,-0.85,2.35,-0.13,-0.25,0.15
298,0.0,0.0,17.0,1.0,635.0,0.09,0.13,0.04,2025-05-18,1.41,368.0,0.0,0.0,90,10.0,0.0,3.0,48.0,True,0,0.65,2.24,0.95,2.09,0,7.2,8.0,47.5,16.6,,30,0.25,0.73,0.73,0.67,40,0.81,0.23,MID,Bilal_El Khannouss,13,1,57.9,AML,0.53,0.33,1.0,4.0,3.19,0.07,0.12,1.49,15.05,0.02,1.44,2.2,0.04,0.09,7.82,26.11,12.1,0.2,0.11,0.07,0.13,1.77,1.58,0.31,0.19,31.14,14.33,0.18,0.07,0.12,1.4,32,0.26,0.25,1.59,3.47,5.81,8.68,14.21,0.02,0.0,0.04,1.49,1.29,0.04,0.01,0.07,8.12,9.92,1.43,2.2,2.5,0.04,0.0014747964758386075,0.0032227013932690516,0.12182059133112462,-0.0,0.07,0.16,0.03,0.07,0.07,0.19,,0,,,1.78,0.04,0.09,17.0,0.07,0.02,0.02,0.05,0.17,0.09,0.04,0.04,16.38,11.5,7.0,12.17,-0.4,-0.42,0.03,-0.33,-0.03
299,0.0,0.0,18.0,0.0,570.0,0.04,0.05,0.01,2024-11-10,0.7,106.0,3.0,0.0,90,14.0,0.0,2.0,53.0,False,2,1.57,1.33,1.23,1.48,0,3.3,13.0,2.2,18.0,,30,0.18,0.29,1.08,1.37,1,0.77,0.57,MID,Abdul_Fatawu,13,1,0.0,AMR,0.01,0.0,1.0,0.0,3.07,0.03,0.21,1.37,15.39,0.0,1.02,0.84,0.04,0.13,24.57,14.07,11.36,0.27,0.56,0.0,0.18,1.27,1.0,0.28,0.2,14.1,19.01,0.59,0.03,0.24,1.18,11,0.14,0.0,0.0,3.56,12.87,12.52,13.42,0.01,0.0,0.03,0.45,0.72,0.03,0.02,0.11,13.51,10.42,1.5,1.87,1.37,0.02,0.0007120726078078316,0.0033130291502773044,0.4200763876251689,-2.44,0.03,0.0,0.02,0.07,0.03,0.15,,0,,,1.41,0.01,0.04,18.0,0.06,0.02,0.0,0.0,0.13,0.02,0.0,0.6,9.17,10.0,3.0,35.0,-0.68,-6.33,-0.14,0.03,0.71
300,0.0,0.0,6.0,1.0,501.0,0.0,0.21,0.21,2025-05-25,1.34,371.0,0.0,0.0,90,3.0,0.0,3.0,47.0,False,2,1.22,1.29,1.53,1.6,0,1.0,4.0,1.4,5.0,,30,0.15,0.28,0.73,1.0,91,0.28,0.43,MID,Oliver_Skipp,13,1,46.51,DMC,0.11,0.0,1.0,0.0,1.24,0.04,0.01,0.69,4.11,0.0,0.29,0.16,0.02,0.02,4.53,11.48,4.97,0.0,0.0,0.0,0.0,1.0,1.01,0.0,0.08,3.47,4.43,0.33,0.03,0.01,0.27,68,0.09,0.0,0.0,1.28,1.68,1.59,3.77,0.16,0.0,0.02,1.1,0.59,0.0,0.0,0.01,4.66,5.44,2.33,0.88,0.0,0.02,0.0002921767016902193,-0.00043629117062714994,-0.05684095254943701,-0.19,0.01,0.03,0.01,0.02,0.02,0.01,,0,,,0.0,0.21,0.0,6.0,0.0,0.03,0.0,0.09,0.01,0.03,0.02,0.01,6.25,4.25,2.5,5.17,5.43,-0.22,0.07,0.06,-0.43
301,0.0,0.0,15.0,0.0,309.0,0.01,0.03,0.02,2025-03-16,0.22,287.0,2.0,0.0,90,14.0,0.0,1.0,44.0,True,2,1.51,1.5,1.11,1.52,0,3.3,7.0,12.8,12.8,,30,0.19,0.43,0.99,0.78,1,1.18,0.62,MID,Harry_Winks,13,1,0.75,Sub,0.15,0.08,0.0,1.0,1.51,0.01,0.03,1.37,11.25,0.0,0.0,1.0,0.01,0.07,2.63,21.34,12.82,0.0,0.0,0.0,0.09,1.55,1.34,0.03,0.58,11.26,10.23,0.24,0.01,0.04,0.0,22,0.24,0.0,0.0,2.29,1.6,1.9,10.93,0.01,0.0,0.01,0.2,0.94,0.01,0.0,0.04,9.89,10.84,0.66,1.18,0.83,0.01,-0.00010386687944575468,-0.0025312601729317943,0.0063724245503998115,-0.38,0.02,0.04,0.01,0.04,0.01,0.1,,0,,,0.99,0.02,0.01,15.0,0.02,0.02,0.0,0.0,0.17,0.03,0.01,0.02,15.0,14.14,8.0,10.8,1.23,-3.18,,-0.16,-0.18
302,0.0,0.0,-4.0,0.0,308.0,0.0,0.0,0.0,2024-12-22,1.06,167.0,3.0,0.0,90,20.0,1.0,1.0,40.0,True,0,1.02,1.65,0.94,1.84,0,1.3,0.0,0.0,12.6,,30,0.25,0.52,0.67,1.03,39,0.81,0.73,GKP,Danny_Ward,13,1,0.01,GK,0.07,0.07,0.0,0.0,2.96,0.0,0.0,2.11,12.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.14,0.43,0.4,0.0,0.0,1.86,0.89,0.0,-0.04,0.0,23.85,0.14,0.0,0.0,0.0,28,0.07,,,1.87,0.0,0.0,24.36,0.0,0.0,0.0,1.12,1.15,0.0,0.0,0.0,-2.17,12.52,0.54,2.11,0.0,0.0,0.0,-7.525836887502208e-06,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,,0,,,0.0,0.0,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.12,13.5,12.75,,-inf,,,
303,0.0,0.0,3.0,0.0,307.0,0.0,0.07,0.07,2025-02-27,1.07,266.0,2.0,0.0,90,19.0,0.0,-1.0,39.0,False,0,1.22,1.59,1.16,1.67,0,5.1,17.0,10.9,22.6,,30,0.16,0.39,0.96,1.08,21,0.37,0.22,DEF,Jannik_Vestergaard,13,1,0.71,DC,0.03,0.03,1.0,1.0,0.53,0.01,0.0,1.87,4.08,0.0,0.21,0.26,0.01,0.0,3.22,2.74,4.78,0.0,0.0,0.0,0.0,1.94,1.39,0.0,0.03,3.33,17.79,0.05,0.01,0.0,0.13,18,0.22,0.0,0.0,1.9,2.04,3.72,17.33,0.04,0.0,0.0,0.88,1.0,0.0,0.0,0.0,1.89,3.36,-0.63,0.38,0.0,0.0,-0.00013685668220168976,-0.0003895155732576154,-0.03425660082958381,-0.06,0.0,0.0,0.0,0.0,0.01,0.01,,0,,,0.0,0.07,0.0,3.0,0.02,0.0,0.02,0.0,0.0,0.0,0.01,0.0,5.8,2.86,5.5,6.5,5.75,-0.26,0.59,-0.45,-0.64
304,0.0,2.0,32.0,1.0,306.0,0.0,0.45,0.45,2025-05-18,1.33,368.0,0.0,1.0,90,10.0,0.0,8.0,53.0,True,0,0.65,2.24,0.95,2.09,0,5.7,28.0,0.3,28.2,,30,0.25,0.73,0.73,0.67,40,0.81,0.23,FWD,Jamie_Vardy,13,1,54.17,FW,0.33,0.0,3.0,0.0,4.01,0.29,0.03,1.53,14.59,0.29,1.65,0.36,0.33,0.08,23.12,8.35,12.93,0.47,0.71,0.23,0.17,2.0,1.84,0.15,0.41,5.55,14.12,0.18,0.29,0.04,1.4,72,0.24,1.01,0.72,2.76,14.03,19.47,11.77,0.21,0.05,0.2,1.41,1.24,0.0,0.01,0.02,15.28,8.71,3.82,2.48,4.44,0.16,-9.223745870847065e-05,-0.00203056811712863,-0.5503596488138139,-0.67,0.4,0.08,0.21,0.06,0.41,0.1,,0,,,2.08,0.45,0.0,32.0,0.39,0.27,0.14,0.25,0.07,0.15,0.08,0.01,16.38,10.88,4.25,13.38,0.56,-0.14,0.18,-0.28,0.23
305,0.0,0.0,22.0,1.0,305.0,0.04,0.04,0.0,2025-05-25,1.34,371.0,0.0,0.0,90,3.0,0.0,5.0,39.0,False,2,1.22,1.29,1.53,1.6,0,2.9,0.0,15.2,14.2,,30,0.15,0.28,0.73,1.0,91,0.28,0.43,DEF,Luke_Thomas,13,1,79.71,DL,0.03,0.03,0.0,1.0,2.64,0.03,0.04,1.31,12.81,0.0,0.33,0.7,0.03,0.02,6.88,8.85,8.77,0.0,0.0,0.0,0.0,1.8,1.71,0.0,0.31,11.38,14.76,0.18,0.03,0.04,0.33,43,0.17,0.0,0.0,1.97,1.67,2.4,15.59,0.0,0.0,0.01,1.1,1.35,0.03,0.0,0.02,17.09,8.49,3.88,1.66,0.01,0.01,0.000592058537010542,0.0005252386247905514,0.0316142871975361,0.43,0.02,0.03,0.02,0.02,0.03,0.07,,0,,,0.0,0.0,0.04,22.0,0.03,0.02,0.0,0.04,0.03,0.02,0.02,0.01,8.75,6.75,7.83,11.88,-1.0,0.08,-0.01,-0.3,0.01
306,0.0,0.0,10.0,0.0,304.0,0.0,0.0,0.0,2025-05-25,1.79,371.0,2.0,0.0,90,3.0,5.0,2.0,40.0,False,2,1.22,1.29,1.53,1.6,0,3.1,0.0,0.0,31.4,,30,0.15,0.28,0.73,1.0,91,0.28,0.43,GKP,Jakub_Stolarczyk,13,1,72.41,GK,0.03,0.03,0.0,0.0,2.66,0.0,0.0,1.7,10.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.4,0.0,0.0,0.0,0.0,1.6,1.48,0.0,0.11,0.0,25.87,0.12,0.0,0.0,0.0,10,0.19,,,1.7,0.0,0.0,22.78,0.0,0.0,0.0,1.47,1.21,0.0,0.0,0.0,7.77,8.35,1.55,1.87,,0.0,0.0,0.0,0.0,-1.66,0.0,0.0,0.0,0.0,0.0,0.0,,0,,,,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.67,6.0,7.0,11.0,,,,,
307,0.0,0.0,23.0,1.0,727.0,0.01,0.01,0.0,2023-05-22,2.05,366.0,0.0,0.0,90,15.0,0.0,6.0,45.0,False,1,1.92,0.99,1.78,1.17,0,2.3,0.0,0.3,23.0,,30,0.05,0.21,0.43,1.34,4,0.07,0.17,DEF,Harry_Souttar,13,1,0.0,DC,0.0,0.0,0.0,0.0,1.61,0.09,0.01,1.45,12.26,0.0,0.54,0.17,0.12,0.01,5.42,3.24,12.58,0.0,0.0,0.0,0.08,1.58,1.57,0.03,0.26,2.25,18.2,0.52,0.09,0.01,0.67,12,0.19,0.0,0.0,2.6,5.05,4.86,20.22,0.0,0.01,0.11,1.07,1.08,0.01,0.0,0.01,23.25,11.9,6.06,1.52,4.37,0.09,-0.002114605737153441,-0.0002524648314171713,0.2062514153769598,-0.06,0.0,0.01,0.09,0.01,0.1,0.01,,0,,,10.0,0.0,0.01,23.0,0.53,0.14,0.04,0.0,0.01,0.0,0.02,0.01,8.0,12.17,7.67,23.5,-1.0,0.04,-0.2,0.04,0.3
308,0.0,0.0,-3.0,0.0,302.0,0.01,0.01,0.0,2025-05-25,0.45,371.0,2.0,0.0,90,3.0,0.0,0.0,41.0,False,2,1.22,1.29,1.53,1.6,0,0.4,0.0,2.0,2.4,,30,0.15,0.28,0.73,1.0,91,0.28,0.43,DEF,Ricardo_Barbosa Pereira,13,1,19.72,AMC,,,2.0,0.5,1.07,0.01,0.01,0.82,4.82,0.01,2.0,0.5,0.01,0.04,11.43,10.02,7.6,0.1,0.03,0.05,0.05,0.95,0.77,0.01,-0.17,2.93,7.76,0.38,0.01,0.02,2.0,20,,2.39,4.76,1.82,1.93,1.47,9.44,0.0,0.0,0.01,0.37,0.4,0.01,0.0,0.03,-2.33,8.18,0.0,0.81,0.82,0.01,-0.00037473383350172064,-0.0018305559892130795,-0.06789640625292574,-0.62,0.02,0.12,0.01,0.03,0.01,0.07,,0,,,0.0,0.0,0.01,-3.0,0.0,0.02,0.01,0.01,0.02,0.1,0.0,0.01,6.71,11.67,5.25,4.67,-1.0,-0.84,0.0,0.31,0.2
309,0.0,0.0,3.0,0.0,301.0,0.0,0.0,0.0,2025-05-11,0.02,357.0,0.0,0.0,90,16.0,0.0,1.0,40.0,False,0,1.07,1.2,1.18,1.71,0,0.0,0.0,0.0,0.0,,30,0.39,0.21,0.65,0.95,17,1.11,0.4,DEF,Caleb_Okoli,13,1,3.58,DC,0.02,0.02,0.0,0.0,1.54,0.07,0.01,1.17,4.78,0.13,0.2,0.0,0.03,0.01,3.85,2.75,5.58,0.05,0.01,0.05,0.0,1.37,1.46,0.0,3.0,0.89,14.56,0.7,0.06,0.01,0.07,19,0.03,1.99,1.61,2.03,2.84,4.82,14.49,0.0,0.02,0.02,0.02,0.61,0.0,0.0,0.01,2.5,5.35,0.83,1.35,0.0,0.03,0.0016634463520786892,0.0007696123596776907,0.09521123645995518,-1.02,0.02,0.01,0.03,0.01,0.04,0.01,,0,,,0.0,0.0,0.0,3.0,0.02,0.09,0.0,0.0,0.01,0.01,0.0,0.02,12.0,4.0,3.0,2.33,-1.0,-0.21,1.99,-0.41,-0.23
