,GW,name,position,Team,average_minutes,Goal_share,Assist_share,Pen_data,CBI_Percent,BPS,Save_Pred,Pos_Goal_Threat,Pos_Assist_Threat,Cards,Goal_factor,Assist_factor,CS_factor,default_points,value,selected,web_name
3515,3,Rodrigo_Muniz Carvalho,FWD,54,20.0,0.059535149426947834,0.013712726662236581,0.0,0.04242413939966589,1.0,0.0,0.3765206421264973,0.0901833345528149,0.05,4,3,0.0,2,55,0.6,Muniz
3516,4,Rodrigo_Muniz Carvalho,FWD,54,20.0,0.059535149426947834,0.013712726662236581,0.0,0.0431717310853483,1.0,0.0,0.3825395389805335,0.0967656308046041,0.05,4,3,0.0,2,55,0.6,Muniz
3517,5,Rodrigo_Muniz Carvalho,FWD,54,20.0,0.059535149426947834,0.013712726662236581,0.0,0.03808918261477804,1.0,0.0,0.2032527660615956,0.1226285923129233,0.05,4,3,0.0,2,55,0.6,Muniz
3518,6,Rodrigo_Muniz Carvalho,FWD,54,20.0,0.059535149426947834,0.013712726662236581,0.0,0.012858592681034908,1.0,0.0,0.2596902916391163,0.110659232488688,0.05,4,3,0.0,2,55,0.6,Muniz
3519,7,Rodrigo_Muniz Carvalho,FWD,54,20.0,0.059535149426947834,0.013712726662236581,0.0,0.030044316212258657,1.0,0.0,0.2596902916391163,0.110659232488688,0.05,4,3,0.0,2,55,0.6,Muniz
3520,8,Rodrigo_Muniz Carvalho,FWD,54,20.0,0.059535149426947834,0.013712726662236581,0.0,0.03183977138334969,1.0,0.0,0.2596902916391163,0.110659232488688,0.05,4,3,0.0,2,55,0.6,Muniz
3521,2,Romain_Esse,MID,31,54.73795556654126,0.0892403328024936,0.0900999454940836,0.0,0.04195647923587022,4.58,0.0,0.1364716936121678,0.2031463992528963,0.0,5,3,1.0,2,50,0.0,Esse
3522,3,Romain_Esse,MID,31,54.73795556654126,0.0892403328024936,0.0900999454940836,0.0,0.022342085925746574,4.58,0.0,0.1399220617449503,0.2257783699173752,0.0,5,3,1.0,2,50,0.0,Esse
3523,4,Romain_Esse,MID,31,54.73795556654126,0.0892403328024936,0.0900999454940836,0.0,0.010115363508502262,4.58,0.0,0.1616130281141775,0.1908631424210464,0.0,5,3,1.0,2,50,0.0,Esse
3524,5,Romain_Esse,MID,31,54.73795556654126,0.0892403328024936,0.0900999454940836,0.0,0.030723899132778985,4.58,0.0,0.1591921088863925,0.1442438293292302,0.0,5,3,1.0,2,50,0.0,Esse
3525,6,Romain_Esse,MID,31,54.73795556654126,0.0892403328024936,0.0900999454940836,0.0,0.032511470609795,4.58,0.0,0.1748105718833458,0.174091940599751,0.0,5,3,1.0,2,50,0.0,Esse
3526,7,Romain_Esse,MID,31,54.73795556654126,0.0892403328024936,0.0900999454940836,0.0,0.030457471695804057,4.58,0.0,0.1552128481420368,0.1578718599902159,0.0,5,3,1.0,2,50,0.0,Esse
3527,8,Romain_Esse,MID,31,54.73795556654126,0.0892403328024936,0.0900999454940836,0.0,0.04102603741041751,4.58,0.0,0.1714810473753032,0.1961736168330714,0.0,5,3,1.0,2,50,0.0,Esse
3528,2,Romaine_Mundle,MID,56,0.0,0.0,0.0,0.0,0.022342085925746574,1.0,0.0,0.1535542472032719,0.2807864050645435,0.07,5,3,1.0,2,50,0.0,Mundle
3529,3,Romaine_Mundle,MID,56,0.0,0.0,0.0,0.0,0.039849542275244156,1.0,0.0,0.1957213773328405,0.1685659792684446,0.07,5,3,1.0,2,50,0.0,Mundle
3530,4,Romaine_Mundle,MID,56,0.0,0.0,0.0,0.0,0.027489981180099887,1.0,0.0,0.1267564499146806,0.0772771364408958,0.07,5,3,1.0,2,50,0.0,Mundle
3531,5,Romaine_Mundle,MID,56,0.0,0.0,0.0,0.0,0.04195647923587022,1.0,0.0,0.1516710903983691,0.2184238478812329,0.07,5,3,1.0,2,50,0.0,Mundle
3532,6,Romaine_Mundle,MID,56,0.0,0.0,0.0,0.0,0.030457471695804057,1.0,0.0,0.2187269349098032,0.1536004954665109,0.07,5,3,1.0,2,50,0.0,Mundle
3533,7,Romaine_Mundle,MID,56,0.0,0.0,0.0,0.0,0.039756546385852645,1.0,0.0,0.1814092535104011,0.1368781416142775,0.07,5,3,1.0,2,50,0.0,Mundle
3534,8,Romaine_Mundle,MID,56,0.0,0.0,0.0,0.0,0.030723899132778985,1.0,0.0,0.1226246525109014,0.1685630800513233,0.07,5,3,1.0,2,50,0.0,Mundle
3535,2,Roméo_Lavia,MID,8,0.0,0.0,0.0,0.0,0.03951375584640794,5.188000000000001,0.0,0.0639258897407519,0.1342345884610478,0.18,5,3,1.0,2,50,0.1,Lavia
3536,3,Roméo_Lavia,MID,8,0.0,0.0,0.0,0.0,0.035696392407250935,5.188000000000001,0.0,0.0719789376140763,0.0911631813715896,0.18,5,3,1.0,2,50,0.1,Lavia
3537,4,Roméo_Lavia,MID,8,0.0,0.0,0.0,0.0,0.030840313934990708,5.188000000000001,0.0,0.0848838497997743,0.1158236933516472,0.18,5,3,1.0,2,50,0.1,Lavia
3538,5,Roméo_Lavia,MID,8,0.0,0.0,0.0,0.0,0.051549999154635394,5.188000000000001,0.0,0.0799410827800721,0.11894441711009,0.18,5,3,1.0,2,50,0.1,Lavia
3539,6,Roméo_Lavia,MID,8,0.0,0.0,0.0,0.0,0.05143116081477257,5.188000000000001,0.0,0.0889869918740242,0.147906927112658,0.18,5,3,1.0,2,50,0.1,Lavia
3540,7,Roméo_Lavia,MID,8,0.0,0.0,0.0,0.0,0.04682637421146934,5.188000000000001,0.0,0.1125674588491821,0.1008527564114192,0.18,5,3,1.0,2,50,0.1,Lavia
3541,8,Roméo_Lavia,MID,8,0.0,0.0,0.0,0.0,0.047634942816927726,5.188000000000001,0.0,0.0999502302318064,0.1431634800970877,0.18,5,3,1.0,2,50,0.1,Lavia
3542,2,Ronald_Araujo,DEF,14,0.0,0.0,0.0,0.0,0.032511470609795,1.0,0.0,0.05,0.05,0.1,6,3,4.0,2,55,2.7,Araujo
3543,3,Ronald_Araujo,DEF,14,0.0,0.0,0.0,0.0,0.010115363508502262,1.0,0.0,0.05,0.05,0.1,6,3,4.0,2,55,2.7,Araujo
3544,4,Ronald_Araujo,DEF,14,0.0,0.0,0.0,0.0,0.022342085925746574,1.0,0.0,0.05,0.05,0.1,6,3,4.0,2,55,2.7,Araujo
3545,5,Ronald_Araujo,DEF,14,0.0,0.0,0.0,0.0,0.039756546385852645,1.0,0.0,0.05,0.05,0.1,6,3,4.0,2,55,2.7,Araujo
3546,6,Ronald_Araujo,DEF,14,0.0,0.0,0.0,0.0,0.04195647923587022,1.0,0.0,0.05,0.05,0.1,6,3,4.0,2,55,2.7,Araujo
3547,7,Ronald_Araujo,DEF,14,0.0,0.0,0.0,0.0,0.039849542275244156,1.0,0.0,0.05,0.05,0.1,6,3,4.0,2,55,2.7,Araujo
3548,8,Ronald_Araujo,DEF,14,0.0,0.0,0.0,0.0,0.030457471695804057,1.0,0.0,0.05,0.05,0.1,6,3,4.0,2,55,2.7,Araujo
3549,2,Ross_Barkley,MID,7,70.0,0.10157127660100916,0.11699482200463125,0.0,0.03683426406716951,4.702,0.0,0.1850860393854172,0.1142599192822951,0.1,5,3,1.0,2,50,0.2,Barkley
3550,3,Ross_Barkley,MID,7,70.0,0.10155195069125307,0.11696969745707457,0.0,0.03182850065571174,4.702,0.0,0.1616130281141775,0.1908631424210464,0.1,5,3,1.0,2,50,0.2,Barkley
3551,4,Ross_Barkley,MID,7,70.0,0.10155195069125307,0.11696969745707457,0.0,0.04348631355462016,4.702,0.0,0.1748105718833458,0.174091940599751,0.1,5,3,1.0,2,50,0.2,Barkley
3552,5,Ross_Barkley,MID,7,70.0,0.10155195069125307,0.11696969745707457,0.0,0.049133981722734775,4.702,0.0,0.1966042700841929,0.1918220128841498,0.1,5,3,1.0,2,50,0.2,Barkley
3553,6,Ross_Barkley,MID,7,70.0,0.10155195069125307,0.11696969745707457,0.0,0.05316536437517607,4.702,0.0,0.1351021564615107,0.2272520596041705,0.1,5,3,1.0,2,50,0.2,Barkley
3554,7,Ross_Barkley,MID,7,70.0,0.10155195069125307,0.11696969745707457,0.0,0.05471258644904076,4.702,0.0,0.1714810473753032,0.1961736168330714,0.1,5,3,1.0,2,50,0.2,Barkley
3555,8,Ross_Barkley,MID,7,70.0,0.10155195069125307,0.11696969745707457,0.0,0.0559353244466049,4.702,0.0,0.1364716936121678,0.2031463992528963,0.1,5,3,1.0,2,50,0.2,Barkley
3556,2,Ryan_Christie,MID,91,0.0,0.0,0.0,0.0,0.08204006050981591,5.2139999999999995,0.0,0.1125674588491821,0.1008527564114192,0.2,5,3,1.0,2,50,0.0,Christie
3557,3,Ryan_Christie,MID,91,0.0,0.0,0.0,0.0,0.09249450364594954,5.2139999999999995,0.0,0.0868115421288974,0.1505039488203032,0.2,5,3,1.0,2,50,0.0,Christie
3558,4,Ryan_Christie,MID,91,0.0,0.0,0.0,0.0,0.08998054648267666,5.2139999999999995,0.0,0.0799410827800721,0.11894441711009,0.2,5,3,1.0,2,50,0.0,Christie
3559,5,Ryan_Christie,MID,91,0.0,0.0,0.0,0.0,0.0777682426498806,5.2139999999999995,0.0,0.0746710624183,0.1250281268953073,0.2,5,3,1.0,2,50,0.0,Christie
3560,6,Ryan_Christie,MID,91,0.0,0.0,0.0,0.0,0.05767112443139793,5.2139999999999995,0.0,0.0666484684491766,0.1370511742294579,0.2,5,3,1.0,2,50,0.0,Christie
3561,7,Ryan_Christie,MID,91,0.0,0.0,0.0,0.0,0.07109921760993683,5.2139999999999995,0.0,0.0913583302918664,0.106897037357724,0.2,5,3,1.0,2,50,0.0,Christie
3562,8,Ryan_Christie,MID,91,0.0,0.0,0.0,0.0,0.06890601167200372,5.2139999999999995,0.0,0.12580389805788,0.0813250795760984,0.2,5,3,1.0,2,50,0.0,Christie
3563,2,Ryan_Giles,DEF,88,90.0,0.0278085987862486,0.0914395662467014,0.0,0.2801093935412642,3.98,0.0,0.0783250733287702,0.119844567101944,0.0,6,3,4.0,2,40,0.8,Giles
3564,3,Ryan_Giles,DEF,88,90.0,0.0278301317931625,0.0914713672276305,0.0,0.31035261427221944,3.98,0.0,0.0867387240700215,0.0912255797132099,0.0,6,3,4.0,2,40,0.8,Giles
3565,4,Ryan_Giles,DEF,88,90.0,0.0278516981731853,0.0915031903358349,0.0,0.2792449514983308,3.98,0.0,0.0778111604550153,0.089372344562811,0.0,6,3,4.0,2,40,0.8,Giles
3566,5,Ryan_Giles,DEF,88,90.0,0.0278620053869064,0.0915187168327944,0.0,0.39217886027234605,3.98,0.0,0.0840557428125974,0.1201068884095,0.0,6,3,4.0,2,40,0.8,Giles
3567,6,Ryan_Giles,DEF,88,90.0,0.0278612623637199,0.0915185407528579,0.0,0.3613387444492495,3.98,0.0,0.0908831332883217,0.1414530696177566,0.0,6,3,4.0,2,40,0.8,Giles
3568,7,Ryan_Giles,DEF,88,90.0,0.0278605193801621,0.0915183646735989,0.0,0.25631825689060067,3.98,0.0,0.1375118692057263,0.1298723002753884,0.0,6,3,4.0,2,40,0.8,Giles
3569,8,Ryan_Giles,DEF,88,90.0,0.0278595425048384,0.0915175779656193,0.0,0.384974950656731,3.98,0.0,0.0805938715873454,0.1402627448261693,0.0,6,3,4.0,2,40,0.8,Giles
3570,2,Ryan_Gravenberch,MID,14,78.821592,0.0419178786784833,0.06645939976019355,0.0,0.09958110555340202,5.884,0.0,0.1134102566468155,0.0936357486771858,0.15,5,3,1.0,2,60,1.9,Gravenberch
3571,3,Ryan_Gravenberch,MID,14,78.821592,0.04190770051027542,0.06644132524415386,0.0,0.032536660915741915,5.884,0.0,0.0848838497997743,0.1158236933516472,0.15,5,3,1.0,2,60,1.9,Gravenberch
3572,4,Ryan_Gravenberch,MID,14,78.821592,0.04190770051027542,0.06644132524415386,0.0,0.069949540072159,5.884,0.0,0.0869547220813113,0.1013322150831471,0.15,5,3,1.0,2,60,1.9,Gravenberch
3573,5,Ryan_Gravenberch,MID,14,78.821592,0.04190770051027542,0.06644132524415386,0.0,0.11991984963876229,5.884,0.0,0.0889869918740242,0.147906927112658,0.15,5,3,1.0,2,60,1.9,Gravenberch
3574,6,Ryan_Gravenberch,MID,14,78.821592,0.04190770051027542,0.06644132524415386,0.0,0.1259736921162074,5.884,0.0,0.0954798069219343,0.087808431814457,0.15,5,3,1.0,2,60,1.9,Gravenberch
3575,7,Ryan_Gravenberch,MID,14,78.821592,0.04190770051027542,0.06644132524415386,0.0,0.12017689054792317,5.884,0.0,0.0799410827800721,0.11894441711009,0.15,5,3,1.0,2,60,1.9,Gravenberch
3576,8,Ryan_Gravenberch,MID,14,78.821592,0.04190770051027542,0.06644132524415386,0.0,0.09370018154418572,5.884,0.0,0.0639258897407519,0.1342345884610478,0.15,5,3,1.0,2,60,1.9,Gravenberch
3577,2,Ryan_Sessegnon,DEF,54,51.747686392069454,0.05036436883069735,0.061031346478778066,0.0,0.15931168265906448,1.682,0.0,0.0804005657829288,0.1094778802704673,0.02,6,3,4.0,2,45,0.5,Sessegnon
3578,3,Ryan_Sessegnon,DEF,54,51.747686392069454,0.05036436883069735,0.061031346478778066,0.0,0.17012443471563635,1.682,0.0,0.0837712059965934,0.1127068739245799,0.02,6,3,4.0,2,45,0.5,Sessegnon
3579,4,Ryan_Sessegnon,DEF,54,51.747686392069454,0.05036436883069735,0.061031346478778066,0.0,0.17271645564972662,1.682,0.0,0.0567970734474291,0.102622533658791,0.02,6,3,4.0,2,45,0.5,Sessegnon
3580,5,Ryan_Sessegnon,DEF,54,51.747686392069454,0.05036436883069735,0.061031346478778066,0.0,0.15485099331410312,1.682,0.0,0.0610743166228776,0.1054495372972405,0.02,6,3,4.0,2,45,0.5,Sessegnon
3581,6,Ryan_Sessegnon,DEF,54,51.747686392069454,0.05036436883069735,0.061031346478778066,0.0,0.056847313075248214,1.682,0.0,0.0783250733287702,0.119844567101944,0.02,6,3,4.0,2,45,0.5,Sessegnon
3582,7,Ryan_Sessegnon,DEF,54,51.747686392069454,0.05036436883069735,0.061031346478778066,0.0,0.1253586492013698,1.682,0.0,0.0783250733287702,0.119844567101944,0.02,6,3,4.0,2,45,0.5,Sessegnon
3583,8,Ryan_Sessegnon,DEF,54,51.747686392069454,0.05036436883069735,0.061031346478778066,0.0,0.13207451099749182,1.682,0.0,0.0783250733287702,0.119844567101944,0.02,6,3,4.0,2,45,0.5,Sessegnon
3584,2,Ryan_Yates,MID,17,28.17954419465477,0.018394633125105784,0.03049692381626957,0.0,0.04891739782753489,3.0599999999999996,0.0,0.1177143715395505,0.1418573279145411,0.22,5,3,1.0,2,45,1.8,Yates
3585,3,Ryan_Yates,MID,17,28.17954419465477,0.018394633125105784,0.03049692381626957,0.0,0.05258123749526204,3.0599999999999996,0.0,0.0789351385295331,0.1430723117212496,0.22,5,3,1.0,2,45,1.8,Yates
3586,4,Ryan_Yates,MID,17,28.17954419465477,0.018394633125105784,0.03049692381626957,0.0,0.041556229188477595,3.0599999999999996,0.0,0.1183312242204399,0.1320426689308612,0.22,5,3,1.0,2,45,1.8,Yates
3587,5,Ryan_Yates,MID,17,28.17954419465477,0.018394633125105784,0.03049692381626957,0.0,0.03613423795550782,3.0599999999999996,0.0,0.1015026890760771,0.1373040083687681,0.22,5,3,1.0,2,45,1.8,Yates
3588,6,Ryan_Yates,MID,17,28.17954419465477,0.018394633125105784,0.03049692381626957,0.0,0.04807530930472428,3.0599999999999996,0.0,0.1022964031894162,0.1259817466252983,0.22,5,3,1.0,2,45,1.8,Yates
3589,7,Ryan_Yates,MID,17,28.17954419465477,0.018394633125105784,0.03049692381626957,0.0,0.039454374293800984,3.0599999999999996,0.0,0.1004419884417875,0.1081262469876816,0.22,5,3,1.0,2,45,1.8,Yates
3590,8,Ryan_Yates,MID,17,28.17954419465477,0.018394633125105784,0.03049692381626957,0.0,0.014631617416772554,3.0599999999999996,0.0,0.1015026890760771,0.1373040083687681,0.22,5,3,1.0,2,45,1.8,Yates
3591,2,Rúben_Gato Alves Dias,DEF,43,83.653352,0.03390260730296463,0.036346480579674274,0.0,0.22879938132799274,2.8419999999999996,0.0,0.1022964031894162,0.1259817466252983,0.1,6,3,4.0,2,55,1.8,Rúben
3592,3,Rúben_Gato Alves Dias,DEF,43,83.653352,0.03390260730296463,0.036346480579674274,0.0,0.18048027310616738,2.8419999999999996,0.0,0.1015026890760771,0.1373040083687681,0.1,6,3,4.0,2,55,1.8,Rúben
3593,4,Rúben_Gato Alves Dias,DEF,43,83.653352,0.03390260730296463,0.036346480579674274,0.0,0.20958860294078693,2.8419999999999996,0.0,0.1130370261815548,0.1625777179463255,0.1,6,3,4.0,2,55,1.8,Rúben
3594,5,Rúben_Gato Alves Dias,DEF,43,83.653352,0.03390260730296463,0.036346480579674274,0.0,0.2152245388861794,2.8419999999999996,0.0,0.093730533655634,0.1296473935883078,0.1,6,3,4.0,2,55,1.8,Rúben
3595,6,Rúben_Gato Alves Dias,DEF,43,83.653352,0.03390260730296463,0.036346480579674274,0.0,0.23203541819410076,2.8419999999999996,0.0,0.1177143715395505,0.1418573279145411,0.1,6,3,4.0,2,55,1.8,Rúben
3596,7,Rúben_Gato Alves Dias,DEF,43,83.653352,0.03390260730296463,0.036346480579674274,0.0,0.08023070391729538,2.8419999999999996,0.0,0.1015026890760771,0.1373040083687681,0.1,6,3,4.0,2,55,1.8,Rúben
3597,8,Rúben_Gato Alves Dias,DEF,43,83.653352,0.03390260730296463,0.036346480579674274,0.0,0.20299990989565625,2.8419999999999996,0.0,0.1183312242204399,0.1320426689308612,0.1,6,3,4.0,2,55,1.8,Rúben
3598,2,Sam_Szmodics,MID,40,9.213,0.0200239101077031,0.007333290594678481,0.0,0.1757471317565114,1.0,0.0,0.1789989069601232,0.1235653268422234,0.1,5,3,1.0,2,50,0.0,Szmodics
3599,3,Sam_Szmodics,MID,40,9.213,0.0200330111616864,0.007338093338217887,0.0,0.1954658467238269,1.0,0.0,0.2066057631615438,0.1572561510159043,0.1,5,3,1.0,2,50,0.0,Szmodics
3600,4,Sam_Szmodics,MID,40,9.213,0.0200421112267917,0.007342900506794365,0.0,0.19261190542305265,1.0,0.0,0.1526750013799908,0.1603982578845957,0.1,5,3,1.0,2,50,0.0,Szmodics
3601,5,Sam_Szmodics,MID,40,9.213,0.0200464402714608,0.007345288990792736,0.0,0.20476732158391564,1.0,0.0,0.1803795707997687,0.2009417989041198,0.1,5,3,1.0,2,50,0.0,Szmodics
3602,6,Sam_Szmodics,MID,40,9.213,0.0200459342725511,0.007345227581566916,0.0,0.1355918927501498,1.0,0.0,0.1535542472032719,0.2807864050645435,0.1,5,3,1.0,2,50,0.0,Szmodics
3603,7,Sam_Szmodics,MID,40,9.213,0.0200454283573127,0.007345166202826584,0.0,0.23112529024019024,1.0,0.0,0.1516710903983691,0.2184238478812329,0.1,5,3,1.0,2,50,0.0,Szmodics
3604,8,Sam_Szmodics,MID,40,9.213,0.0200449260168512,0.0073451094500612555,0.0,0.18742669065595646,1.0,0.0,0.2012933931534137,0.2143430364380944,0.1,5,3,1.0,2,50,0.0,Szmodics
3605,2,Samuel_Iling-Junior,MID,7,0.0,0.0,0.0,0.0,0.027489981180099887,1.0,0.0,0.05,0.05,0.1,5,3,1.0,2,50,0.0,Iling Jr
3606,3,Samuel_Iling-Junior,MID,7,0.0,0.0,0.0,0.0,0.02372282516517086,1.0,0.0,0.05,0.05,0.1,5,3,1.0,2,50,0.0,Iling Jr
3607,4,Samuel_Iling-Junior,MID,7,0.0,0.0,0.0,0.0,0.032511470609795,1.0,0.0,0.05,0.05,0.1,5,3,1.0,2,50,0.0,Iling Jr
3608,5,Samuel_Iling-Junior,MID,7,0.0,0.0,0.0,0.0,0.03678863031337342,1.0,0.0,0.05,0.05,0.1,5,3,1.0,2,50,0.0,Iling Jr
3609,6,Samuel_Iling-Junior,MID,7,0.0,0.0,0.0,0.0,0.039849542275244156,1.0,0.0,0.05,0.05,0.1,5,3,1.0,2,50,0.0,Iling Jr
3610,7,Samuel_Iling-Junior,MID,7,0.0,0.0,0.0,0.0,0.04102603741041751,1.0,0.0,0.05,0.05,0.1,5,3,1.0,2,50,0.0,Iling Jr
3611,8,Samuel_Iling-Junior,MID,7,0.0,0.0,0.0,0.0,0.04195647923587022,1.0,0.0,0.05,0.05,0.1,5,3,1.0,2,50,0.0,Iling Jr
3612,2,Sander_Berge,MID,54,63.8043141312755,0.03015866683013359,0.06428426354166862,0.0,0.1403996250446189,5.146,0.0,0.0913583302918664,0.106897037357724,0.18,5,3,1.0,2,50,0.4,Berge
3613,3,Sander_Berge,MID,54,63.8043141312755,0.03015866683013359,0.06428426354166862,0.0,0.15015805063459012,5.146,0.0,0.0774356102395545,0.1389842955635025,0.18,5,3,1.0,2,50,0.4,Berge
3614,4,Sander_Berge,MID,54,63.8043141312755,0.03015866683013359,0.06428426354166862,0.0,0.152501765892512,5.146,0.0,0.0746710624183,0.1250281268953073,0.18,5,3,1.0,2,50,0.4,Berge
3615,5,Sander_Berge,MID,54,63.8043141312755,0.03015866683013359,0.06428426354166862,0.0,0.13638256411933383,5.146,0.0,0.12580389805788,0.0813250795760984,0.18,5,3,1.0,2,50,0.4,Berge
3616,6,Sander_Berge,MID,54,63.8043141312755,0.03015866683013359,0.06428426354166862,0.0,0.04938438168582997,5.146,0.0,0.0848838497997743,0.1158236933516472,0.18,5,3,1.0,2,50,0.4,Berge
3617,7,Sander_Berge,MID,54,63.8043141312755,0.03015866683013359,0.06428426354166862,0.0,0.10995004687797612,5.146,0.0,0.0848838497997743,0.1158236933516472,0.18,5,3,1.0,2,50,0.4,Berge
3618,8,Sander_Berge,MID,54,63.8043141312755,0.03015866683013359,0.06428426354166862,0.0,0.115949854461874,5.146,0.0,0.0848838497997743,0.1158236933516472,0.18,5,3,1.0,2,50,0.4,Berge
3619,2,Sandro_Tonali,MID,6,80.79348905604395,0.0507585498414617,0.0956669679454419,0.0,0.15461150210623026,6.1579999999999995,0.0,0.0868115421288974,0.1505039488203032,0.1,5,3,1.0,2,55,4.2,Tonali
3620,3,Sandro_Tonali,MID,6,80.79348905604395,0.0507573287385288,0.09566109795503419,0.0,0.12561112926360427,6.1579999999999995,0.0,0.1134102566468155,0.0936357486771858,0.1,5,3,1.0,2,55,4.2,Tonali
3621,4,Sandro_Tonali,MID,6,80.79348905604395,0.0507573287385288,0.09566109795503419,0.0,0.1382053457872377,6.1579999999999995,0.0,0.1125674588491821,0.1008527564114192,0.1,5,3,1.0,2,55,4.2,Tonali
3622,5,Sandro_Tonali,MID,6,80.79348905604395,0.0507573287385288,0.09566109795503419,0.0,0.11312712989779546,6.1579999999999995,0.0,0.082733406673918,0.0755533328358554,0.1,5,3,1.0,2,55,4.2,Tonali
3623,6,Sandro_Tonali,MID,6,80.79348905604395,0.0507573287385288,0.09566109795503419,0.0,0.1172279017050204,6.1579999999999995,0.0,0.12580389805788,0.0813250795760984,0.1,5,3,1.0,2,55,4.2,Tonali
3624,7,Sandro_Tonali,MID,6,80.79348905604395,0.0507573287385288,0.09566109795503419,0.0,0.09933484387199346,6.1579999999999995,0.0,0.0848838497997743,0.1158236933516472,0.1,5,3,1.0,2,55,4.2,Tonali
3625,8,Sandro_Tonali,MID,6,80.79348905604395,0.0507573287385288,0.09566109795503419,0.0,0.09895160438870367,6.1579999999999995,0.0,0.0666484684491766,0.1370511742294579,0.1,5,3,1.0,2,55,4.2,Tonali
3626,2,Saša_Lukić,MID,40,42.79234437567624,0.0304025925206891,0.06038429535648632,0.0,0.08910749286403818,3.586,0.0,0.12580389805788,0.0813250795760984,0.3,5,3,1.0,2,50,0.1,Lukić
3627,3,Saša_Lukić,MID,40,42.79234437567624,0.0304164107826706,0.06042384244393145,0.0,0.1002880537213236,3.586,0.0,0.0746710624183,0.1250281268953073,0.3,5,3,1.0,2,50,0.1,Lukić
3628,4,Saša_Lukić,MID,40,42.79234437567624,0.0304302275432244,0.060463425968326046,0.0,0.09865337333843213,3.586,0.0,0.0774356102395545,0.1389842955635025,0.3,5,3,1.0,2,50,0.1,Lukić
3629,5,Saša_Lukić,MID,40,42.79234437567624,0.0304368003943994,0.060483093390658514,0.0,0.10565516892844763,3.586,0.0,0.1125674588491821,0.1008527564114192,0.3,5,3,1.0,2,50,0.1,Lukić
3630,6,Saša_Lukić,MID,40,42.79234437567624,0.0304360321289314,0.06048258773050769,0.0,0.06713557878755802,3.586,0.0,0.0869547220813113,0.1013322150831471,0.3,5,3,1.0,2,50,0.1,Lukić
3631,7,Saša_Lukić,MID,40,42.79234437567624,0.0304352639905029,0.060482082321382157,0.0,0.12119966593448916,3.586,0.0,0.0954798069219343,0.087808431814457,0.3,5,3,1.0,2,50,0.1,Lukić
3632,8,Saša_Lukić,MID,40,42.79234437567624,0.0304345012797099,0.060481615003784815,0.0,0.09569776684451568,3.586,0.0,0.1134102566468155,0.0936357486771858,0.3,5,3,1.0,2,50,0.1,Lukić
3633,2,Sean_Longstaff,MID,2,21.32229589751785,0.017694218099900183,0.037784587183689725,0.0,0.08316246059561366,5.78,0.0,0.05,0.05,0.05,5,3,1.0,2,50,0.1,Longstaff
3634,3,Sean_Longstaff,MID,2,21.32229589751785,0.017694218099900183,0.037784587183689725,0.0,0.06424509801230488,5.78,0.0,0.05,0.05,0.05,5,3,1.0,2,50,0.1,Longstaff
3635,4,Sean_Longstaff,MID,2,21.32229589751785,0.017694218099900183,0.037784587183689725,0.0,0.08550382604970608,5.78,0.0,0.05,0.05,0.05,5,3,1.0,2,50,0.1,Longstaff
3636,5,Sean_Longstaff,MID,2,21.32229589751785,0.017694218099900183,0.037784587183689725,0.0,0.070595703093753,5.78,0.0,0.05,0.05,0.05,5,3,1.0,2,50,0.1,Longstaff
3637,6,Sean_Longstaff,MID,2,21.32229589751785,0.017694218099900183,0.037784587183689725,0.0,0.0581832110998251,5.78,0.0,0.05,0.05,0.05,5,3,1.0,2,50,0.1,Longstaff
3638,7,Sean_Longstaff,MID,2,21.32229589751785,0.017694218099900183,0.037784587183689725,0.0,0.06357324748029951,5.78,0.0,0.05,0.05,0.05,5,3,1.0,2,50,0.1,Longstaff
3639,8,Sean_Longstaff,MID,2,21.32229589751785,0.017694218099900183,0.037784587183689725,0.0,0.06560867744834674,5.78,0.0,0.05,0.05,0.05,5,3,1.0,2,50,0.1,Longstaff
3640,2,Sean_Neave,FWD,4,4.71570685,0.0,0.0,0.0,0.03678863031337342,1.0,0.0,0.05,0.05,0.1,4,3,0.0,2,45,0.8,Neave
3641,3,Sean_Neave,FWD,4,4.71570685,0.0,0.0,0.0,0.039756546385852645,1.0,0.0,0.05,0.05,0.1,4,3,0.0,2,45,0.8,Neave
3642,4,Sean_Neave,FWD,4,4.71570685,0.0,0.0,0.0,0.030723899132778985,1.0,0.0,0.05,0.05,0.1,4,3,0.0,2,45,0.8,Neave
3643,5,Sean_Neave,FWD,4,4.71570685,0.0,0.0,0.0,0.02372282516517086,1.0,0.0,0.05,0.05,0.1,4,3,0.0,2,45,0.8,Neave
3644,6,Sean_Neave,FWD,4,4.71570685,0.0,0.0,0.0,0.02515030201376128,1.0,0.0,0.05,0.05,0.1,4,3,0.0,2,45,0.8,Neave
3645,7,Sean_Neave,FWD,4,4.71570685,0.0,0.0,0.0,0.028973682128624403,1.0,0.0,0.05,0.05,0.1,4,3,0.0,2,45,0.8,Neave
3646,8,Sean_Neave,FWD,4,4.71570685,0.0,0.0,0.0,0.033588064400416756,1.0,0.0,0.05,0.05,0.1,4,3,0.0,2,45,0.8,Neave
3647,2,Sean_Steur,MID,4,0.0,0.0,0.0,0.0,0.03678863031337342,1.0,0.0,0.05,0.05,0.1,5,3,1.0,2,50,0.1,Steur
